;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;michael_scott Hey;;INTJ;UH;intj;[0, 3];Hey;michael_scott;;;TheOffice.Season01.Episode02;1;1
1;,;;PUNCT;,;punct;[4, 5];,;michael_scott;;;TheOffice.Season01.Episode02;1;2
2;uh;;INTJ;UH;intj;[6, 8];uh;michael_scott;;;TheOffice.Season01.Episode02;1;3
3;,;;PUNCT;,;punct;[9, 10];,;michael_scott;;;TheOffice.Season01.Episode02;1;4
4;can;;VERB;MD;aux;[11, 14];can;michael_scott;;;TheOffice.Season01.Episode02;1;5
5;I;michael_scott;PRON;PRP;nsubj;[15, 16];I;michael_scott;;1;TheOffice.Season01.Episode02;1;6
6;help;;VERB;VB;ROOT;[17, 21];help;michael_scott;;;TheOffice.Season01.Episode02;1;7
7;you;;PRON;PRP;dobj;[22, 25];you;michael_scott;;;TheOffice.Season01.Episode02;1;8
8;out;;ADP;RP;prt;[26, 29];out;michael_scott;;;TheOffice.Season01.Episode02;1;9
9;in;;ADV;RB;prep;[30, 32];in;michael_scott;;;TheOffice.Season01.Episode02;1;10
10;here;;ADV;RB;pcomp;[33, 37];here;michael_scott;;;TheOffice.Season01.Episode02;1;11
11;?;;PUNCT;.;punct;[38, 39];?;michael_scott;;;TheOffice.Season01.Episode02;1;12
12;;;;;;;;;;;;;
13;mr_brown Brown;mr_brown;PROPN;NNP;ROOT;[0, 5];Brown;mr_brown;PERSON;2;TheOffice.Season01.Episode02;2;1
14;Oh;;INTJ;UH;intj;[6, 8];Oh;mr_brown;;;TheOffice.Season01.Episode02;2;2
15;,;;PUNCT;,;punct;[9, 10];,;mr_brown;;;TheOffice.Season01.Episode02;2;3
16;I;mr_brown;PRON;PRP;nsubjpass;[11, 12];I;mr_brown;;3;TheOffice.Season01.Episode02;2;4
17;'m;;AUX;VBP;auxpass;[13, 15];'m;mr_brown;;;TheOffice.Season01.Episode02;2;5
18;all;;ADV;RB;advmod;[16, 19];all;mr_brown;;;TheOffice.Season01.Episode02;2;6
19;set;;VERB;VBN;ROOT;[20, 23];set;mr_brown;;;TheOffice.Season01.Episode02;2;7
20;,;;PUNCT;,;punct;[24, 25];,;mr_brown;;;TheOffice.Season01.Episode02;2;8
21;thanks;;NOUN;NNS;npadvmod;[26, 32];thanks;mr_brown;;;TheOffice.Season01.Episode02;2;9
22;.;;PUNCT;.;punct;[33, 34];.;mr_brown;;;TheOffice.Season01.Episode02;2;10
23;;;;;;;;;;;;;
24;michael_scott Gotcha;;PROPN;NNP;ROOT;[0, 6];Gotcha;michael_scott;;;TheOffice.Season01.Episode02;3;1
25;.;;PUNCT;.;punct;[7, 8];.;michael_scott;;;TheOffice.Season01.Episode02;3;2
26;Good;;INTJ;UH;ROOT;[9, 13];Good;michael_scott;;;TheOffice.Season01.Episode02;3;3
27;.;;PUNCT;.;punct;[14, 15];.;michael_scott;;;TheOffice.Season01.Episode02;3;4
28;I;michael_scott;PRON;PRP;nsubj;[16, 17];I;michael_scott;;4;TheOffice.Season01.Episode02;3;5
29;'d;;VERB;MD;aux;[18, 20];'d;michael_scott;;;TheOffice.Season01.Episode02;3;6
30;go;;VERB;VB;ROOT;[21, 23];go;michael_scott;;;TheOffice.Season01.Episode02;3;7
31;with;;ADP;IN;prep;[24, 28];with;michael_scott;;;TheOffice.Season01.Episode02;3;8
32;the;;DET;DT;det;[29, 32];the;michael_scott;;;TheOffice.Season01.Episode02;3;9
33;rows;;NOUN;NNS;pobj;[33, 37];row;michael_scott;;;TheOffice.Season01.Episode02;3;10
34;.;;PUNCT;.;punct;[38, 39];.;michael_scott;;;TheOffice.Season01.Episode02;3;11
35;That;;DET;DT;nsubj;[40, 44];That;michael_scott;;;TheOffice.Season01.Episode02;3;12
36;'s;;AUX;VBZ;ROOT;[45, 47];'s;michael_scott;;;TheOffice.Season01.Episode02;3;13
37;a;;DET;DT;det;[48, 49];a;michael_scott;;;TheOffice.Season01.Episode02;3;14
38;good;;ADJ;JJ;amod;[50, 54];good;michael_scott;;;TheOffice.Season01.Episode02;3;15
39;idea;;NOUN;NN;attr;[55, 59];idea;michael_scott;;;TheOffice.Season01.Episode02;3;16
40;.;;PUNCT;.;punct;[60, 61];.;michael_scott;;;TheOffice.Season01.Episode02;3;17
41;;;;;;;;;;;;;
