	idSent	idChar	label
0	1	[50, 51]	sheldon_cooper
1	2	[19, 22]	sheldon_cooper
2	3		
3	4	[0, 1]	leonard_hofstadter
4	5	[0, 1]	sheldon_cooper
5	6		
6	7		
7	8	[25, 31]	UNKNOWN
8	9	[64, 67]	leonard_hofstadter
9	9	[6, 12]	UNKNOWN
10	9	[0, 3]	leonard_hofstadter
11	10		
12	11		
13	12		
14	13	[19, 21]	leonard_hofstadter
15	14	[0, 3]	leonard_hofstadter
16	15	[36, 37]	leonard_hofstadter
17	15	[76, 77]	leonard_hofstadter
18	16		
19	17	[3, 6]	leonard_hofstadter
20	18		
21	19		
22	20		
23	21		
24	22		
25	23	[10, 14]	howard_wolowitz
26	24		
27	25		
28	26		
29	27		
30	28		
31	29		
32	30		
33	31		
34	32		
35	33		
36	34	[18, 21]	leonard_hofstadter
37	35	[0, 3]	leonard_hofstadter
38	36	[0, 1]	sheldon_cooper
39	37	[7, 8]	leonard_hofstadter
40	37	[16, 17]	leonard_hofstadter
41	38	[11, 13]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
42	38	[25, 27]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
43	38	[66, 68]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
44	38	[97, 100]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
45	39	[28, 29]	raj_koothrappali
46	39	[38, 45]	sheldon_cooper
47	40	[5, 8]	raj_koothrappali
48	40	[19, 20]	sheldon_cooper
49	41	[0, 1]	sheldon_cooper
50	42		
51	43	[0, 1]	leonard_hofstadter
52	44	[109, 111]	sheldon_cooper
53	45		
54	46		
55	47	[8, 10]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
56	48	[3, 5]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
57	49		
58	50	[0, 1]	sheldon_cooper
59	50	[26, 29]	leonard_hofstadter
60	50	[35, 38]	leonard_hofstadter
61	50	[45, 47]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
62	51	[16, 17]	howard_wolowitz
63	51	[50, 51]	howard_wolowitz
64	51	[100, 101]	howard_wolowitz
65	51	[188, 189]	howard_wolowitz
66	52	[10, 14]	sheldon_cooper-howard_wolowitz-raj_koothrappali
67	53	[3, 4]	howard_wolowitz
68	53	[21, 22]	howard_wolowitz
69	53	[49, 51]	howard_wolowitz
70	54	[0, 1]	raj_koothrappali
71	54	[14, 16]	raj_koothrappali
72	55	[49, 52]	raj_koothrappali
73	56	[0, 7]	sheldon_cooper
74	57		
75	58	[3, 5]	raj_koothrappali
76	58	[32, 33]	raj_koothrappali
77	59	[9, 13]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
78	60	[8, 13]	penny
