	idSent	idChar	label
0	1		
1	2	[10, 12]	leonard_hofstadter
2	3	[187, 190]	leonard_hofstadter
3	3	[244, 247]	leonard_hofstadter
4	3	[269, 272]	UNKNOWN
5	3	[305, 308]	UNKNOWN
6	4		
7	5	[13, 14]	sheldon_cooper
8	5	[68, 75]	sheldon_cooper
9	5	[132, 139]	sheldon_cooper
10	6	[14, 21]	sheldon_cooper
11	6	[62, 69]	sheldon_cooper
12	7	[5, 7]	UNKNOWN
13	8		
14	9	[5, 8]	leonard_hofstadter
15	10	[3, 13]	leonard_hofstadter
16	10	[19, 25]	sheldon_cooper
17	10	[16, 18]	sheldon_cooper
18	10	[0, 2]	leonard_hofstadter
19	11	[0, 11]	dr_eric_gablehouser
20	12	[12, 13]	dr_eric_gablehouser
21	12	[34, 40]	dennis_kim
22	12	[41, 44]	dennis_kim
23	12	[47, 53]	dennis_kim
24	12	[0, 9]	leonard_hofstadter-sheldon_cooper
25	12	[22, 25]	leonard_hofstadter-sheldon_cooper
26	12	[125, 128]	dennis_kim
27	12	[132, 135]	dennis_kim
28	12	[103, 105]	multiple_persons
29	13		
30	14	[4, 6]	dennis_kim
31	15	[10, 11]	sheldon_cooper
32	15	[12, 18]	sheldon_cooper
33	16	[7, 8]	dennis_kim
34	16	[27, 29]	dennis_kim
35	17	[10, 13]	dennis_kim
36	18	[0, 1]	dr_eric_gablehouser
37	18	[36, 42]	dennis_kim
38	18	[16, 19]	leonard_hofstadter-sheldon_cooper
39	18	[56, 59]	dennis_kim
40	18	[68, 70]	multiple_persons
41	19	[0, 1]	dennis_kim
42	19	[29, 32]	sheldon_cooper
43	19	[15, 18]	sheldon_cooper
44	20	[7, 9]	sheldon_cooper
45	20	[20, 22]	sheldon_cooper
46	21	[51, 53]	dennis_kim
47	21	[56, 59]	sheldon_cooper
48	21	[17, 20]	sheldon_cooper
49	22	[0, 6]	dennis_kim
50	22	[94, 98]	dennis_kim
51	22	[172, 175]	dennis_kim
52	22	[218, 221]	dennis_kim
53	22	[241, 245]	dennis_kim
54	22	[294, 298]	leonard_hofstadter-sheldon_cooper
55	22	[285, 288]	dennis_kim
56	22	[277, 279]	multiple_persons
57	22	[9, 11]	multiple_persons
58	22	[63, 66]	multiple_persons
59	22	[83, 85]	multiple_persons
60	22	[108, 111]	multiple_persons
61	22	[133, 135]	multiple_persons
62	23	[4, 7]	dr_eric_gablehouser
63	24	[0, 3]	leonard_hofstadter
64	24	[17, 19]	leonard_hofstadter-sheldon_cooper
65	24	[22, 24]	leonard_hofstadter-sheldon_cooper
66	24	[54, 57]	dennis_kim
67	25	[0, 1]	dennis_kim
68	26	[0, 1]	sheldon_cooper
69	27	[14, 15]	leonard_hofstadter
70	28	[5, 11]	dennis_kim
71	28	[28, 31]	dennis_kim
72	29		
73	30	[13, 16]	dennis_kim
74	31	[6, 9]	leonard_hofstadter
75	31	[23, 27]	leonard_hofstadter
