	idSent	idChar	label
0	1	[38, 45]	leonard_hofstadter
1	1	[46, 56]	leonard_hofstadter
2	2	[4, 7]	howard_wolowitz
3	2	[19, 24]	UNKNOWN
4	2	[25, 35]	UNKNOWN
5	3	[10, 17]	leonard_hofstadter
6	3	[18, 28]	leonard_hofstadter
7	4	[4, 7]	howard_wolowitz
8	5		
9	6	[11, 13]	leonard_hofstadter
10	6	[25, 32]	UNKNOWN
11	6	[33, 44]	UNKNOWN
12	7	[15, 27]	raj_koothrappali
13	7	[8, 14]	raj_koothrappali
14	8		
15	9	[3, 5]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
16	9	[63, 65]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
17	9	[91, 93]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
18	10	[5, 7]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
19	11	[12, 14]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
20	12	[0, 2]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
21	13	[3, 5]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
22	14		
23	15	[4, 9]	penny
24	16	[4, 8]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
25	17	[6, 11]	penny
26	17	[19, 22]	penny
27	17	[44, 47]	leonard_hofstadter-sheldon_cooper
28	18	[25, 26]	penny
29	18	[3, 6]	leonard_hofstadter-sheldon_cooper
30	19		
31	20	[26, 27]	penny
32	20	[57, 64]	christy_vanderbilt
33	20	[90, 92]	penny
34	20	[146, 147]	penny
35	20	[228, 229]	penny
36	20	[280, 282]	penny
37	20	[21, 25]	christy_vanderbilt
38	20	[79, 82]	christy_vanderbilt
39	20	[100, 103]	christy_vanderbilt
40	20	[235, 238]	christy_vanderbilt
41	20	[250, 257]	christy_vanderbilt
42	20	[177, 180]	christy_vanderbilt
43	21		
44	22	[54, 56]	penny
45	22	[244, 246]	penny
46	22	[9, 12]	christy_vanderbilt
47	22	[34, 37]	christy_vanderbilt
48	22	[103, 106]	christy_vanderbilt
49	22	[99, 102]	UNKNOWN
50	22	[157, 160]	UNKNOWN
51	22	[222, 225]	leonard_hofstadter
52	23	[10, 13]	christy_vanderbilt
53	23	[53, 56]	christy_vanderbilt
54	24	[0, 2]	howard_wolowitz
55	25	[8, 11]	penny
56	25	[29, 36]	christy_vanderbilt
57	25	[47, 50]	penny
58	25	[59, 62]	christy_vanderbilt
59	26	[26, 28]	penny
60	26	[64, 66]	penny
61	26	[7, 10]	christy_vanderbilt
62	26	[42, 45]	christy_vanderbilt
63	26	[80, 83]	christy_vanderbilt
64	26	[29, 35]	penny's_cousin
65	26	[67, 74]	penny's_brother
66	27	[11, 12]	sheldon_cooper
67	27	[27, 29]	sheldon_cooper
68	27	[69, 71]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
69	27	[0, 3]	penny
70	28	[5, 6]	leonard_hofstadter
71	28	[20, 23]	christy_vanderbilt
72	29	[38, 39]	penny
73	29	[121, 127]	howard_wolowitz
