	idSent	idChar	label
0	1	[56, 58]	penny
1	1	[6, 10]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
2	1	[13, 17]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
3	1	[66, 69]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
4	2		
5	3		
6	4	[47, 49]	penny
7	4	[57, 60]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
8	4	[139, 142]	UNKNOWN
9	4	[163, 166]	UNKNOWN
10	4	[104, 108]	multiple_persons
11	5	[60, 62]	sheldon_cooper
12	5	[44, 47]	raj_koothrappali
13	5	[0, 2]	sheldon_cooper-raj_koothrappali
14	5	[79, 82]	raj_koothrappali
15	6	[14, 15]	raj_koothrappali
16	6	[24, 28]	sheldon_cooper
17	7	[3, 10]	leonard_hofstadter
18	7	[31, 34]	leonard_hofstadter
19	7	[51, 55]	leonard_hofstadter
20	7	[18, 20]	multiple_persons
21	8	[0, 2]	leonard_hofstadter
22	8	[27, 29]	leonard_hofstadter
23	9	[7, 9]	leonard_hofstadter
24	10		
25	11	[0, 2]	leonard_hofstadter
26	12	[32, 35]	penny
27	12	[46, 48]	leonard_hofstadter
28	13	[0, 1]	penny
29	13	[6, 10]	leonard_hofstadter
30	13	[34, 35]	penny
31	13	[71, 78]	sheldon_cooper
32	13	[94, 97]	sheldon_cooper
33	14	[80, 87]	UNKNOWN
34	14	[88, 93]	UNKNOWN
35	15	[57, 59]	multiple_persons
36	15	[73, 76]	leonard_hofstadter
37	16	[5, 6]	leonard_hofstadter
38	17		
39	18	[0, 1]	leonard_hofstadter
40	18	[19, 21]	leonard_hofstadter
41	19	[15, 18]	leonard_hofstadter
42	20	[44, 45]	leonard_hofstadter
43	20	[59, 61]	leonard_hofstadter
44	20	[62, 69]	leonard_hofstadter's_parents
45	21		
46	22	[46, 49]	leonard_hofstadter
47	22	[50, 56]	dr_beverly_hofstadter
48	23	[23, 24]	penny
49	23	[30, 32]	penny
50	23	[53, 55]	leonard_hofstadter
51	24	[29, 36]	leonard_hofstadter
52	24	[90, 93]	dr_beverly_hofstadter
53	24	[109, 112]	leonard_hofstadter
54	24	[123, 125]	leonard_hofstadter
55	25		
56	26	[5, 6]	howard_wolowitz
57	26	[138, 140]	howard_wolowitz
58	26	[37, 40]	debbie_wolowitz
59	27		
60	28		
61	29	[3, 6]	leonard_hofstadter
62	30	[23, 24]	leonard_hofstadter
63	30	[37, 38]	leonard_hofstadter
64	30	[50, 51]	leonard_hofstadter
65	30	[67, 69]	leonard_hofstadter
