	idSent	idChar	label
0	1		
1	2		
2	3		
3	4	[0, 2]	multiple_persons
4	5	[0, 1]	leonard_hofstadter
5	5	[16, 19]	raj_koothrappali
6	6	[19, 26]	sheldon_cooper
7	7	[0, 7]	sheldon_cooper
8	7	[23, 26]	UNKNOWN
9	8	[18, 19]	howard_wolowitz
10	8	[29, 32]	UNKNOWN
11	9	[6, 9]	UNKNOWN
12	9	[13, 16]	sheldon_cooper
13	10	[28, 30]	howard_wolowitz
14	10	[5, 8]	UNKNOWN
15	11	[0, 6]	howard_wolowitz
16	12	[0, 1]	howard_wolowitz
17	12	[9, 10]	howard_wolowitz
18	12	[27, 28]	howard_wolowitz
19	12	[69, 70]	howard_wolowitz
20	12	[53, 56]	UNKNOWN
21	13		
22	14		
23	15	[9, 14]	sheldon_cooper
24	16		
25	17	[6, 7]	howard_wolowitz
26	17	[18, 19]	howard_wolowitz
27	17	[58, 60]	howard_wolowitz
28	18	[8, 11]	howard_wolowitz
29	18	[22, 23]	sheldon_cooper
30	18	[42, 45]	howard_wolowitz
31	19	[20, 22]	howard_wolowitz
32	19	[35, 38]	sheldon_cooper
33	19	[70, 78]	howard_wolowitz
34	19	[63, 69]	howard_wolowitz
35	20	[0, 7]	sheldon_cooper
36	20	[14, 17]	sheldon_cooper
37	20	[37, 39]	leonard_hofstadter-howard_wolowitz-raj_koothrappali
38	21	[23, 28]	missy_cooper
39	21	[31, 36]	missy_cooper
40	21	[45, 52]	leonard_hofstadter
41	21	[57, 63]	raj_koothrappali
42	21	[68, 71]	missy_cooper
43	21	[88, 94]	howard_wolowitz
44	22	[19, 22]	leonard_hofstadter-howard_wolowitz-raj_koothrappali
45	23	[0, 3]	missy_cooper
46	24		
47	25	[12, 15]	missy_cooper
48	26	[36, 38]	missy_cooper
49	26	[5, 7]	sheldon_cooper
50	26	[59, 62]	sheldon_cooper
51	27	[7, 9]	leonard_hofstadter
52	28	[7, 9]	sheldon_cooper
53	28	[60, 61]	sheldon_cooper
54	28	[0, 3]	missy_cooper
55	28	[24, 27]	missy_cooper
56	28	[35, 38]	missy_cooper
57	29	[14, 17]	sheldon_cooper
58	29	[54, 60]	sheldon_cooper
59	30		
60	31	[7, 8]	howard_wolowitz
61	31	[15, 18]	missy_cooper
62	32	[14, 16]	missy_cooper
63	32	[24, 25]	missy_cooper
64	32	[37, 44]	leonard_hofstadter
65	32	[62, 63]	missy_cooper
66	32	[47, 53]	howard_wolowitz
67	32	[82, 86]	raj_koothrappali
68	33	[0, 6]	raj_koothrappali
69	34	[3, 8]	missy_cooper
70	34	[23, 26]	missy_cooper
71	35	[25, 26]	howard_wolowitz
72	36	[0, 2]	missy_cooper
73	37	[22, 29]	UNKNOWN
74	38	[4, 5]	missy_cooper
75	38	[38, 44]	sheldon_cooper
76	38	[57, 59]	missy_cooper
77	38	[60, 63]	missy_cooper's_father
78	39	[50, 53]	missy_cooper
79	39	[69, 71]	sheldon_cooper
80	39	[36, 39]	mary_cooper
81	39	[82, 85]	mary_cooper
82	40	[0, 1]	missy_cooper
83	40	[30, 33]	sheldon_cooper
84	41	[10, 12]	sheldon_cooper
85	41	[30, 31]	sheldon_cooper
86	41	[60, 61]	sheldon_cooper
87	41	[100, 101]	sheldon_cooper
88	41	[51, 54]	mary_cooper
89	42		
90	43	[50, 53]	missy_cooper
91	43	[64, 66]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
92	44	[5, 6]	missy_cooper
93	44	[25, 31]	sheldon_cooper
94	44	[77, 79]	sheldon_cooper
95	44	[88, 91]	sheldon_cooper
96	45		
97	46	[7, 10]	missy_cooper
98	46	[22, 24]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
99	47	[3, 5]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
100	48	[10, 16]	sheldon_cooper
101	48	[19, 22]	missy_cooper
102	49	[10, 11]	sheldon_cooper
103	49	[40, 44]	howard_wolowitz
104	49	[45, 51]	debbie_wolowitz
105	50	[50, 57]	UNKNOWN
106	51	[21, 23]	sheldon_cooper
107	51	[24, 30]	sheldon_cooper
108	52	[19, 22]	missy_cooper
109	52	[37, 39]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
110	53	[0, 1]	howard_wolowitz
111	53	[11, 14]	missy_cooper
112	53	[18, 22]	missy_cooper
113	53	[29, 32]	missy_cooper
114	54		
115	55	[41, 48]	sheldon_cooper
116	55	[58, 60]	missy_cooper
117	55	[12, 14]	missy_cooper-sheldon_cooper
118	56		
119	57	[0, 1]	sheldon_cooper
120	58	[56, 58]	missy_cooper
121	58	[0, 2]	sheldon_cooper
122	58	[66, 69]	sheldon_cooper
123	59	[47, 49]	sheldon_cooper
124	59	[18, 21]	missy_cooper
125	60	[9, 10]	missy_cooper
126	60	[107, 109]	missy_cooper
127	60	[58, 61]	howard_wolowitz-leonard_hofstadter
128	60	[98, 101]	howard_wolowitz-leonard_hofstadter
129	61	[14, 18]	missy_cooper
130	62	[6, 7]	missy_cooper
131	62	[72, 74]	missy_cooper
132	62	[75, 78]	mary_cooper
133	63	[24, 25]	sheldon_cooper
134	63	[85, 88]	missy_cooper
135	64	[6, 13]	leonard_hofstadter
136	64	[16, 19]	leonard_hofstadter
137	64	[25, 29]	leonard_hofstadter
138	65	[14, 18]	leonard_hofstadter
139	66	[19, 23]	leonard_hofstadter
140	67	[12, 13]	leonard_hofstadter
141	67	[19, 20]	leonard_hofstadter
142	67	[60, 62]	leonard_hofstadter
143	67	[95, 96]	leonard_hofstadter
144	67	[115, 116]	leonard_hofstadter
145	67	[143, 144]	leonard_hofstadter
146	67	[163, 168]	penny
147	67	[179, 186]	sheldon_cooper
148	67	[204, 209]	missy_cooper
149	67	[212, 217]	missy_cooper
150	67	[241, 246]	penny
151	68		
152	69	[6, 9]	missy_cooper
153	70	[4, 5]	howard_wolowitz
154	71		
155	72		
156	73	[19, 20]	raj_koothrappali
157	74	[15, 18]	raj_koothrappali
158	74	[21, 24]	raj_koothrappali
159	75	[6, 7]	raj_koothrappali
160	75	[32, 37]	missy_cooper
161	76	[5, 10]	missy_cooper
162	76	[18, 21]	missy_cooper
163	77	[16, 18]	UNKNOWN
164	77	[19, 24]	UNKNOWN
165	77	[28, 31]	multiple_persons
166	78	[9, 11]	UNKNOWN
167	78	[12, 17]	UNKNOWN
168	79	[31, 32]	howard_wolowitz
169	79	[3, 6]	missy_cooper
170	80	[8, 11]	howard_wolowitz
171	81	[0, 3]	raj_koothrappali
172	82	[5, 8]	missy_cooper
173	83		
174	84	[40, 43]	missy_cooper
175	84	[94, 96]	multiple_persons
176	85	[6, 13]	sheldon_cooper
177	85	[41, 42]	penny
178	86	[0, 1]	leonard_hofstadter
179	87	[0, 1]	penny
180	87	[14, 17]	leonard_hofstadter
181	87	[25, 26]	penny
182	87	[37, 40]	missy_cooper
183	88	[27, 30]	penny
184	89	[0, 7]	sheldon_cooper
185	89	[18, 21]	sheldon_cooper
186	89	[31, 35]	sheldon_cooper
187	90	[0, 1]	sheldon_cooper
188	90	[18, 20]	sheldon_cooper
189	90	[30, 31]	sheldon_cooper
190	90	[51, 54]	penny
191	91	[0, 1]	leonard_hofstadter
192	92	[3, 5]	missy_cooper
193	92	[8, 16]	UNKNOWN
194	93		
195	94		
196	95	[0, 2]	leonard_hofstadter-sheldon_cooper-howard_wolowitz-raj_koothrappali
197	96	[0, 5]	missy_cooper
198	96	[11, 14]	missy_cooper
199	97	[0, 1]	missy_cooper
200	98	[0, 2]	multiple_persons
201	99	[12, 14]	howard_wolowitz
202	100	[0, 5]	missy_cooper
