;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;harry_potter Lumos;;PROPN;NNP;compound;[0, 5];Lumos;harry_potter;;;HarryPotter.Episode03;1;1
1;Maxima;;PROPN;NNP;ROOT;[6, 12];Maxima;harry_potter;;;HarryPotter.Episode03;1;2
2;...;;PUNCT;:;punct;[13, 16];...;harry_potter;;;HarryPotter.Episode03;1;3
3;.;;PUNCT;.;punct;[17, 18];.;harry_potter;;;HarryPotter.Episode03;1;4
4;;;;;;;;;;;;;
5;harry_potter Lumos;;PROPN;NNP;compound;[0, 5];Lumos;harry_potter;;;HarryPotter.Episode03;2;1
6;Maxima;;PROPN;NNP;ROOT;[6, 12];Maxima;harry_potter;;;HarryPotter.Episode03;2;2
7;...;;PUNCT;:;punct;[13, 16];...;harry_potter;;;HarryPotter.Episode03;2;3
8;.;;PUNCT;.;punct;[17, 18];.;harry_potter;;;HarryPotter.Episode03;2;4
9;;;;;;;;;;;;;
10;harry_potter Lumos;;PROPN;NNP;compound;[0, 5];Lumos;harry_potter;;;HarryPotter.Episode03;3;1
11;Maxima;;PROPN;NNP;ROOT;[6, 12];Maxima;harry_potter;;;HarryPotter.Episode03;3;2
12;...;;PUNCT;:;punct;[13, 16];...;harry_potter;;;HarryPotter.Episode03;3;3
13;.;;PUNCT;.;punct;[17, 18];.;harry_potter;;;HarryPotter.Episode03;3;4
14;;;;;;;;;;;;;
15;harry_potter Lumos;;PROPN;NNP;compound;[0, 5];Lumos;harry_potter;;;HarryPotter.Episode03;4;1
16;Maxima;;PROPN;NNP;ROOT;[6, 12];Maxima;harry_potter;;;HarryPotter.Episode03;4;2
17;...;;PUNCT;:;punct;[13, 16];...;harry_potter;;;HarryPotter.Episode03;4;3
18;.;;PUNCT;.;punct;[17, 18];.;harry_potter;;;HarryPotter.Episode03;4;4
19;;;;;;;;;;;;;
20;harry_potter Lumos;;PROPN;NNP;ROOT;[0, 5];Lumos;harry_potter;;;HarryPotter.Episode03;5;1
21;...;;PUNCT;:;punct;[6, 9];...;harry_potter;;;HarryPotter.Episode03;5;2
22;Maxima;;PROPN;NNP;ROOT;[10, 16];Maxima;harry_potter;PRODUCT;;HarryPotter.Episode03;5;3
23;!;;PUNCT;.;punct;[17, 18];!;harry_potter;;;HarryPotter.Episode03;5;4
24;;;;;;;;;;;;;
25;aunt_petunia_dursley Harry;harry_potter;PROPN;NNP;ROOT;[0, 5];Harry;aunt_petunia_dursley;PERSON;1;HarryPotter.Episode03;6;1
26;!;;PUNCT;.;punct;[6, 7];!;aunt_petunia_dursley;;;HarryPotter.Episode03;6;2
27;Harry;harry_potter;PROPN;NNP;ROOT;[8, 13];Harry;aunt_petunia_dursley;PERSON;2;HarryPotter.Episode03;6;3
28;!;;PUNCT;.;punct;[14, 15];!;aunt_petunia_dursley;;;HarryPotter.Episode03;6;4
29;Harry;harry_potter;PROPN;NNP;ROOT;[16, 21];Harry;aunt_petunia_dursley;PERSON;3;HarryPotter.Episode03;6;5
30;!;;PUNCT;.;punct;[22, 23];!;aunt_petunia_dursley;;;HarryPotter.Episode03;6;6
31;Open;;VERB;VB;ROOT;[24, 28];Open;aunt_petunia_dursley;;;HarryPotter.Episode03;6;7
32;the;;DET;DT;det;[29, 32];the;aunt_petunia_dursley;;;HarryPotter.Episode03;6;8
33;door;;NOUN;NN;dobj;[33, 37];door;aunt_petunia_dursley;;;HarryPotter.Episode03;6;9
34;!;;PUNCT;.;punct;[38, 39];!;aunt_petunia_dursley;;;HarryPotter.Episode03;6;10
35;;;;;;;;;;;;;
36;aunt_petunia_dursley Marge;aunt_marge;PROPN;NNP;ROOT;[0, 5];Marge;aunt_petunia_dursley;;4;HarryPotter.Episode03;7;1
37;!;;PUNCT;.;punct;[6, 7];!;aunt_petunia_dursley;;;HarryPotter.Episode03;7;2
38;Lovely;;ADJ;JJ;ROOT;[8, 14];Lovely;aunt_petunia_dursley;;;HarryPotter.Episode03;7;3
39;to;;PART;TO;aux;[15, 17];to;aunt_petunia_dursley;;;HarryPotter.Episode03;7;4
40;see;;VERB;VB;xcomp;[18, 21];see;aunt_petunia_dursley;;;HarryPotter.Episode03;7;5
41;you-;;NOUN;NNS;dep;[22, 26];you-;aunt_petunia_dursley;;;HarryPotter.Episode03;7;6
42;How;;ADV;WRB;advmod;[27, 30];How;aunt_petunia_dursley;;;HarryPotter.Episode03;7;7
43;was;;AUX;VBD;ROOT;[31, 34];wa;aunt_petunia_dursley;;;HarryPotter.Episode03;7;8
44;the;;DET;DT;det;[35, 38];the;aunt_petunia_dursley;;;HarryPotter.Episode03;7;9
45;train;;NOUN;NN;nsubj;[39, 44];train;aunt_petunia_dursley;;;HarryPotter.Episode03;7;10
46;?;;PUNCT;.;punct;[45, 46];?;aunt_petunia_dursley;;;HarryPotter.Episode03;7;11
47;;;;;;;;;;;;;
48;harry_potter Uncle;uncle_vernon_dursley;PROPN;NNP;compound;[0, 5];Uncle;harry_potter;;5;HarryPotter.Episode03;8;1
49;Vernon;uncle_vernon_dursley;PROPN;NNP;ROOT;[6, 12];Vernon;harry_potter;;6;HarryPotter.Episode03;8;2
50;.;;PUNCT;.;punct;[13, 14];.;harry_potter;;;HarryPotter.Episode03;8;3
51;I;harry_potter;PRON;PRP;nsubj;[15, 16];I;harry_potter;;7;HarryPotter.Episode03;8;4
52;need;;VERB;VBP;ROOT;[17, 21];need;harry_potter;;;HarryPotter.Episode03;8;5
53;you;aunt_petunia_dursley;PRON;PRP;nsubj;[22, 25];you;harry_potter;;8;HarryPotter.Episode03;8;6
54;to;;PART;TO;aux;[26, 28];to;harry_potter;;;HarryPotter.Episode03;8;7
55;sign;;VERB;VB;ccomp;[29, 33];sign;harry_potter;;;HarryPotter.Episode03;8;8
56;this;;DET;DT;det;[34, 38];this;harry_potter;;;HarryPotter.Episode03;8;9
57;form;;NOUN;NN;dobj;[39, 43];form;harry_potter;;;HarryPotter.Episode03;8;10
58;.;;PUNCT;.;punct;[44, 45];.;harry_potter;;;HarryPotter.Episode03;8;11
59;;;;;;;;;;;;;
60;uncle_vernon_dursley What;;PRON;WP;attr;[0, 4];What;uncle_vernon_dursley;;;HarryPotter.Episode03;9;1
61;is;;AUX;VBZ;ROOT;[5, 7];is;uncle_vernon_dursley;;;HarryPotter.Episode03;9;2
62;it;;PRON;PRP;nsubj;[8, 10];it;uncle_vernon_dursley;;;HarryPotter.Episode03;9;3
63;?;;PUNCT;.;punct;[11, 12];?;uncle_vernon_dursley;;;HarryPotter.Episode03;9;4
64;;;;;;;;;;;;;
65;harry_potter Nothing;;PRON;NN;dobj;[0, 7];Nothing;harry_potter;;;HarryPotter.Episode03;10;1
66;.;;PUNCT;.;punct;[8, 9];.;harry_potter;;;HarryPotter.Episode03;10;2
67;School;;NOUN;NN;compound;[10, 16];School;harry_potter;;;HarryPotter.Episode03;10;3
68;stuff;;NOUN;NN;ROOT;[17, 22];stuff;harry_potter;;;HarryPotter.Episode03;10;4
69;.;;PUNCT;.;punct;[23, 24];.;harry_potter;;;HarryPotter.Episode03;10;5
70;;;;;;;;;;;;;
71;uncle_vernon_dursley Later;;ADV;RB;advmod;[0, 5];Later;uncle_vernon_dursley;;;HarryPotter.Episode03;11;1
72;perhaps;;ADV;RB;advmod;[6, 13];perhaps;uncle_vernon_dursley;;;HarryPotter.Episode03;11;2
73;,;;PUNCT;,;punct;[14, 15];,;uncle_vernon_dursley;;;HarryPotter.Episode03;11;3
74;if;;SCONJ;IN;mark;[16, 18];if;uncle_vernon_dursley;;;HarryPotter.Episode03;11;4
75;you;harry_potter;PRON;PRP;nsubj;[19, 22];you;uncle_vernon_dursley;;9;HarryPotter.Episode03;11;5
76;behave;;VERB;VBP;advcl;[23, 29];behave;uncle_vernon_dursley;;;HarryPotter.Episode03;11;6
77;.;;PUNCT;.;punct;[30, 31];.;uncle_vernon_dursley;;;HarryPotter.Episode03;11;7
78;;;;;;;;;;;;;
79;harry_potter I;harry_potter;PRON;PRP;nsubj;[0, 1];I;harry_potter;;10;HarryPotter.Episode03;12;1
80;will;;VERB;MD;ROOT;[2, 6];will;harry_potter;;;HarryPotter.Episode03;12;2
81;if;;SCONJ;IN;mark;[7, 9];if;harry_potter;;;HarryPotter.Episode03;12;3
82;she;hermione_granger;PRON;PRP;nsubj;[10, 13];she;harry_potter;;11;HarryPotter.Episode03;12;4
83;does;;AUX;VBZ;advcl;[14, 18];doe;harry_potter;;;HarryPotter.Episode03;12;5
84;.;;PUNCT;.;punct;[19, 20];.;harry_potter;;;HarryPotter.Episode03;12;6
85;;;;;;;;;;;;;
86;aunt_marge Oh-;;INTJ;UH;ROOT;[0, 3];Oh-;aunt_marge;;;HarryPotter.Episode03;13;1
87;Still;;ADV;RB;advmod;[4, 9];Still;aunt_marge;;;HarryPotter.Episode03;13;2
88;here;;ADV;RB;advmod;[10, 14];here;aunt_marge;;;HarryPotter.Episode03;13;3
89;,;;PUNCT;,;punct;[15, 16];,;aunt_marge;;;HarryPotter.Episode03;13;4
90;are;;AUX;VBP;ROOT;[17, 20];are;aunt_marge;;;HarryPotter.Episode03;13;5
91;you;harry_potter;PRON;PRP;nsubj;[21, 24];you;aunt_marge;;12;HarryPotter.Episode03;13;6
92;?;;PUNCT;.;punct;[25, 26];?;aunt_marge;;;HarryPotter.Episode03;13;7
93;;;;;;;;;;;;;
94;harry_potter Yes;;INTJ;UH;ROOT;[0, 3];Yes;harry_potter;;;HarryPotter.Episode03;14;1
95;.;;PUNCT;.;punct;[4, 5];.;harry_potter;;;HarryPotter.Episode03;14;2
96;;;;;;;;;;;;;
