;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;amy_harrison and;;CCONJ;CC;cc;[0, 3];and;amy_harrison;;;TheWalkingDead.Season01.Episode04;1;1
1;andrea;andrea_harrison;PROPN;NNP;conj;[4, 10];andrea;amy_harrison;PERSON;1;TheWalkingDead.Season01.Episode04;1;2
2;are;;AUX;VBP;aux;[11, 14];are;amy_harrison;;;TheWalkingDead.Season01.Episode04;1;3
3;fishing;;VERB;VBG;ROOT;[15, 22];fishing;amy_harrison;;;TheWalkingDead.Season01.Episode04;1;4
4;out;;ADP;RP;prt;[23, 26];out;amy_harrison;;;TheWalkingDead.Season01.Episode04;1;5
5;in;;ADP;IN;prep;[27, 29];in;amy_harrison;;;TheWalkingDead.Season01.Episode04;1;6
6;a;;DET;DT;det;[30, 31];a;amy_harrison;;;TheWalkingDead.Season01.Episode04;1;7
7;boat;;NOUN;NN;pobj;[32, 36];boat;amy_harrison;;;TheWalkingDead.Season01.Episode04;1;8
8;.;;PUNCT;.;punct;[37, 38];.;amy_harrison;;;TheWalkingDead.Season01.Episode04;1;9
9;;;;;;;;;;;;;
10;amy_harrison What;;PRON;WP;ROOT;[0, 4];What;amy_harrison;;;TheWalkingDead.Season01.Episode04;2;1
11;?;;PUNCT;.;punct;[5, 6];?;amy_harrison;;;TheWalkingDead.Season01.Episode04;2;2
12;;;;;;;;;;;;;
13;andrea_harrison Nothing;;PROPN;NNP;ROOT;[0, 7];Nothing;andrea_harrison;;;TheWalkingDead.Season01.Episode04;3;1
14;.;;PUNCT;.;punct;[8, 9];.;andrea_harrison;;;TheWalkingDead.Season01.Episode04;3;2
15;;;;;;;;;;;;;
16;amy_harrison It;;PRON;PRP;nsubj;[0, 2];It;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;1
17;'s;;AUX;VBZ;ROOT;[3, 5];'s;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;2
18;not;;PART;RB;neg;[6, 9];not;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;3
19;nothing;;PRON;NN;attr;[10, 17];nothing;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;4
20;.;;PUNCT;.;punct;[18, 19];.;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;5
21;It;;PRON;PRP;nsubj;[20, 22];It;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;6
22;'s;;AUX;VBZ;ROOT;[23, 25];'s;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;7
23;always;;ADV;RB;advmod;[26, 32];always;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;8
24;something;;PRON;NN;attr;[33, 42];something;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;9
25;.;;PUNCT;.;punct;[43, 44];.;amy_harrison;;;TheWalkingDead.Season01.Episode04;4;10
26;;;;;;;;;;;;;
27;andrea_harrison Did;;AUX;VBD;aux;[0, 3];Did;andrea_harrison;;;TheWalkingDead.Season01.Episode04;5;1
28;n't;;PART;RB;neg;[4, 7];n't;andrea_harrison;;;TheWalkingDead.Season01.Episode04;5;2
29;dad;andrea_harrison's_father;NOUN;NN;nsubj;[8, 11];dad;andrea_harrison;;2;TheWalkingDead.Season01.Episode04;5;3
30;teach;;VERB;VB;ROOT;[12, 17];teach;andrea_harrison;;;TheWalkingDead.Season01.Episode04;5;4
31;you;amy_harrison;PRON;PRP;dobj;[18, 21];you;andrea_harrison;;3;TheWalkingDead.Season01.Episode04;5;5
32;to;;PART;TO;aux;[22, 24];to;andrea_harrison;;;TheWalkingDead.Season01.Episode04;5;6
