;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;shane_walsh opens;;VERB;VBZ;ROOT;[0, 5];open;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;1
1;the;;DET;DT;det;[6, 9];the;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;2
2;door;;NOUN;NN;dobj;[10, 14];door;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;3
3;to;;ADP;IN;prep;[15, 17];to;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;4
4;Rick;rick_grimes;PROPN;NNP;poss;[18, 22];Rick;shane_walsh;PERSON;1;TheWalkingDead.Season01.Episode06;1;5
5;'s;;PART;POS;case;[23, 25];'s;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;6
6;room;;NOUN;NN;pobj;[26, 30];room;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;7
7;and;;CCONJ;CC;cc;[31, 34];and;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;8
8;looks;;VERB;VBZ;conj;[35, 40];look;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;9
9;out;;ADP;RP;prt;[41, 44];out;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;10
10;to;;PART;TO;aux;[45, 47];to;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;11
11;see;;VERB;VB;xcomp;[48, 51];see;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;12
12;a;;DET;DT;det;[52, 53];a;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;13
13;group;;NOUN;NN;nsubj;[54, 59];group;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;14
14;of;;ADP;IN;prep;[60, 62];of;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;15
15;men;;NOUN;NNS;pobj;[63, 66];men;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;16
16;in;;ADP;IN;prep;[67, 69];in;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;17
17;military;;ADJ;JJ;amod;[70, 78];military;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;18
18;gear;;NOUN;NN;pobj;[79, 83];gear;shane_walsh;;;TheWalkingDead.Season01.Episode06;1;19
