;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;shane_walsh I;shane_walsh;PRON;PRP;nsubj;[0, 1];I;shane_walsh;;1;TheWalkingDead.Season02.Episode10;1;1
1;thought;;VERB;VBD;ROOT;[2, 9];thought;shane_walsh;;;TheWalkingDead.Season02.Episode10;1;2
2;we;multiple_persons;PRON;PRP;nsubj;[10, 12];we;shane_walsh;;2;TheWalkingDead.Season02.Episode10;1;3
3;were;;AUX;VBD;aux;[13, 17];were;shane_walsh;;;TheWalkingDead.Season02.Episode10;1;4
4;going;;VERB;VBG;ccomp;[18, 23];going;shane_walsh;;;TheWalkingDead.Season02.Episode10;1;5
5;further;;ADV;RB;advmod;[24, 31];further;shane_walsh;;;TheWalkingDead.Season02.Episode10;1;6
6;.;;PUNCT;.;punct;[32, 33];.;shane_walsh;;;TheWalkingDead.Season02.Episode10;1;7
7;;;;;;;;;;;;;
8;rick_grimes We;multiple_persons;PRON;PRP;nsubj;[0, 2];We;rick_grimes;;3;TheWalkingDead.Season02.Episode10;2;1
9;are;;AUX;VBP;ROOT;[3, 6];are;rick_grimes;;;TheWalkingDead.Season02.Episode10;2;2
10;.;;PUNCT;.;punct;[7, 8];.;rick_grimes;;;TheWalkingDead.Season02.Episode10;2;3
11;18;;NUM;CD;nummod;[9, 11];18;rick_grimes;;;TheWalkingDead.Season02.Episode10;2;4
12;miles;;NOUN;NNS;npadvmod;[12, 17];mile;rick_grimes;;;TheWalkingDead.Season02.Episode10;2;5
13;out;;ADV;RB;ROOT;[18, 21];out;rick_grimes;;;TheWalkingDead.Season02.Episode10;2;6
14;.;;PUNCT;.;punct;[22, 23];.;rick_grimes;;;TheWalkingDead.Season02.Episode10;2;7
15;;;;;;;;;;;;;
16;shane_walsh So;;ADV;RB;advmod;[0, 2];So;shane_walsh;;;TheWalkingDead.Season02.Episode10;3;1
17;why;;ADV;WRB;advmod;[3, 6];why;shane_walsh;;;TheWalkingDead.Season02.Episode10;3;2
18;are;;AUX;VBP;aux;[7, 10];are;shane_walsh;;;TheWalkingDead.Season02.Episode10;3;3
19;we;multiple_persons;PRON;PRP;nsubj;[11, 13];we;shane_walsh;;4;TheWalkingDead.Season02.Episode10;3;4
20;stopping;;VERB;VBG;ROOT;[14, 22];stopping;shane_walsh;;;TheWalkingDead.Season02.Episode10;3;5
