;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;rick_grimes voice;voice;NOUN;NN;compound;[0, 5];voice;rick_grimes;;1;TheWalkingDead.Season02.Episode12;1;1
1;Dale;;PROPN;NNP;nsubj;[6, 10];Dale;rick_grimes;PERSON;;TheWalkingDead.Season02.Episode12;1;2
2;could;;VERB;MD;aux;[11, 16];could;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;3
3;--;;PUNCT;:;punct;[17, 19];--;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;4
4;could;;VERB;MD;aux;[20, 25];could;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;5
5;get;;AUX;VB;ROOT;[26, 29];get;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;6
6;under;;ADP;IN;prep;[30, 35];under;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;7
7;your;;DET;PRP$;poss;[36, 40];your;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;8
8;skin;;NOUN;NN;pobj;[41, 45];skin;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;9
9;.;;PUNCT;.;punct;[46, 47];.;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;10
10;He;UNKNOWN;PRON;PRP;nsubj;[48, 50];He;rick_grimes;;2;TheWalkingDead.Season02.Episode12;1;11
11;sure;;ADV;RB;advmod;[51, 55];sure;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;12
12;got;;VERB;VBD;ROOT;[56, 59];got;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;13
13;under;;ADP;IN;prep;[60, 65];under;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;14
14;mine;rick_grimes;PRON;PRP;pobj;[66, 70];mine;rick_grimes;;3;TheWalkingDead.Season02.Episode12;1;15
15;,;;PUNCT;,;punct;[71, 72];,;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;16
16;because;;SCONJ;IN;mark;[73, 80];because;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;17
17;he;UNKNOWN;PRON;PRP;nsubj;[81, 83];he;rick_grimes;;4;TheWalkingDead.Season02.Episode12;1;18
18;was;;AUX;VBD;advcl;[84, 87];wa;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;19
19;n't;;PART;RB;neg;[88, 91];n't;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;20
20;afraid;;ADJ;JJ;acomp;[92, 98];afraid;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;21
21;to;;PART;TO;aux;[99, 101];to;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;22
22;say;;VERB;VB;xcomp;[102, 105];say;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;23
23;exactly;;ADV;RB;advmod;[106, 113];exactly;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;24
24;what;;PRON;WP;dobj;[114, 118];what;rick_grimes;;;TheWalkingDead.Season02.Episode12;1;25
25;he;UNKNOWN;PRON;PRP;nsubj;[119, 121];he;rick_grimes;;5;TheWalkingDead.Season02.Episode12;1;26
