;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;lori_grimes Hey;;INTJ;UH;ROOT;[0, 3];Hey;lori_grimes;;;TheWalkingDead.Season02.Episode07;1;1
1;.;;PUNCT;.;punct;[4, 5];.;lori_grimes;;;TheWalkingDead.Season02.Episode07;1;2
2;Where;;ADV;WRB;advmod;[6, 11];Where;lori_grimes;;;TheWalkingDead.Season02.Episode07;1;3
3;'d;;VERB;MD;aux;[12, 14];'d;lori_grimes;;;TheWalkingDead.Season02.Episode07;1;4
4;you;;PRON;PRP;nsubj;[15, 18];you;lori_grimes;;;TheWalkingDead.Season02.Episode07;1;5
5;go;;VERB;VB;ROOT;[19, 21];go;lori_grimes;;;TheWalkingDead.Season02.Episode07;1;6
6;?;;PUNCT;.;punct;[22, 23];?;lori_grimes;;;TheWalkingDead.Season02.Episode07;1;7
7;;;;;;;;;;;;;
8;rick_grimes I;rick_grimes;PRON;PRP;nsubj;[0, 1];I;rick_grimes;;1;TheWalkingDead.Season02.Episode07;2;1
9;'m;;AUX;VBP;ROOT;[2, 4];'m;rick_grimes;;;TheWalkingDead.Season02.Episode07;2;2
10;here;;ADV;RB;advmod;[5, 9];here;rick_grimes;;;TheWalkingDead.Season02.Episode07;2;3
11;.;;PUNCT;.;punct;[10, 11];.;rick_grimes;;;TheWalkingDead.Season02.Episode07;2;4
12;;;;;;;;;;;;;
13;glenn_rhee Um;;INTJ;UH;intj;[0, 2];Um;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;1
14;,;;PUNCT;,;punct;[3, 4];,;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;2
15;guys;;NOUN;NNS;ROOT;[5, 9];guy;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;3
16;.;;PUNCT;.;punct;[10, 11];.;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;4
17;So;;ADV;RB;ROOT;[12, 14];So;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;5
18;.;;PUNCT;.;punct;[15, 16];.;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;6
19;the;;DET;DT;det;[17, 20];the;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;7
20;barn;;NOUN;NN;nsubj;[21, 25];barn;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;8
21;is;;AUX;VBZ;ROOT;[26, 28];is;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;9
22;full;;ADJ;JJ;acomp;[29, 33];full;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;10
23;of;;ADP;IN;prep;[34, 36];of;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;11
24;walkers;;NOUN;NNS;pobj;[37, 44];walker;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;12
25;.;;PUNCT;.;punct;[45, 46];.;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3;13
26;;;;;;;;;;;;;
27;shane_walsh You;glenn_rhee;PRON;PRP;nsubj;[0, 3];You;shane_walsh;;2;TheWalkingDead.Season02.Episode07;4;1
28;can;;VERB;MD;aux;[4, 7];can;shane_walsh;;;TheWalkingDead.Season02.Episode07;4;2
29;not;;PART;RB;neg;[8, 11];not;shane_walsh;;;TheWalkingDead.Season02.Episode07;4;3
30;tell;;VERB;VB;ROOT;[12, 16];tell;shane_walsh;;;TheWalkingDead.Season02.Episode07;4;4
31;me;shane_walsh;PRON;PRP;dobj;[17, 19];me;shane_walsh;;3;TheWalkingDead.Season02.Episode07;4;5
32;you;glenn_rhee;PRON;PRP;nsubj;[20, 23];you;shane_walsh;;4;TheWalkingDead.Season02.Episode07;4;6
33;'re;;AUX;VBP;ccomp;[24, 27];'re;shane_walsh;;;TheWalkingDead.Season02.Episode07;4;7
34;all;;ADV;RB;advmod;[28, 31];all;shane_walsh;;;TheWalkingDead.Season02.Episode07;4;8
35;right;;ADJ;JJ;acomp;[32, 37];right;shane_walsh;;;TheWalkingDead.Season02.Episode07;4;9
36;with;;ADP;IN;prep;[38, 42];with;shane_walsh;;;TheWalkingDead.Season02.Episode07;4;10
37;this;;DET;DT;pobj;[43, 47];this;shane_walsh;;;TheWalkingDead.Season02.Episode07;4;11
38;.;;PUNCT;.;punct;[48, 49];.;shane_walsh;;;TheWalkingDead.Season02.Episode07;4;12
39;;;;;;;;;;;;;
40;rick_grimes No;;INTJ;UH;intj;[0, 2];No;rick_grimes;;;TheWalkingDead.Season02.Episode07;5;1
41;I;rick_grimes;PRON;PRP;nsubj;[3, 4];I;rick_grimes;;5;TheWalkingDead.Season02.Episode07;5;2
42;'m;;AUX;VBP;ROOT;[5, 7];'m;rick_grimes;;;TheWalkingDead.Season02.Episode07;5;3
43;not;;PART;RB;neg;[8, 11];not;rick_grimes;;;TheWalkingDead.Season02.Episode07;5;4
44;,;;PUNCT;,;punct;[12, 13];,;rick_grimes;;;TheWalkingDead.Season02.Episode07;5;5
45;but;;CCONJ;CC;cc;[14, 17];but;rick_grimes;;;TheWalkingDead.Season02.Episode07;5;6
