;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;rick_grimes stares;;NOUN;NNS;ROOT;[0, 6];stare;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;1
1;at;;ADP;IN;prep;[7, 9];at;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;2
2;a;;DET;DT;det;[10, 11];a;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;3
3;sunrise;;NOUN;NN;pobj;[12, 19];sunrise;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;4
4;over;;ADP;IN;prep;[20, 24];over;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;5
5;Atlanta;;PROPN;NNP;pobj;[25, 32];Atlanta;rick_grimes;GPE;;TheWalkingDead.Season01.Episode05;1;6
6;as;;SCONJ;IN;mark;[33, 35];a;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;7
7;he;UNKNOWN;PRON;PRP;nsubj;[36, 38];he;rick_grimes;;1;TheWalkingDead.Season01.Episode05;1;8
8;tries;;VERB;VBZ;advcl;[39, 44];try;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;9
9;to;;PART;TO;aux;[45, 47];to;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;10
10;reach;;VERB;VB;xcomp;[48, 53];reach;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;11
11;Morgan;morgan_jones;PROPN;NNP;dobj;[54, 60];Morgan;rick_grimes;PERSON;2;TheWalkingDead.Season01.Episode05;1;12
12;on;;ADP;IN;prep;[61, 63];on;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;13
13;the;;DET;DT;det;[64, 67];the;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;14
14;walkie;;NOUN;NN;compound;[68, 74];walkie;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;15
15;-;;PUNCT;HYPH;punct;[75, 76];-;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;16
16;talkie;;NOUN;NN;pobj;[77, 83];talkie;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;17
17;.;;PUNCT;.;punct;[84, 85];.;rick_grimes;;;TheWalkingDead.Season01.Episode05;1;18
18;;;;;;;;;;;;;
19;rick_grimes Morgan;morgan_jones;PROPN;NNP;npadvmod;[0, 6];Morgan;rick_grimes;PERSON;3;TheWalkingDead.Season01.Episode05;2;1
20;,;;PUNCT;,;punct;[7, 8];,;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;2
21;I;rick_grimes;PRON;PRP;nsubj;[9, 10];I;rick_grimes;;4;TheWalkingDead.Season01.Episode05;2;3
22;do;;AUX;VBP;aux;[11, 13];do;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;4
23;n't;;PART;RB;neg;[14, 17];n't;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;5
24;know;;VERB;VB;ROOT;[18, 22];know;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;6
25;if;;SCONJ;IN;mark;[23, 25];if;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;7
26;you;lori_grimes;PRON;PRP;nsubj;[26, 29];you;rick_grimes;;5;TheWalkingDead.Season01.Episode05;2;8
27;'re;;AUX;VBP;ccomp;[30, 33];'re;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;9
28;out;;ADV;RB;advmod;[34, 37];out;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;10
29;there;;ADV;RB;advmod;[38, 43];there;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;11
30;.;;PUNCT;.;punct;[44, 45];.;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;12
31;I;rick_grimes;PRON;PRP;nsubj;[46, 47];I;rick_grimes;;6;TheWalkingDead.Season01.Episode05;2;13
32;do;;AUX;VBP;aux;[48, 50];do;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;14
33;n't;;PART;RB;neg;[51, 54];n't;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;15
34;know;;VERB;VB;ROOT;[55, 59];know;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;16
35;if;;SCONJ;IN;mark;[60, 62];if;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;17
36;you;lori_grimes;PRON;PRP;nsubj;[63, 66];you;rick_grimes;;7;TheWalkingDead.Season01.Episode05;2;18
37;can;;VERB;MD;aux;[67, 70];can;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;19
38;hear;;VERB;VB;ccomp;[71, 75];hear;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;20
39;me;rick_grimes;PRON;PRP;dobj;[76, 78];me;rick_grimes;;8;TheWalkingDead.Season01.Episode05;2;21
40;.;;PUNCT;.;punct;[79, 80];.;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;22
41;Maybe;;ADV;RB;advmod;[81, 86];Maybe;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;23
42;you;lori_grimes;PRON;PRP;nsubj;[87, 90];you;rick_grimes;;9;TheWalkingDead.Season01.Episode05;2;24
43;'re;;AUX;VBP;aux;[91, 94];'re;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;25
44;listening;;VERB;VBG;ROOT;[95, 104];listening;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;26
45;right;;ADV;RB;advmod;[105, 110];right;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;27
46;now;;ADV;RB;advmod;[111, 114];now;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;28
47;.;;PUNCT;.;punct;[115, 116];.;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;29
48;I;rick_grimes;PRON;PRP;nsubj;[117, 118];I;rick_grimes;;10;TheWalkingDead.Season01.Episode05;2;30
49;hope;;VERB;VBP;ROOT;[119, 123];hope;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;31
50;so;;ADV;RB;advmod;[124, 126];so;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;32
51;.;;PUNCT;.;punct;[127, 128];.;rick_grimes;;;TheWalkingDead.Season01.Episode05;2;33
52;I;rick_grimes;PRON;PRP;nsubj;[129, 130];I;rick_grimes;;11;TheWalkingDead.Season01.Episode05;2;34
