;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;merle_dixon That;;DET;DT;nsubj;[0, 4];That;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;1
1;'s;;AUX;VBZ;ROOT;[5, 7];'s;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;2
2;right;;ADJ;JJ;acomp;[8, 13];right;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;3
3;.;;PUNCT;.;punct;[14, 15];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;4
4;You;;PRON;PRP;nsubj;[16, 19];You;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;5
5;heard;;VERB;VBD;ROOT;[20, 25];heard;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;6
6;me;merle_dixon;PRON;PRP;dobj;[26, 28];me;merle_dixon;;1;TheWalkingDead.Season01.Episode03;1;7
7;,;;PUNCT;,;punct;[29, 30];,;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;8
8;bitch;;NOUN;NN;npadvmod;[31, 36];bitch;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;9
9;.;;PUNCT;.;punct;[37, 38];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;10
10;You;;PRON;PRP;nsubj;[39, 42];You;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;11
11;got;;VERB;VBD;ROOT;[43, 46];got;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;12
12;a;;DET;DT;det;[47, 48];a;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;13
13;problem;;NOUN;NN;dobj;[49, 56];problem;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;14
14;?;;PUNCT;.;punct;[57, 58];?;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;15
15;Bring;;VERB;VB;ROOT;[59, 64];Bring;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;16
16;it;;PRON;PRP;dobj;[65, 67];it;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;17
17;on;;ADP;RP;prt;[68, 70];on;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;18
18;if;;SCONJ;IN;mark;[71, 73];if;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;19
19;you;;PRON;PRP;nsubj;[74, 77];you;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;20
20;'re;;AUX;VBP;advcl;[78, 81];'re;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;21
21;man;man;NOUN;NN;attr;[82, 85];man;merle_dixon;;2;TheWalkingDead.Season01.Episode03;1;22
22;enough;;ADV;RB;advmod;[86, 92];enough;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;23
23;,;;PUNCT;,;punct;[93, 94];,;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;24
24;Or;;CCONJ;CC;cc;[95, 97];Or;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;25
25;take;;VERB;VB;conj;[98, 102];take;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;26
26;it;;PRON;PRP;dobj;[103, 105];it;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;27
27;up;;ADP;RP;prep;[106, 108];up;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;28
28;the;;DET;DT;det;[109, 112];the;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;29
29;chain;;NOUN;NN;pobj;[113, 118];chain;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;30
30;if;;SCONJ;IN;mark;[119, 121];if;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;31
31;you;;PRON;PRP;nsubj;[122, 125];you;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;32
32;'re;;AUX;VBP;advcl;[126, 129];'re;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;33
33;a;;DET;DT;det;[130, 131];a;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;34
34;pussy;;NOUN;NN;attr;[132, 137];pussy;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;35
35;.;;PUNCT;.;punct;[138, 139];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;36
36;You;;PRON;PRP;nsubj;[140, 143];You;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;37
37;heard;;VERB;VBD;ROOT;[144, 149];heard;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;38
38;me;merle_dixon;PRON;PRP;dobj;[150, 152];me;merle_dixon;;3;TheWalkingDead.Season01.Episode03;1;39
39;,;;PUNCT;,;punct;[153, 154];,;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;40
40;you;;PRON;PRP;nsubj;[155, 158];you;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;41
41;pussy;;VERB;VBP;amod;[159, 164];pussy;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;42
42;-;;PUNCT;HYPH;punct;[165, 166];-;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;43
43;ass;;NOUN;NN;compound;[167, 170];as;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;44
44;noncom;;NOUN;NN;compound;[171, 177];noncom;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;45
45;bitch;;NOUN;NN;ccomp;[178, 183];bitch;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;46
46;.;;PUNCT;.;punct;[184, 185];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;47
47;You;;PRON;PRP;nsubj;[186, 189];You;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;48
48;ai;;VERB;VBP;ROOT;[190, 192];ai;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;49
49;n't;;PART;RB;neg;[193, 196];n't;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;50
50;deaf;;ADJ;JJ;acomp;[197, 201];deaf;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;51
51;.;;PUNCT;.;punct;[202, 203];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;52
52;Take;;VERB;VB;ROOT;[204, 208];Take;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;53
53;it;;PRON;PRP;dobj;[209, 211];it;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;54
54;up;;ADP;RP;prt;[212, 214];up;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;55
55;the;;DET;DT;det;[215, 218];the;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;56
56;damn;;ADJ;JJ;amod;[219, 223];damn;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;57
57;chain;;NOUN;NN;pobj;[224, 229];chain;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;58
58;of;;ADP;IN;prep;[230, 232];of;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;59
59;command;;NOUN;NN;pobj;[233, 240];command;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;60
60;or;;CCONJ;CC;cc;[241, 243];or;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;61
61;you;;PRON;PRP;nsubj;[244, 247];you;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;62
62;can;;VERB;MD;aux;[248, 251];can;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;63
63;kiss;;VERB;VB;conj;[252, 256];kiss;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;64
64;my;merle_dixon;DET;PRP$;poss;[257, 259];my;merle_dixon;;4;TheWalkingDead.Season01.Episode03;1;65
65;lily;;ADJ;JJ;amod;[260, 264];lily;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;66
66;-;;PUNCT;HYPH;punct;[265, 266];-;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;67
67;white;;ADJ;JJ;amod;[267, 272];white;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;68
68;ass;;NOUN;NN;dobj;[273, 276];as;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;69
69;.;;PUNCT;.;punct;[277, 278];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;70
70;That;;DET;DT;nsubj;[279, 283];That;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;71
71;'s;;AUX;VBZ;ROOT;[284, 286];'s;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;72
72;right;;ADJ;JJ;acomp;[287, 292];right;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;73
73;.;;PUNCT;.;punct;[293, 294];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;74
74;That;;DET;DT;nsubj;[295, 299];That;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;75
75;'s;;AUX;VBZ;ROOT;[300, 302];'s;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;76
76;what;;PRON;WP;dobj;[303, 307];what;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;77
77;I;merle_dixon;PRON;PRP;nsubj;[308, 309];I;merle_dixon;;5;TheWalkingDead.Season01.Episode03;1;78
78;said;;VERB;VBD;ccomp;[310, 314];said;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;79
79;.;;PUNCT;.;punct;[315, 316];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;80
80;You;;PRON;PRP;nsubj;[317, 320];You;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;81
81;heard;;VERB;VBD;ROOT;[321, 326];heard;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;82
82;me;merle_dixon;PRON;PRP;dobj;[327, 329];me;merle_dixon;;6;TheWalkingDead.Season01.Episode03;1;83
83;.;;PUNCT;.;punct;[330, 331];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;84
84;And;;CCONJ;CC;cc;[332, 335];And;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;85
85;then;;ADV;RB;advmod;[336, 340];then;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;86
86;this;;DET;DT;det;[341, 345];this;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;87
87;idiot;;NOUN;NN;npadvmod;[346, 351];idiot;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;88
88;,;;PUNCT;,;punct;[352, 353];,;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;89
89;he;UNKNOWN;PRON;PRP;nsubj;[354, 356];he;merle_dixon;;7;TheWalkingDead.Season01.Episode03;1;90
90;takes;;VERB;VBZ;ROOT;[357, 362];take;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;91
91;a;;DET;DT;det;[363, 364];a;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;92
92;swing;;NOUN;NN;dobj;[365, 370];swing;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;93
93;,;;PUNCT;,;punct;[371, 372];,;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;94
94;You;;PRON;PRP;nsubj;[373, 376];You;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;95
95;know;;VERB;VBP;parataxis;[377, 381];know;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;96
96;,;;PUNCT;,;punct;[382, 383];,;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;97
97;and;;CCONJ;CC;cc;[384, 387];and;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;98
98;well;;INTJ;UH;conj;[388, 392];well;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;99
99;.;;PUNCT;.;punct;[393, 394];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;100
100;He;UNKNOWN;PRON;PRP;nsubj;[395, 397];He;merle_dixon;;8;TheWalkingDead.Season01.Episode03;1;101
101;laughs;;VERB;VBZ;ROOT;[398, 404];laugh;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;102
102;hysterically;;ADV;RB;advmod;[405, 417];hysterically;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;103
103;.;;PUNCT;.;punct;[418, 419];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;1;104
104;;;;;;;;;;;;;
105;merle_dixon Oh;;INTJ;UH;intj;[0, 2];Oh;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;1
106;,;;PUNCT;,;punct;[3, 4];,;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;2
107;you;merle_dixon;PRON;PRP;nsubj;[5, 8];you;merle_dixon;;9;TheWalkingDead.Season01.Episode03;2;3
108;should;;VERB;MD;aux;[9, 15];should;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;4
109;'ve;;AUX;VB;aux;[16, 19];'ve;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;5
110;seen;;VERB;VBN;ROOT;[20, 24];seen;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;6
111;the;;DET;DT;det;[25, 28];the;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;7
112;look;;NOUN;NN;dobj;[29, 33];look;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;8
113;on;;ADP;IN;prep;[34, 36];on;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;9
114;his;UNKNOWN;DET;PRP$;poss;[37, 40];his;merle_dixon;;10;TheWalkingDead.Season01.Episode03;2;10
115;face;;NOUN;NN;pobj;[41, 45];face;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;11
116;when;;ADV;WRB;advmod;[46, 50];when;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;12
117;I;merle_dixon;PRON;PRP;nsubj;[51, 52];I;merle_dixon;;11;TheWalkingDead.Season01.Episode03;2;13
118;punched;;VERB;VBD;advcl;[53, 60];punched;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;14
119;out;;ADP;RP;prt;[61, 64];out;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;15
120;his;UNKNOWN;DET;PRP$;poss;[65, 68];his;merle_dixon;;12;TheWalkingDead.Season01.Episode03;2;16
121;front;;ADJ;JJ;amod;[69, 74];front;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;17
122;teeth;;NOUN;NNS;dobj;[75, 80];teeth;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;18
123;.;;PUNCT;.;punct;[81, 82];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;19
124;Yeah;;INTJ;UH;intj;[83, 87];Yeah;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;20
125;,;;PUNCT;,;punct;[88, 89];,;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;21
126;five;;NUM;CD;ROOT;[90, 94];five;merle_dixon;CARDINAL;;TheWalkingDead.Season01.Episode03;2;22
127;of;;ADP;IN;prep;[95, 97];of;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;23
128;'em;;PRON;PRP;pobj;[98, 101];'em;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;24
129;.;;PUNCT;.;punct;[102, 103];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;25
130;Pow;;PROPN;NNP;ROOT;[104, 107];Pow;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;26
131;!;;PUNCT;.;punct;[108, 109];!;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;27
132;Pow;;PROPN;NNP;ROOT;[110, 113];Pow;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;28
133;!;;PUNCT;.;punct;[114, 115];!;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;29
134;Just;;ADV;RB;advmod;[116, 120];Just;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;30
135;like;;SCONJ;IN;ROOT;[121, 125];like;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;31
136;that;;DET;DT;pobj;[126, 130];that;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;32
137;.;;PUNCT;.;punct;[131, 132];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;33
138;Huh;;INTJ;UH;ROOT;[133, 136];Huh;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;34
139;.;;PUNCT;.;punct;[137, 138];.;merle_dixon;;;TheWalkingDead.Season01.Episode03;2;35
