;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;woman I;woman;PRON;PRP;nsubj;[0, 1];I;woman;;1;TheWalkingDead.Season02.Episode02;1;1
1;know;;VERB;VBP;ROOT;[2, 6];know;woman;;;TheWalkingDead.Season02.Episode02;1;2
2;that;;DET;DT;det;[7, 11];that;woman;;;TheWalkingDead.Season02.Episode02;1;3
3;look;;VERB;VBP;ccomp;[12, 16];look;woman;;;TheWalkingDead.Season02.Episode02;1;4
4;.;;PUNCT;.;punct;[17, 18];.;woman;;;TheWalkingDead.Season02.Episode02;1;5
5;Then;;ADV;RB;advmod;[19, 23];Then;woman;;;TheWalkingDead.Season02.Episode02;1;6
6;you;;PRON;PRP;nsubj;[24, 27];you;woman;;;TheWalkingDead.Season02.Episode02;1;7
7;get;;VERB;VBP;ROOT;[28, 31];get;woman;;;TheWalkingDead.Season02.Episode02;1;8
8;really;;ADV;RB;advmod;[32, 38];really;woman;;;TheWalkingDead.Season02.Episode02;1;9
9;quiet;;ADJ;JJ;acomp;[39, 44];quiet;woman;;;TheWalkingDead.Season02.Episode02;1;10
10;.;;PUNCT;.;punct;[45, 46];.;woman;;;TheWalkingDead.Season02.Episode02;1;11
11;So;;ADV;RB;advmod;[47, 49];So;woman;;;TheWalkingDead.Season02.Episode02;1;12
12;are;;AUX;VBP;aux;[50, 53];are;woman;;;TheWalkingDead.Season02.Episode02;1;13
13;you;;PRON;PRP;nsubj;[54, 57];you;woman;;;TheWalkingDead.Season02.Episode02;1;14
14;gon;;VERB;VBG;ROOT;[58, 61];gon;woman;;;TheWalkingDead.Season02.Episode02;1;15
15;na;;PART;TO;aux;[62, 64];na;woman;;;TheWalkingDead.Season02.Episode02;1;16
16;tell;;VERB;VB;xcomp;[65, 69];tell;woman;;;TheWalkingDead.Season02.Episode02;1;17
17;me;woman;PRON;PRP;dobj;[70, 72];me;woman;;2;TheWalkingDead.Season02.Episode02;1;18
18;?;;PUNCT;.;punct;[73, 74];?;woman;;;TheWalkingDead.Season02.Episode02;1;19
19;;;;;;;;;;;;;
20;lori_grimes We;multiple_persons;PRON;PRP;nsubj;[0, 2];We;lori_grimes;;3;TheWalkingDead.Season02.Episode02;2;1
21;had;;AUX;VBD;ROOT;[3, 6];had;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;2
22;a;;DET;DT;det;[7, 8];a;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;3
23;fight;;NOUN;NN;dobj;[9, 14];fight;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;4
24;this;;DET;DT;det;[15, 19];this;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;5
25;morning;;NOUN;NN;npadvmod;[20, 27];morning;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;6
26;.;;PUNCT;.;punct;[28, 29];.;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;7
27;It;;PRON;PRP;nsubj;[30, 32];It;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;8
28;got;;VERB;VBD;ROOT;[33, 36];got;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;9
29;ugly;;ADJ;JJ;acomp;[37, 41];ugly;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;10
30;.;;PUNCT;.;punct;[42, 43];.;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;11
31;Hurtful;;ADJ;JJ;ROOT;[44, 51];Hurtful;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;12
32;.;;PUNCT;.;punct;[52, 53];.;lori_grimes;;;TheWalkingDead.Season02.Episode02;2;13
33;;;;;;;;;;;;;
34;woman I;woman;PRON;PRP;nsubj;[0, 1];I;woman;;4;TheWalkingDead.Season02.Episode02;3;1
