;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;rick_grimes I;rick_grimes;PRON;PRP;nsubj;[0, 1];I;rick_grimes;;1;TheWalkingDead.Season02.Episode01;1;1
1;guess;;VERB;VBP;ROOT;[2, 7];guess;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;2
2;I;rick_grimes;PRON;PRP;nsubj;[8, 9];I;rick_grimes;;2;TheWalkingDead.Season02.Episode01;1;3
3;'m;;AUX;VBP;aux;[10, 12];'m;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;4
4;losing;;VERB;VBG;ccomp;[13, 19];losing;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;5
5;hope;;NOUN;NN;dobj;[20, 24];hope;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;6
6;that;;SCONJ;IN;mark;[25, 29];that;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;7
7;you;;PRON;PRP;nsubj;[30, 33];you;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;8
8;can;;VERB;MD;aux;[34, 37];can;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;9
9;hear;;VERB;VB;acl;[38, 42];hear;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;10
10;me;rick_grimes;PRON;PRP;dobj;[43, 45];me;rick_grimes;;3;TheWalkingDead.Season02.Episode01;1;11
11;.;;PUNCT;.;punct;[46, 47];.;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;12
12;But;;CCONJ;CC;cc;[48, 51];But;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;13
13;there;;PRON;EX;expl;[52, 57];there;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;14
14;'s;;AUX;VBZ;ccomp;[58, 60];'s;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;15
15;always;;ADV;RB;advmod;[61, 67];always;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;16
16;that;;DET;DT;det;[68, 72];that;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;17
17;chance;;NOUN;NN;attr;[73, 79];chance;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;18
18;,;;PUNCT;,;punct;[80, 81];,;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;19
19;is;;AUX;VBZ;ROOT;[82, 84];is;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;20
20;n't;;PART;RB;neg;[85, 88];n't;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;21
21;there;;ADV;RB;advmod;[89, 94];there;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;22
22;?;;PUNCT;.;punct;[95, 96];?;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;23
23;That;;DET;DT;det;[97, 101];That;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;24
24;slim;;ADJ;JJ;amod;[102, 106];slim;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;25
25;chance;;NOUN;NN;ROOT;[107, 113];chance;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;26
26;.;;PUNCT;.;punct;[114, 115];.;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;27
27;It;;PRON;PRP;nsubj;[116, 118];It;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;28
28;'s;;AUX;VBZ;ROOT;[119, 121];'s;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;29
29;all;;DET;DT;advmod;[122, 125];all;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;30
30;about;;ADP;IN;prep;[126, 131];about;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;31
31;slim;;ADJ;JJ;amod;[132, 136];slim;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;32
32;chances;;NOUN;NNS;pobj;[137, 144];chance;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;33
33;now;;ADV;RB;advmod;[145, 148];now;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;34
34;.;;PUNCT;.;punct;[149, 150];.;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;35
35;I;rick_grimes;PRON;PRP;nsubj;[151, 152];I;rick_grimes;;4;TheWalkingDead.Season02.Episode01;1;36
36;tried;;VERB;VBD;ROOT;[153, 158];tried;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;37
37;to;;PART;TO;aux;[159, 161];to;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;38
38;do;;AUX;VB;xcomp;[162, 164];do;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;39
39;everything;;PRON;NN;dobj;[165, 175];everything;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;40
40;right;;ADV;RB;amod;[176, 181];right;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;41
41;,;;PUNCT;,;punct;[182, 183];,;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;42
42;keep;;VERB;VB;conj;[184, 188];keep;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;43
43;people;;NOUN;NNS;dobj;[189, 195];people;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;44
44;safe;;ADJ;JJ;oprd;[196, 200];safe;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;45
45;.;;PUNCT;.;punct;[201, 202];.;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;46
46;I;rick_grimes;PRON;PRP;nsubj;[203, 204];I;rick_grimes;;5;TheWalkingDead.Season02.Episode01;1;47
47;tried;;VERB;VBD;ROOT;[205, 210];tried;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;48
48;,;;PUNCT;,;punct;[211, 212];,;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;49
49;Morgan;morgan_jones;PROPN;NNP;npadvmod;[213, 219];Morgan;rick_grimes;PERSON;6;TheWalkingDead.Season02.Episode01;1;50
50;.;;PUNCT;.;punct;[220, 221];.;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;51
51;I;rick_grimes;PRON;PRP;nsubj;[222, 223];I;rick_grimes;;7;TheWalkingDead.Season02.Episode01;1;52
52;tried;;VERB;VBD;ROOT;[224, 229];tried;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;53
53;.;;PUNCT;.;punct;[230, 231];.;rick_grimes;;;TheWalkingDead.Season02.Episode01;1;54
54;Our;multiple_persons;DET;PRP$;poss;[232, 235];Our;rick_grimes;;8;TheWalkingDead.Season02.Episode01;1;55
