;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;hershel_greene Fever;;PROPN;NNP;nsubj;[0, 5];Fever;hershel_greene;;;TheWalkingDead.Season02.Episode04;1;1
1;'s;;AUX;VBZ;case;[6, 8];'s;hershel_greene;;;TheWalkingDead.Season02.Episode04;1;2
2;gone;;VERB;VBN;ROOT;[9, 13];gone;hershel_greene;;;TheWalkingDead.Season02.Episode04;1;3
3;down;;ADV;RB;prt;[14, 18];down;hershel_greene;;;TheWalkingDead.Season02.Episode04;1;4
4;.;;PUNCT;.;punct;[19, 20];.;hershel_greene;;;TheWalkingDead.Season02.Episode04;1;5
5;;;;;;;;;;;;;
6;lori_grimes Baby;;PROPN;NNP;ROOT;[0, 4];Baby;lori_grimes;;;TheWalkingDead.Season02.Episode04;2;1
7;?;;PUNCT;.;punct;[5, 6];?;lori_grimes;;;TheWalkingDead.Season02.Episode04;2;2
8;;;;;;;;;;;;;
9;rick_grimes Carl;carl_grimes;PROPN;NNP;ROOT;[0, 4];Carl;rick_grimes;PERSON;1;TheWalkingDead.Season02.Episode04;3;1
10;?;;PUNCT;.;punct;[5, 6];?;rick_grimes;;;TheWalkingDead.Season02.Episode04;3;2
11;;;;;;;;;;;;;
12;carl_grimes Sophia;sophia;PROPN;NNP;ROOT;[0, 6];Sophia;carl_grimes;PERSON;2;TheWalkingDead.Season02.Episode04;4;1
13;?;;PUNCT;.;punct;[7, 8];?;carl_grimes;;;TheWalkingDead.Season02.Episode04;4;2
14;Is;;AUX;VBZ;ROOT;[9, 11];Is;carl_grimes;;;TheWalkingDead.Season02.Episode04;4;3
15;she;UNKNOWN;PRON;PRP;nsubj;[12, 15];she;carl_grimes;;3;TheWalkingDead.Season02.Episode04;4;4
16;okay;;ADJ;JJ;acomp;[16, 20];okay;carl_grimes;;;TheWalkingDead.Season02.Episode04;4;5
17;?;;PUNCT;.;punct;[21, 22];?;carl_grimes;;;TheWalkingDead.Season02.Episode04;4;6
18;;;;;;;;;;;;;
19;rick_grimes Fine;;ADV;RB;ROOT;[0, 4];Fine;rick_grimes;;;TheWalkingDead.Season02.Episode04;5;1
20;.;;PUNCT;.;punct;[5, 6];.;rick_grimes;;;TheWalkingDead.Season02.Episode04;5;2
21;She;UNKNOWN;PRON;PRP;nsubj;[7, 10];She;rick_grimes;;4;TheWalkingDead.Season02.Episode04;5;3
22;'s;;AUX;VBZ;ROOT;[11, 13];'s;rick_grimes;;;TheWalkingDead.Season02.Episode04;5;4
23;fine;;ADJ;JJ;acomp;[14, 18];fine;rick_grimes;;;TheWalkingDead.Season02.Episode04;5;5
24;.;;PUNCT;.;punct;[19, 20];.;rick_grimes;;;TheWalkingDead.Season02.Episode04;5;6
25;;;;;;;;;;;;;
26;lori_grimes Rest;;PROPN;NNP;ROOT;[0, 4];Rest;lori_grimes;;;TheWalkingDead.Season02.Episode04;6;1
27;.;;PUNCT;.;punct;[5, 6];.;lori_grimes;;;TheWalkingDead.Season02.Episode04;6;2
28;We;multiple_persons;PRON;PRP;nsubj;[7, 9];We;lori_grimes;;5;TheWalkingDead.Season02.Episode04;6;3
29;'ll;;VERB;MD;aux;[10, 13];'ll;lori_grimes;;;TheWalkingDead.Season02.Episode04;6;4
30;be;;AUX;VB;ROOT;[14, 16];be;lori_grimes;;;TheWalkingDead.Season02.Episode04;6;5
31;right;;ADV;RB;advmod;[17, 22];right;lori_grimes;;;TheWalkingDead.Season02.Episode04;6;6
32;here;;ADV;RB;advmod;[23, 27];here;lori_grimes;;;TheWalkingDead.Season02.Episode04;6;7
33;,;;PUNCT;,;punct;[28, 29];,;lori_grimes;;;TheWalkingDead.Season02.Episode04;6;8
34;okay;;ADJ;JJ;intj;[30, 34];okay;lori_grimes;;;TheWalkingDead.Season02.Episode04;6;9
35;?;;PUNCT;.;punct;[35, 36];?;lori_grimes;;;TheWalkingDead.Season02.Episode04;6;10
36;;;;;;;;;;;;;
37;carl_grimes Okay;;INTJ;UH;ROOT;[0, 4];Okay;carl_grimes;;;TheWalkingDead.Season02.Episode04;7;1
38;.;;PUNCT;.;punct;[5, 6];.;carl_grimes;;;TheWalkingDead.Season02.Episode04;7;2
39;;;;;;;;;;;;;
40;theodore_douglas They;;PRON;PRP;nsubj;[0, 4];They;theodore_douglas;;;TheWalkingDead.Season02.Episode04;8;1
41;'re;;AUX;VBP;ROOT;[5, 8];'re;theodore_douglas;;;TheWalkingDead.Season02.Episode04;8;2
42;here;;ADV;RB;advmod;[9, 13];here;theodore_douglas;;;TheWalkingDead.Season02.Episode04;8;3
43;.;;PUNCT;.;punct;[14, 15];.;theodore_douglas;;;TheWalkingDead.Season02.Episode04;8;4
44;;;;;;;;;;;;;
45;dale_horvath How;;ADV;WRB;advmod;[0, 3];How;dale_horvath;;;TheWalkingDead.Season02.Episode04;9;1
46;is;;AUX;VBZ;ROOT;[4, 6];is;dale_horvath;;;TheWalkingDead.Season02.Episode04;9;2
47;he;UNKNOWN;PRON;PRP;nsubj;[7, 9];he;dale_horvath;;6;TheWalkingDead.Season02.Episode04;9;3
48;?;;PUNCT;.;punct;[10, 11];?;dale_horvath;;;TheWalkingDead.Season02.Episode04;9;4
49;;;;;;;;;;;;;
50;lori_grimes He;UNKNOWN;PRON;PRP;nsubj;[0, 2];He;lori_grimes;;7;TheWalkingDead.Season02.Episode04;10;1
51;'ll;;VERB;MD;aux;[3, 6];'ll;lori_grimes;;;TheWalkingDead.Season02.Episode04;10;2
52;pull;;VERB;VB;ROOT;[7, 11];pull;lori_grimes;;;TheWalkingDead.Season02.Episode04;10;3
53;through;;ADP;RP;prep;[12, 19];through;lori_grimes;;;TheWalkingDead.Season02.Episode04;10;4
54;dad;rick_grimes;NOUN;NN;pobj;[20, 23];dad;lori_grimes;;8;TheWalkingDead.Season02.Episode04;10;5
55;,;;PUNCT;,;punct;[24, 25];,;lori_grimes;;;TheWalkingDead.Season02.Episode04;10;6
56;thanks;;NOUN;NNS;npadvmod;[26, 32];thanks;lori_grimes;;;TheWalkingDead.Season02.Episode04;10;7
57;to;;ADP;IN;prep;[33, 35];to;lori_grimes;;;TheWalkingDead.Season02.Episode04;10;8
58;hershel;hershel_greene;PROPN;NNP;pobj;[36, 43];hershel;lori_grimes;;9;TheWalkingDead.Season02.Episode04;10;9
59;and;;CCONJ;CC;cc;[44, 47];and;lori_grimes;;;TheWalkingDead.Season02.Episode04;10;10
60;his;UNKNOWN;DET;PRP$;poss;[48, 51];his;lori_grimes;;10;TheWalkingDead.Season02.Episode04;10;11
61;people;;NOUN;NNS;conj;[52, 58];people;lori_grimes;;;TheWalkingDead.Season02.Episode04;10;12
62;.;;PUNCT;.;punct;[59, 60];.;lori_grimes;;;TheWalkingDead.Season02.Episode04;10;13
63;;;;;;;;;;;;;
64;rick_grimes And;;CCONJ;CC;cc;[0, 3];And;rick_grimes;;;TheWalkingDead.Season02.Episode04;11;1
65;Shane;shane_walsh;PROPN;NNP;conj;[4, 9];Shane;rick_grimes;ORG;11;TheWalkingDead.Season02.Episode04;11;2
66;.;;PUNCT;.;punct;[10, 11];.;rick_grimes;;;TheWalkingDead.Season02.Episode04;11;3
67;We;multiple_persons;PRON;PRP;nsubj;[12, 14];We;rick_grimes;;12;TheWalkingDead.Season02.Episode04;11;4
68;'d;;VERB;MD;aux;[15, 17];'d;rick_grimes;;;TheWalkingDead.Season02.Episode04;11;5
69;have;;AUX;VB;aux;[18, 22];have;rick_grimes;;;TheWalkingDead.Season02.Episode04;11;6
70;lost;;VERB;VBN;ROOT;[23, 27];lost;rick_grimes;;;TheWalkingDead.Season02.Episode04;11;7
71;carl;carl_grimes;PROPN;NNP;dobj;[28, 32];carl;rick_grimes;;13;TheWalkingDead.Season02.Episode04;11;8
72;if;;SCONJ;IN;mark;[33, 35];if;rick_grimes;;;TheWalkingDead.Season02.Episode04;11;9
73;not;;PART;RB;neg;[36, 39];not;rick_grimes;;;TheWalkingDead.Season02.Episode04;11;10
