;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;sheldon_cooper Wo;;PROPN;NNP;compound;[0, 2];Wo;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1.0;1.0;
1;1;de;;PROPN;NNP;compound;[3, 5];de;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1.0;2.0;
2;2;zhing;;PROPN;NNP;compound;[6, 11];zhing;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1.0;3.0;
3;3;shi;;PROPN;NNP;compound;[12, 15];shi;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1.0;4.0;
4;4;Sheldon;sheldon_cooper;PROPN;NNP;ROOT;[16, 23];Sheldon;sheldon_cooper;;1.0;TheBigBangTheory.Season01.Episode17;1.0;5.0;sheldon_cooper
5;5;.;;PUNCT;.;punct;[24, 25];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1.0;6.0;
6;6;;;;;;;;;;;;;;
7;7;howard_wolowitz No;;INTJ;UH;intj;[0, 2];No;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;1.0;
8;8;,;;PUNCT;,;punct;[3, 4];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;2.0;
9;9;it;;PRON;PRP;nsubj;[5, 7];it;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;3.0;
10;10;'s;;AUX;VBZ;ROOT;[8, 10];'s;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;4.0;
11;11;Wo;;PROPN;NNP;compound;[11, 13];Wo;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;5.0;
12;12;de;;PROPN;NNP;nmod;[14, 16];de;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;6.0;
13;13;ming;;PROPN;NNP;pobj;[17, 21];ming;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;7.0;
14;14;zi;;PROPN;NNP;compound;[22, 24];zi;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;8.0;
15;15;shi;;PROPN;NNP;attr;[25, 28];shi;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;9.0;
16;16;Sheldon;sheldon_cooper;PROPN;NNP;appos;[29, 36];Sheldon;howard_wolowitz;;2.0;TheBigBangTheory.Season01.Episode17;2.0;10.0;sheldon_cooper
17;17;.;;PUNCT;.;punct;[37, 38];.;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2.0;11.0;
18;18;;;;;;;;;;;;;;
19;19;sheldon_cooper Wo;;PROPN;NNP;compound;[0, 2];Wo;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3.0;1.0;
20;20;de;;PROPN;NNP;compound;[3, 5];de;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3.0;2.0;
21;21;ming;;PROPN;NNP;amod;[6, 10];ming;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3.0;3.0;
22;22;zi;;PROPN;NNP;compound;[11, 13];zi;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3.0;4.0;
23;23;shi;;PROPN;NNP;compound;[14, 17];shi;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3.0;5.0;
24;24;Sheldon;sheldon_cooper;PROPN;NNP;ROOT;[18, 25];Sheldon;sheldon_cooper;;3.0;TheBigBangTheory.Season01.Episode17;3.0;6.0;sheldon_cooper
25;25;.;;PUNCT;.;punct;[26, 27];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3.0;7.0;
26;26;;;;;;;;;;;;;;
27;27;howard_wolowitz What;;PRON;WP;nsubj;[0, 4];What;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;4.0;1.0;
28;28;'s;;AUX;VBZ;ROOT;[5, 7];'s;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;4.0;2.0;
