;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;lord_varys You;;PRON;PRP;nsubj;[0, 3];You;lord_varys;;;GameOfThrones.Season01.Episode09;1;1
1;'ve;;AUX;VB;aux;[4, 7];'ve;lord_varys;;;GameOfThrones.Season01.Episode09;1;2
2;seen;;VERB;VBN;ROOT;[8, 12];seen;lord_varys;;;GameOfThrones.Season01.Episode09;1;3
3;better;;ADJ;JJR;amod;[13, 19];better;lord_varys;;;GameOfThrones.Season01.Episode09;1;4
4;days;;NOUN;NNS;dobj;[20, 24];day;lord_varys;;;GameOfThrones.Season01.Episode09;1;5
5;,;;PUNCT;,;punct;[25, 26];,;lord_varys;;;GameOfThrones.Season01.Episode09;1;6
6;my;lord_varys;DET;PRP$;poss;[27, 29];my;lord_varys;;1;GameOfThrones.Season01.Episode09;1;7
7;lord;lord_varys;PROPN;NNP;npadvmod;[30, 34];lord;lord_varys;;2;GameOfThrones.Season01.Episode09;1;8
8;.;;PUNCT;.;punct;[35, 36];.;lord_varys;;;GameOfThrones.Season01.Episode09;1;9
9;;;;;;;;;;;;;
10;eddard_stark Another;;DET;DT;det;[0, 7];Another;eddard_stark;;;GameOfThrones.Season01.Episode09;2;1
11;visit;;NOUN;NN;ROOT;[8, 13];visit;eddard_stark;;;GameOfThrones.Season01.Episode09;2;2
12;?;;PUNCT;.;punct;[14, 15];?;eddard_stark;;;GameOfThrones.Season01.Episode09;2;3
13;lt;;PROPN;NNP;nsubj;[16, 18];lt;eddard_stark;;;GameOfThrones.Season01.Episode09;2;4
14;seems;;VERB;VBZ;ROOT;[19, 24];seems;eddard_stark;;;GameOfThrones.Season01.Episode09;2;5
15;you;lord_varys;PRON;PRP;nsubj;[25, 28];you;eddard_stark;;3;GameOfThrones.Season01.Episode09;2;6
16;'re;;AUX;VBP;ccomp;[29, 32];'re;eddard_stark;;;GameOfThrones.Season01.Episode09;2;7
17;my;eddard_stark;DET;PRP$;poss;[33, 35];my;eddard_stark;;4;GameOfThrones.Season01.Episode09;2;8
18;last;;ADJ;JJ;amod;[36, 40];last;eddard_stark;;;GameOfThrones.Season01.Episode09;2;9
19;friend;;NOUN;NN;attr;[41, 47];friend;eddard_stark;;;GameOfThrones.Season01.Episode09;2;10
20;.;;PUNCT;.;punct;[48, 49];.;eddard_stark;;;GameOfThrones.Season01.Episode09;2;11
21;;;;;;;;;;;;;
22;lord_varys No;;INTJ;UH;intj;[0, 2];No;lord_varys;;;GameOfThrones.Season01.Episode09;3;1
23;,;;PUNCT;,;punct;[3, 4];,;lord_varys;;;GameOfThrones.Season01.Episode09;3;2
24;no;;INTJ;UH;intj;[5, 7];no;lord_varys;;;GameOfThrones.Season01.Episode09;3;3
25;,;;PUNCT;,;punct;[8, 9];,;lord_varys;;;GameOfThrones.Season01.Episode09;3;4
26;many;;ADJ;JJ;nsubj;[10, 14];many;lord_varys;;;GameOfThrones.Season01.Episode09;3;5
27;still;;ADV;RB;advmod;[15, 20];still;lord_varys;;;GameOfThrones.Season01.Episode09;3;6
28;love;;VERB;VBP;ROOT;[21, 25];love;lord_varys;;;GameOfThrones.Season01.Episode09;3;7
29;you;eddard_stark;PRON;PRP;dobj;[26, 29];you;lord_varys;;5;GameOfThrones.Season01.Episode09;3;8
30;.;;PUNCT;.;punct;[30, 31];.;lord_varys;;;GameOfThrones.Season01.Episode09;3;9
31;Sansa;sansa_stark;PROPN;NNP;nsubj;[32, 37];Sansa;lord_varys;PERSON;6;GameOfThrones.Season01.Episode09;3;10
32;came;;VERB;VBD;ROOT;[38, 42];came;lord_varys;;;GameOfThrones.Season01.Episode09;3;11
33;to;;ADP;IN;prep;[43, 45];to;lord_varys;;;GameOfThrones.Season01.Episode09;3;12
34;court;;NOUN;NN;pobj;[46, 51];court;lord_varys;;;GameOfThrones.Season01.Episode09;3;13
35;this;;DET;DT;det;[52, 56];this;lord_varys;;;GameOfThrones.Season01.Episode09;3;14
36;morning;;NOUN;NN;npadvmod;[57, 64];morning;lord_varys;;;GameOfThrones.Season01.Episode09;3;15
37;to;;PART;TO;aux;[65, 67];to;lord_varys;;;GameOfThrones.Season01.Episode09;3;16
38;plead;;VERB;VB;advcl;[68, 73];plead;lord_varys;;;GameOfThrones.Season01.Episode09;3;17
39;for;;ADP;IN;prep;[74, 77];for;lord_varys;;;GameOfThrones.Season01.Episode09;3;18
40;your;eddard_stark;DET;PRP$;poss;[78, 82];your;lord_varys;;7;GameOfThrones.Season01.Episode09;3;19
41;life;;NOUN;NN;pobj;[83, 87];life;lord_varys;;;GameOfThrones.Season01.Episode09;3;20
42;.;;PUNCT;.;punct;[88, 89];.;lord_varys;;;GameOfThrones.Season01.Episode09;3;21
43;;;;;;;;;;;;;
44;eddard_stark On;;ADP;IN;prep;[0, 2];On;eddard_stark;;;GameOfThrones.Season01.Episode09;4;1
45;her;UNKNOWN;DET;PRP$;poss;[3, 6];her;eddard_stark;;8;GameOfThrones.Season01.Episode09;4;2
46;knees;;NOUN;NNS;pobj;[7, 12];knee;eddard_stark;;;GameOfThrones.Season01.Episode09;4;3
47;begging;;VERB;VBG;ROOT;[13, 20];begging;eddard_stark;;;GameOfThrones.Season01.Episode09;4;4
48;for;;ADP;IN;prep;[21, 24];for;eddard_stark;;;GameOfThrones.Season01.Episode09;4;5
49;me;eddard_stark;PRON;PRP;pobj;[25, 27];me;eddard_stark;;9;GameOfThrones.Season01.Episode09;4;6
50;.;;PUNCT;.;punct;[28, 29];.;eddard_stark;;;GameOfThrones.Season01.Episode09;4;7
51;Hm;;INTJ;UH;ROOT;[30, 32];Hm;eddard_stark;;;GameOfThrones.Season01.Episode09;4;8
52;!;;PUNCT;.;punct;[33, 34];!;eddard_stark;;;GameOfThrones.Season01.Episode09;4;9
53;Did;;AUX;VBD;aux;[35, 38];Did;eddard_stark;;;GameOfThrones.Season01.Episode09;4;10
54;you;lord_varys;PRON;PRP;nsubj;[39, 42];you;eddard_stark;;10;GameOfThrones.Season01.Episode09;4;11
55;laugh;;VERB;VB;ROOT;[43, 48];laugh;eddard_stark;;;GameOfThrones.Season01.Episode09;4;12
56;with;;ADP;IN;prep;[49, 53];with;eddard_stark;;;GameOfThrones.Season01.Episode09;4;13
57;the;;DET;DT;det;[54, 57];the;eddard_stark;;;GameOfThrones.Season01.Episode09;4;14
58;others;;NOUN;NNS;pobj;[58, 64];others;eddard_stark;;;GameOfThrones.Season01.Episode09;4;15
