;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;king’s_landing_guard Welcome;;PROPN;NNP;ROOT;[0, 7];Welcome;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;1
1;,;;PUNCT;,;punct;[8, 9];,;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;2
2;Lord;lord_varys;PROPN;NNP;compound;[10, 14];Lord;king’s_landing_guard;;1;GameOfThrones.Season01.Episode03;1;3
3;Stark;benjen_stark;PROPN;NNP;npadvmod;[15, 20];Stark;king’s_landing_guard;;2;GameOfThrones.Season01.Episode03;1;4
4;.;;PUNCT;.;punct;[21, 22];.;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;5
5;Grand;grand_maester_pycelle;PROPN;NNP;compound;[23, 28];Grand;king’s_landing_guard;;3;GameOfThrones.Season01.Episode03;1;6
6;Maester;maester_aemon;PROPN;NNP;compound;[29, 36];Maester;king’s_landing_guard;;4;GameOfThrones.Season01.Episode03;1;7
7;Pycelle;;PROPN;NNP;nsubj;[37, 44];Pycelle;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;8
8;has;;AUX;VBZ;aux;[45, 48];ha;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;9
9;called;;VERB;VBN;ROOT;[49, 55];called;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;10
10;a;;DET;DT;det;[56, 57];a;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;11
11;meeting;;NOUN;NN;dobj;[58, 65];meeting;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;12
12;of;;ADP;IN;prep;[66, 68];of;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;13
13;the;;DET;DT;det;[69, 72];the;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;14
14;Small;;PROPN;NNP;compound;[73, 78];Small;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;15
15;Council;;PROPN;NNP;pobj;[79, 86];Council;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;16
16;.;;PUNCT;.;punct;[87, 88];.;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;17
17;The;;DET;DT;det;[89, 92];The;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;18
18;honor;;NOUN;NN;nsubjpass;[93, 98];honor;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;19
19;of;;ADP;IN;prep;[99, 101];of;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;20
20;your;;DET;PRP$;poss;[102, 106];your;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;21
21;presence;;NOUN;NN;pobj;[107, 115];presence;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;22
22;is;;AUX;VBZ;auxpass;[116, 118];is;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;23
23;requested;;VERB;VBN;ROOT;[119, 128];requested;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;24
24;.;;PUNCT;.;punct;[129, 130];.;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;1;25
25;;;;;;;;;;;;;
26;eddard_stark Get;;AUX;VB;ROOT;[0, 3];Get;eddard_stark;;;GameOfThrones.Season01.Episode03;2;1
27;the;;DET;DT;det;[4, 7];the;eddard_stark;;;GameOfThrones.Season01.Episode03;2;2
28;girls;;NOUN;NNS;nsubj;[8, 13];girl;eddard_stark;;;GameOfThrones.Season01.Episode03;2;3
29;settled;;VERB;VBN;ccomp;[14, 21];settled;eddard_stark;;;GameOfThrones.Season01.Episode03;2;4
30;in;;ADV;RB;prt;[22, 24];in;eddard_stark;;;GameOfThrones.Season01.Episode03;2;5
31;.;;PUNCT;.;punct;[25, 26];.;eddard_stark;;;GameOfThrones.Season01.Episode03;2;6
32;I;eddard_stark;PRON;PRP;nsubj;[27, 28];I;eddard_stark;;5;GameOfThrones.Season01.Episode03;2;7
33;'ll;;VERB;MD;aux;[29, 32];'ll;eddard_stark;;;GameOfThrones.Season01.Episode03;2;8
34;be;;AUX;VB;ROOT;[33, 35];be;eddard_stark;;;GameOfThrones.Season01.Episode03;2;9
35;back;;ADV;RB;advmod;[36, 40];back;eddard_stark;;;GameOfThrones.Season01.Episode03;2;10
36;in;;ADP;IN;prep;[41, 43];in;eddard_stark;;;GameOfThrones.Season01.Episode03;2;11
37;time;;NOUN;NN;pobj;[44, 48];time;eddard_stark;;;GameOfThrones.Season01.Episode03;2;12
38;for;;ADP;IN;prep;[49, 52];for;eddard_stark;;;GameOfThrones.Season01.Episode03;2;13
39;supper;;NOUN;NN;pobj;[53, 59];supper;eddard_stark;;;GameOfThrones.Season01.Episode03;2;14
40;.;;PUNCT;.;punct;[60, 61];.;eddard_stark;;;GameOfThrones.Season01.Episode03;2;15
41;And;;CCONJ;CC;cc;[62, 65];And;eddard_stark;;;GameOfThrones.Season01.Episode03;2;16
42;,;;PUNCT;,;punct;[66, 67];,;eddard_stark;;;GameOfThrones.Season01.Episode03;2;17
43;Jory;jory_cassel;PROPN;NNP;npadvmod;[68, 72];Jory;eddard_stark;PERSON;6;GameOfThrones.Season01.Episode03;2;18
44;,;;PUNCT;,;punct;[73, 74];,;eddard_stark;;;GameOfThrones.Season01.Episode03;2;19
45;you;king;PRON;PRP;nsubj;[75, 78];you;eddard_stark;;7;GameOfThrones.Season01.Episode03;2;20
46;go;;VERB;VBP;ROOT;[79, 81];go;eddard_stark;;;GameOfThrones.Season01.Episode03;2;21
47;with;;ADP;IN;prep;[82, 86];with;eddard_stark;;;GameOfThrones.Season01.Episode03;2;22
48;them;;PRON;PRP;pobj;[87, 91];them;eddard_stark;;;GameOfThrones.Season01.Episode03;2;23
49;.;;PUNCT;.;punct;[92, 93];.;eddard_stark;;;GameOfThrones.Season01.Episode03;2;24
50;;;;;;;;;;;;;
51;jory_cassel Yes;;INTJ;UH;ROOT;[0, 3];Yes;jory_cassel;;;GameOfThrones.Season01.Episode03;3;1
52;,;;PUNCT;,;punct;[4, 5];,;jory_cassel;;;GameOfThrones.Season01.Episode03;3;2
53;my;jory_cassel;DET;PRP$;poss;[6, 8];my;jory_cassel;;8;GameOfThrones.Season01.Episode03;3;3
54;Lord;lord_varys;PROPN;NNP;npadvmod;[9, 13];Lord;jory_cassel;;9;GameOfThrones.Season01.Episode03;3;4
55;.;;PUNCT;.;punct;[14, 15];.;jory_cassel;;;GameOfThrones.Season01.Episode03;3;5
56;;;;;;;;;;;;;
57;king’s_landing_guard If;;SCONJ;IN;mark;[0, 2];If;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;1
58;you;jory_cassel;PRON;PRP;nsubj;[3, 6];you;king’s_landing_guard;;10;GameOfThrones.Season01.Episode03;4;2
59;'d;;VERB;MD;aux;[7, 9];'d;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;3
60;like;;VERB;VB;ROOT;[10, 14];like;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;4
61;to;;PART;TO;aux;[15, 17];to;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;5
62;change;;VERB;VB;xcomp;[18, 24];change;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;6
63;into;;ADP;IN;prep;[25, 29];into;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;7
64;something;;PRON;NN;pobj;[30, 39];something;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;8
65;more;;ADV;RBR;advmod;[40, 44];more;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;9
66;appropriate;;ADJ;JJ;amod;[45, 56];appropriate;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;10
67;…;;PUNCT;NFP;punct;[57, 58];…;king’s_landing_guard;;;GameOfThrones.Season01.Episode03;4;11
