;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;yoren Look;;VERB;VB;ROOT;[0, 4];Look;yoren;;;GameOfThrones.Season01.Episode10;1;1
1;at;;ADP;IN;prep;[5, 7];at;yoren;;;GameOfThrones.Season01.Episode10;1;2
2;me;yoren;PRON;PRP;pobj;[8, 10];me;yoren;;1;GameOfThrones.Season01.Episode10;1;3
3;.;;PUNCT;.;punct;[11, 12];.;yoren;;;GameOfThrones.Season01.Episode10;1;4
4;Look;;VERB;VB;ROOT;[13, 17];Look;yoren;;;GameOfThrones.Season01.Episode10;1;5
5;at;;ADP;IN;prep;[18, 20];at;yoren;;;GameOfThrones.Season01.Episode10;1;6
6;me;yoren;PRON;PRP;pobj;[21, 23];me;yoren;;2;GameOfThrones.Season01.Episode10;1;7
7;!;;PUNCT;.;punct;[24, 25];!;yoren;;;GameOfThrones.Season01.Episode10;1;8
8;Do;;AUX;VBP;aux;[26, 28];Do;yoren;;;GameOfThrones.Season01.Episode10;1;9
9;you;;PRON;PRP;nsubj;[29, 32];you;yoren;;;GameOfThrones.Season01.Episode10;1;10
10;remember;;VERB;VB;ROOT;[33, 41];remember;yoren;;;GameOfThrones.Season01.Episode10;1;11
11;me;yoren;PRON;PRP;dobj;[42, 44];me;yoren;;3;GameOfThrones.Season01.Episode10;1;12
12;now;;ADV;RB;advmod;[45, 48];now;yoren;;;GameOfThrones.Season01.Episode10;1;13
13;,;;PUNCT;,;punct;[49, 50];,;yoren;;;GameOfThrones.Season01.Episode10;1;14
14;boy;;INTJ;UH;ROOT;[51, 54];boy;yoren;;;GameOfThrones.Season01.Episode10;1;15
15;,;;PUNCT;,;punct;[55, 56];,;yoren;;;GameOfThrones.Season01.Episode10;1;16
16;eh;;INTJ;UH;intj;[57, 59];eh;yoren;;;GameOfThrones.Season01.Episode10;1;17
17;?;;PUNCT;.;punct;[60, 61];?;yoren;;;GameOfThrones.Season01.Episode10;1;18
18;Remember;;VERB;VB;ROOT;[62, 70];Remember;yoren;;;GameOfThrones.Season01.Episode10;1;19
19;me;yoren;PRON;PRP;dobj;[71, 73];me;yoren;;4;GameOfThrones.Season01.Episode10;1;20
20;?;;PUNCT;.;punct;[74, 75];?;yoren;;;GameOfThrones.Season01.Episode10;1;21
21;There;;PRON;EX;expl;[76, 81];There;yoren;;;GameOfThrones.Season01.Episode10;1;22
22;'s;;AUX;VBZ;ROOT;[82, 84];'s;yoren;;;GameOfThrones.Season01.Episode10;1;23
23;a;;DET;DT;det;[85, 86];a;yoren;;;GameOfThrones.Season01.Episode10;1;24
24;bright;;ADJ;JJ;amod;[87, 93];bright;yoren;;;GameOfThrones.Season01.Episode10;1;25
25;boy;;NOUN;NN;attr;[94, 97];boy;yoren;;;GameOfThrones.Season01.Episode10;1;26
26;.;;PUNCT;.;punct;[98, 99];.;yoren;;;GameOfThrones.Season01.Episode10;1;27
27;You;;PRON;PRP;nsubj;[100, 103];You;yoren;;;GameOfThrones.Season01.Episode10;1;28
28;'ll;;VERB;MD;aux;[104, 107];'ll;yoren;;;GameOfThrones.Season01.Episode10;1;29
29;be;;AUX;VB;aux;[108, 110];be;yoren;;;GameOfThrones.Season01.Episode10;1;30
30;coming;;VERB;VBG;ROOT;[111, 117];coming;yoren;;;GameOfThrones.Season01.Episode10;1;31
31;with;;ADP;IN;prep;[118, 122];with;yoren;;;GameOfThrones.Season01.Episode10;1;32
32;me;yoren;PRON;PRP;pobj;[123, 125];me;yoren;;5;GameOfThrones.Season01.Episode10;1;33
33;,;;PUNCT;,;punct;[126, 127];,;yoren;;;GameOfThrones.Season01.Episode10;1;34
34;boy;;INTJ;UH;npadvmod;[128, 131];boy;yoren;;;GameOfThrones.Season01.Episode10;1;35
35;,;;PUNCT;,;punct;[132, 133];,;yoren;;;GameOfThrones.Season01.Episode10;1;36
36;and;;CCONJ;CC;cc;[134, 137];and;yoren;;;GameOfThrones.Season01.Episode10;1;37
37;you;;PRON;PRP;nsubj;[138, 141];you;yoren;;;GameOfThrones.Season01.Episode10;1;38
38;'ll;;VERB;MD;aux;[142, 145];'ll;yoren;;;GameOfThrones.Season01.Episode10;1;39
39;be;;AUX;VB;aux;[146, 148];be;yoren;;;GameOfThrones.Season01.Episode10;1;40
40;keeping;;VERB;VBG;conj;[149, 156];keeping;yoren;;;GameOfThrones.Season01.Episode10;1;41
41;your;;DET;PRP$;poss;[157, 161];your;yoren;;;GameOfThrones.Season01.Episode10;1;42
42;mouth;;NOUN;NN;dobj;[162, 167];mouth;yoren;;;GameOfThrones.Season01.Episode10;1;43
43;shut;;VERB;VBN;oprd;[168, 172];shut;yoren;;;GameOfThrones.Season01.Episode10;1;44
44;.;;PUNCT;.;punct;[173, 174];.;yoren;;;GameOfThrones.Season01.Episode10;1;45
45;;;;;;;;;;;;;
46;yoren Keep;;VERB;VB;ROOT;[0, 4];Keep;yoren;;;GameOfThrones.Season01.Episode10;2;1
47;your;arya_stark;DET;PRP$;poss;[5, 9];your;yoren;;6;GameOfThrones.Season01.Episode10;2;2
48;mouth;;NOUN;NN;dobj;[10, 15];mouth;yoren;;;GameOfThrones.Season01.Episode10;2;3
49;shut;;NOUN;NN;dobj;[16, 20];shut;yoren;;;GameOfThrones.Season01.Episode10;2;4
50;,;;PUNCT;,;punct;[21, 22];,;yoren;;;GameOfThrones.Season01.Episode10;2;5
51;boy;;NOUN;NN;npadvmod;[23, 26];boy;yoren;;;GameOfThrones.Season01.Episode10;2;6
52;.;;PUNCT;.;punct;[27, 28];.;yoren;;;GameOfThrones.Season01.Episode10;2;7
53;;;;;;;;;;;;;
54;arya_stark l'm;;VERB;VBZ;case;[0, 3];l'm;arya_stark;;;GameOfThrones.Season01.Episode10;3;1
55;not;;PART;RB;neg;[4, 7];not;arya_stark;;;GameOfThrones.Season01.Episode10;3;2
56;a;;DET;DT;det;[8, 9];a;arya_stark;;;GameOfThrones.Season01.Episode10;3;3
57;boy;;NOUN;NN;ROOT;[10, 13];boy;arya_stark;;;GameOfThrones.Season01.Episode10;3;4
58;!;;PUNCT;.;punct;[14, 15];!;arya_stark;;;GameOfThrones.Season01.Episode10;3;5
59;;;;;;;;;;;;;
60;yoren You;arya_stark;PRON;PRP;nsubj;[0, 3];You;yoren;;7;GameOfThrones.Season01.Episode10;4;1
61;'re;;AUX;VBP;ccomp;[4, 7];'re;yoren;;;GameOfThrones.Season01.Episode10;4;2
62;not;;PART;RB;neg;[8, 11];not;yoren;;;GameOfThrones.Season01.Episode10;4;3
63;a;;DET;DT;det;[12, 13];a;yoren;;;GameOfThrones.Season01.Episode10;4;4
64;smart;;ADJ;JJ;amod;[14, 19];smart;yoren;;;GameOfThrones.Season01.Episode10;4;5
65;boy;;NOUN;NN;attr;[20, 23];boy;yoren;;;GameOfThrones.Season01.Episode10;4;6
66;,;;PUNCT;,;punct;[24, 25];,;yoren;;;GameOfThrones.Season01.Episode10;4;7
67;is;;AUX;VBZ;ROOT;[26, 28];is;yoren;;;GameOfThrones.Season01.Episode10;4;8
68;that;;DET;DT;nsubj;[29, 33];that;yoren;;;GameOfThrones.Season01.Episode10;4;9
69;what;;PRON;WP;dobj;[34, 38];what;yoren;;;GameOfThrones.Season01.Episode10;4;10
70;you;arya_stark;PRON;PRP;nsubj;[39, 42];you;yoren;;8;GameOfThrones.Season01.Episode10;4;11
71;'re;;AUX;VBP;aux;[43, 46];'re;yoren;;;GameOfThrones.Season01.Episode10;4;12
72;trying;;VERB;VBG;ccomp;[47, 53];trying;yoren;;;GameOfThrones.Season01.Episode10;4;13
73;to;;PART;TO;aux;[54, 56];to;yoren;;;GameOfThrones.Season01.Episode10;4;14
74;say;;VERB;VB;xcomp;[57, 60];say;yoren;;;GameOfThrones.Season01.Episode10;4;15
75;?;;PUNCT;.;punct;[61, 62];?;yoren;;;GameOfThrones.Season01.Episode10;4;16
