;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;syrio_forel Yah;;PROPN;NNP;ROOT;[0, 3];Yah;syrio_forel;;;GameOfThrones.Season01.Episode08;1;1
1;!;;PUNCT;.;punct;[4, 5];!;syrio_forel;;;GameOfThrones.Season01.Episode08;1;2
2;Left;;VERB;VBD;ROOT;[6, 10];Left;syrio_forel;;;GameOfThrones.Season01.Episode08;1;3
3;high;;ADV;RB;oprd;[11, 15];high;syrio_forel;;;GameOfThrones.Season01.Episode08;1;4
4;,;;PUNCT;,;punct;[16, 17];,;syrio_forel;;;GameOfThrones.Season01.Episode08;1;5
5;left;;VERB;VBD;conj;[18, 22];left;syrio_forel;;;GameOfThrones.Season01.Episode08;1;6
6;low;;ADV;RB;oprd;[23, 26];low;syrio_forel;;;GameOfThrones.Season01.Episode08;1;7
7;.;;PUNCT;.;punct;[27, 28];.;syrio_forel;;;GameOfThrones.Season01.Episode08;1;8
8;;;;;;;;;;;;;
9;syrio_forel Right;;ADV;RB;advmod;[0, 5];Right;syrio_forel;;;GameOfThrones.Season01.Episode08;2;1
10;low;;ADJ;JJ;amod;[6, 9];low;syrio_forel;;;GameOfThrones.Season01.Episode08;2;2
11;,;;PUNCT;,;punct;[10, 11];,;syrio_forel;;;GameOfThrones.Season01.Episode08;2;3
12;lunge;;VERB;VB;ROOT;[12, 17];lunge;syrio_forel;;;GameOfThrones.Season01.Episode08;2;4
13;right;;ADJ;JJ;advmod;[18, 23];right;syrio_forel;;;GameOfThrones.Season01.Episode08;2;5
14;.;;PUNCT;.;punct;[24, 25];.;syrio_forel;;;GameOfThrones.Season01.Episode08;2;6
15;;;;;;;;;;;;;
16;steward_of_house_stark If;;SCONJ;IN;mark;[0, 2];If;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;1
17;you;syrio_forel;PRON;PRP;nsubj;[3, 6];you;steward_of_house_stark;;1;GameOfThrones.Season01.Episode08;3;2
18;break;;VERB;VBP;advcl;[7, 12];break;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;3
19;anything;;PRON;NN;dobj;[13, 21];anything;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;4
20;,;;PUNCT;,;punct;[22, 23];,;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;5
21;the;;DET;DT;det;[24, 27];the;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;6
22;Septa;septa_mordane;PROPN;NNP;nsubj;[28, 33];Septa;steward_of_house_stark;PRODUCT;2;GameOfThrones.Season01.Episode08;3;7
23;will;will;VERB;MD;aux;[34, 38];will;steward_of_house_stark;;3;GameOfThrones.Season01.Episode08;3;8
24;have;;AUX;VB;ROOT;[39, 43];have;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;9
25;my;steward_of_house_stark;DET;PRP$;poss;[44, 46];my;steward_of_house_stark;;4;GameOfThrones.Season01.Episode08;3;10
26;head;;NOUN;NN;dobj;[47, 51];head;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;11
27;.;;PUNCT;.;punct;[52, 53];.;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;12
28;What;;PRON;WP;attr;[54, 58];What;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;13
29;is;;AUX;VBZ;ROOT;[59, 61];is;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;14
30;...;;PUNCT;NFP;punct;[62, 65];...;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;15
31;.;;PUNCT;.;punct;[66, 67];.;steward_of_house_stark;;;GameOfThrones.Season01.Episode08;3;16
32;;;;;;;;;;;;;
33;septa_mordane Your;steward_of_house_stark;DET;PRP$;poss;[0, 4];Your;septa_mordane;;5;GameOfThrones.Season01.Episode08;4;1
34;sister;;NOUN;NN;nsubj;[5, 11];sister;septa_mordane;;;GameOfThrones.Season01.Episode08;4;2
35;knew;;VERB;VBD;ROOT;[12, 16];knew;septa_mordane;;;GameOfThrones.Season01.Episode08;4;3
36;perfectly;;ADV;RB;advmod;[17, 26];perfectly;septa_mordane;;;GameOfThrones.Season01.Episode08;4;4
37;well;;INTJ;UH;intj;[27, 31];well;septa_mordane;;;GameOfThrones.Season01.Episode08;4;5
38;we;multiple_persons;PRON;PRP;nsubj;[32, 34];we;septa_mordane;;6;GameOfThrones.Season01.Episode08;4;6
39;were;;AUX;VBD;ROOT;[35, 39];were;septa_mordane;;;GameOfThrones.Season01.Episode08;4;7
40;to;;PART;TO;aux;[40, 42];to;septa_mordane;;;GameOfThrones.Season01.Episode08;4;8
41;leave;;VERB;VB;xcomp;[43, 48];leave;septa_mordane;;;GameOfThrones.Season01.Episode08;4;9
42;today;;NOUN;NN;npadvmod;[49, 54];today;septa_mordane;DATE;;GameOfThrones.Season01.Episode08;4;10
43;.;;PUNCT;.;punct;[55, 56];.;septa_mordane;;;GameOfThrones.Season01.Episode08;4;11
44;;;;;;;;;;;;;
45;sansa_stark She;UNKNOWN;PRON;PRP;nsubj;[0, 3];She;sansa_stark;;7;GameOfThrones.Season01.Episode08;5;1
46;did;;AUX;VBD;aux;[4, 7];did;sansa_stark;;;GameOfThrones.Season01.Episode08;5;2
47;n't;;PART;RB;neg;[8, 11];n't;sansa_stark;;;GameOfThrones.Season01.Episode08;5;3
48;forget;;VERB;VB;ROOT;[12, 18];forget;sansa_stark;;;GameOfThrones.Season01.Episode08;5;4
49;.;;PUNCT;.;punct;[19, 20];.;sansa_stark;;;GameOfThrones.Season01.Episode08;5;5
50;She;UNKNOWN;PRON;PRP;nsubj;[21, 24];She;sansa_stark;;8;GameOfThrones.Season01.Episode08;5;6
51;'s;;AUX;VBZ;ROOT;[25, 27];'s;sansa_stark;;;GameOfThrones.Season01.Episode08;5;7
52;with;;ADP;IN;prep;[28, 32];with;sansa_stark;;;GameOfThrones.Season01.Episode08;5;8
53;her;UNKNOWN;DET;PRP$;poss;[33, 36];her;sansa_stark;;9;GameOfThrones.Season01.Episode08;5;9
54;dancing;;NOUN;NN;compound;[37, 44];dancing;sansa_stark;;;GameOfThrones.Season01.Episode08;5;10
55;master;;NOUN;NN;pobj;[45, 51];master;sansa_stark;;;GameOfThrones.Season01.Episode08;5;11
56;.;;PUNCT;.;punct;[52, 53];.;sansa_stark;;;GameOfThrones.Season01.Episode08;5;12
57;;;;;;;;;;;;;
58;septa_mordane Hush;;PROPN;NNP;ROOT;[0, 4];Hush;septa_mordane;;;GameOfThrones.Season01.Episode08;6;1
59;!;;PUNCT;.;punct;[5, 6];!;septa_mordane;;;GameOfThrones.Season01.Episode08;6;2
60;Go;;VERB;VB;ROOT;[7, 9];Go;septa_mordane;;;GameOfThrones.Season01.Episode08;6;3
61;back;;ADV;RB;advmod;[10, 14];back;septa_mordane;;;GameOfThrones.Season01.Episode08;6;4
62;to;;ADP;IN;prep;[15, 17];to;septa_mordane;;;GameOfThrones.Season01.Episode08;6;5
63;your;sansa_stark;DET;PRP$;poss;[18, 22];your;septa_mordane;;10;GameOfThrones.Season01.Episode08;6;6
64;room;;NOUN;NN;pobj;[23, 27];room;septa_mordane;;;GameOfThrones.Season01.Episode08;6;7
65;.;;PUNCT;.;punct;[28, 29];.;septa_mordane;;;GameOfThrones.Season01.Episode08;6;8
66;;;;;;;;;;;;;
67;sansa_stark What;;PRON;WP;attr;[0, 4];What;sansa_stark;;;GameOfThrones.Season01.Episode08;7;1
68;is;;AUX;VBZ;ROOT;[5, 7];is;sansa_stark;;;GameOfThrones.Season01.Episode08;7;2
69;it;;PRON;PRP;nsubj;[8, 10];it;sansa_stark;;;GameOfThrones.Season01.Episode08;7;3
70;?;;PUNCT;.;punct;[11, 12];?;sansa_stark;;;GameOfThrones.Season01.Episode08;7;4
71;What;;PRON;WP;nsubj;[13, 17];What;sansa_stark;;;GameOfThrones.Season01.Episode08;7;5
72;'s;;AUX;VBZ;aux;[18, 20];'s;sansa_stark;;;GameOfThrones.Season01.Episode08;7;6
73;happening;;VERB;VBG;ROOT;[21, 30];happening;sansa_stark;;;GameOfThrones.Season01.Episode08;7;7
