;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;marshal_edward_mars Do;;AUX;VBP;aux;[0, 2];Do;marshal_edward_mars;;;Lost.Season01.Episode03;1.0;1.0;
1;1;n't;;PART;RB;neg;[3, 6];n't;marshal_edward_mars;;;Lost.Season01.Episode03;1.0;2.0;
2;2;trust;;VERB;VB;ROOT;[7, 12];trust;marshal_edward_mars;;;Lost.Season01.Episode03;1.0;3.0;
3;3;her;UNKNOWN;PRON;PRP;dobj;[13, 16];her;marshal_edward_mars;;1.0;Lost.Season01.Episode03;1.0;4.0;kate_austen
4;4;.;;PUNCT;.;punct;[17, 18];.;marshal_edward_mars;;;Lost.Season01.Episode03;1.0;5.0;
5;5;She;UNKNOWN;PRON;PRP;nsubj;[19, 22];She;marshal_edward_mars;;2.0;Lost.Season01.Episode03;1.0;6.0;kate_austen
6;6;'s;;AUX;VBZ;ROOT;[23, 25];'s;marshal_edward_mars;;;Lost.Season01.Episode03;1.0;7.0;
7;7;dangerous;;ADJ;JJ;acomp;[26, 35];dangerous;marshal_edward_mars;;;Lost.Season01.Episode03;1.0;8.0;
8;8;.;;PUNCT;.;punct;[36, 37];.;marshal_edward_mars;;;Lost.Season01.Episode03;1.0;9.0;
9;9;;;;;;;;;;;;;;
10;10;dr_jack_shephard You;marshal_edward_mars;PRON;PRP;nsubj;[0, 3];You;dr_jack_shephard;;3.0;Lost.Season01.Episode03;2.0;1.0;marshal_edward_mars
11;11;should;;VERB;MD;aux;[4, 10];should;dr_jack_shephard;;;Lost.Season01.Episode03;2.0;2.0;
12;12;try;;VERB;VB;ROOT;[11, 14];try;dr_jack_shephard;;;Lost.Season01.Episode03;2.0;3.0;
13;13;not;;PART;RB;neg;[15, 18];not;dr_jack_shephard;;;Lost.Season01.Episode03;2.0;4.0;
14;14;to;;PART;TO;aux;[19, 21];to;dr_jack_shephard;;;Lost.Season01.Episode03;2.0;5.0;
15;15;move;;VERB;VB;xcomp;[22, 26];move;dr_jack_shephard;;;Lost.Season01.Episode03;2.0;6.0;
16;16;,;;PUNCT;,;punct;[27, 28];,;dr_jack_shephard;;;Lost.Season01.Episode03;2.0;7.0;
17;17;man;;NOUN;NN;npadvmod;[29, 32];man;dr_jack_shephard;;;Lost.Season01.Episode03;2.0;8.0;
18;18;.;;PUNCT;.;punct;[33, 34];.;dr_jack_shephard;;;Lost.Season01.Episode03;2.0;9.0;
19;19;;;;;;;;;;;;;;
20;20;marshal_edward_mars Have;;AUX;VBP;ROOT;[0, 4];Have;marshal_edward_mars;;;Lost.Season01.Episode03;3.0;1.0;
21;21;to;;PART;TO;aux;[5, 7];to;marshal_edward_mars;;;Lost.Season01.Episode03;3.0;2.0;
22;22;find;;VERB;VB;xcomp;[8, 12];find;marshal_edward_mars;;;Lost.Season01.Episode03;3.0;3.0;
23;23;her;UNKNOWN;PRON;PRP;dobj;[13, 16];her;marshal_edward_mars;;4.0;Lost.Season01.Episode03;3.0;4.0;kate_austen
24;24;.;;PUNCT;.;punct;[17, 18];.;marshal_edward_mars;;;Lost.Season01.Episode03;3.0;5.0;
25;25;Have;;AUX;VB;ROOT;[19, 23];Have;marshal_edward_mars;;;Lost.Season01.Episode03;3.0;6.0;
26;26;to;;PART;TO;aux;[24, 26];to;marshal_edward_mars;;;Lost.Season01.Episode03;3.0;7.0;
27;27;bring;;VERB;VB;xcomp;[27, 32];bring;marshal_edward_mars;;;Lost.Season01.Episode03;3.0;8.0;
28;28;her;UNKNOWN;PRON;PRP;dobj;[33, 36];her;marshal_edward_mars;;5.0;Lost.Season01.Episode03;3.0;9.0;kate_austen
29;29;back;;ADV;RB;advmod;[37, 41];back;marshal_edward_mars;;;Lost.Season01.Episode03;3.0;10.0;
30;30;.;;PUNCT;.;punct;[42, 43];.;marshal_edward_mars;;;Lost.Season01.Episode03;3.0;11.0;
31;31;;;;;;;;;;;;;;
32;32;dr_jack_shephard Yeah;;INTJ;UH;intj;[0, 4];Yeah;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;1.0;
33;33;,;;PUNCT;,;punct;[5, 6];,;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;2.0;
34;34;you;marshal_edward_mars;PRON;PRP;nsubj;[7, 10];you;dr_jack_shephard;;6.0;Lost.Season01.Episode03;4.0;3.0;marshal_edward_mars
35;35;keep;;VERB;VBP;ROOT;[11, 15];keep;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;4.0;
36;36;saying;;VERB;VBG;xcomp;[16, 22];saying;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;5.0;
37;37;that;;DET;DT;dobj;[23, 27];that;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;6.0;
38;38;.;;PUNCT;.;punct;[28, 29];.;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;7.0;
39;39;And;;CCONJ;CC;cc;[30, 33];And;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;8.0;
40;40;every;;DET;DT;det;[34, 39];every;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;9.0;
41;41;time;;NOUN;NN;npadvmod;[40, 44];time;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;10.0;
42;42;I;dr_jack_shephard;PRON;PRP;nsubj;[45, 46];I;dr_jack_shephard;;7.0;Lost.Season01.Episode03;4.0;11.0;dr_jack_shephard
43;43;ask;;VERB;VBP;ROOT;[47, 50];ask;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;12.0;
44;44;you;marshal_edward_mars;PRON;PRP;dobj;[51, 54];you;dr_jack_shephard;;8.0;Lost.Season01.Episode03;4.0;13.0;marshal_edward_mars
45;45;who;;PRON;WP;dobj;[55, 58];who;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;14.0;
46;46;you;marshal_edward_mars;PRON;PRP;nsubj;[59, 62];you;dr_jack_shephard;;9.0;Lost.Season01.Episode03;4.0;15.0;marshal_edward_mars
47;47;have;;AUX;VBP;ccomp;[63, 67];have;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;16.0;
48;48;to;;PART;TO;aux;[68, 70];to;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;17.0;
49;49;bring;;VERB;VB;xcomp;[71, 76];bring;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;18.0;
50;50;back;;ADV;RB;advmod;[77, 81];back;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;19.0;
51;51;you;marshal_edward_mars;PRON;PRP;nsubj;[82, 85];you;dr_jack_shephard;;10.0;Lost.Season01.Episode03;4.0;20.0;marshal_edward_mars
52;52;pass;;VERB;VBP;ROOT;[86, 90];pas;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;21.0;
53;53;out;;ADP;RP;prt;[91, 94];out;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;22.0;
54;54;on;;ADP;IN;prep;[95, 97];on;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;23.0;
55;55;me;dr_jack_shephard;PRON;PRP;pobj;[98, 100];me;dr_jack_shephard;;11.0;Lost.Season01.Episode03;4.0;24.0;dr_jack_shephard
56;56;again;;ADV;RB;advmod;[101, 106];again;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;25.0;
57;57;.;;PUNCT;.;punct;[107, 108];.;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;26.0;
58;58;Since;;SCONJ;IN;mark;[109, 114];Since;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;27.0;
59;59;your;marshal_edward_mars;DET;PRP$;poss;[115, 119];your;dr_jack_shephard;;12.0;Lost.Season01.Episode03;4.0;28.0;marshal_edward_mars
60;60;fever;;NOUN;NN;nsubj;[120, 125];fever;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;29.0;
61;61;'s;;PART;POS;case;[126, 128];'s;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;30.0;
62;62;running;;VERB;VBG;advcl;[129, 136];running;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;31.0;
63;63;pretty;;ADV;RB;advmod;[137, 143];pretty;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;32.0;
64;64;high;;ADJ;JJ;advmod;[144, 148];high;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;33.0;
65;65;,;;PUNCT;,;punct;[149, 150];,;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;34.0;
66;66;I;dr_jack_shephard;PRON;PRP;nsubj;[151, 152];I;dr_jack_shephard;;13.0;Lost.Season01.Episode03;4.0;35.0;dr_jack_shephard
67;67;'m;;AUX;VBP;aux;[153, 155];'m;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;36.0;
68;68;guessing;;VERB;VBG;ROOT;[156, 164];guessing;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;37.0;
69;69;you;marshal_edward_mars;PRON;PRP;nsubj;[165, 168];you;dr_jack_shephard;;14.0;Lost.Season01.Episode03;4.0;38.0;marshal_edward_mars
70;70;have;;AUX;VBP;ccomp;[169, 173];have;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;39.0;
71;71;no;;DET;DT;det;[174, 176];no;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;40.0;
72;72;idea;;NOUN;NN;dobj;[177, 181];idea;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;41.0;
73;73;who;;PRON;WP;pobj;[182, 185];who;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;42.0;
74;74;you;marshal_edward_mars;PRON;PRP;nsubj;[186, 189];you;dr_jack_shephard;;15.0;Lost.Season01.Episode03;4.0;43.0;marshal_edward_mars
75;75;'re;;AUX;VBP;aux;[190, 193];'re;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;44.0;
76;76;talking;;VERB;VBG;relcl;[194, 201];talking;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;45.0;
77;77;about;;ADP;IN;prep;[202, 207];about;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;46.0;
78;78;.;;PUNCT;.;punct;[208, 209];.;dr_jack_shephard;;;Lost.Season01.Episode03;4.0;47.0;
79;79;;;;;;;;;;;;;;
80;80;marshal_edward_mars My;marshal_edward_mars;DET;PRP$;poss;[0, 2];My;marshal_edward_mars;;16.0;Lost.Season01.Episode03;5.0;1.0;marshal_edward_mars
81;81;cuffs;;NOUN;NNS;ROOT;[3, 8];cuff;marshal_edward_mars;;;Lost.Season01.Episode03;5.0;2.0;
82;82;,;;PUNCT;,;punct;[9, 10];,;marshal_edward_mars;;;Lost.Season01.Episode03;5.0;3.0;
83;83;my;marshal_edward_mars;DET;PRP$;poss;[11, 13];my;marshal_edward_mars;;17.0;Lost.Season01.Episode03;5.0;4.0;marshal_edward_mars
84;84;handcuffs;;NOUN;NNS;appos;[14, 23];handcuff;marshal_edward_mars;;;Lost.Season01.Episode03;5.0;5.0;
85;85;.;;PUNCT;.;punct;[24, 25];.;marshal_edward_mars;;;Lost.Season01.Episode03;5.0;6.0;
86;86;Where;;ADV;WRB;advmod;[26, 31];Where;marshal_edward_mars;;;Lost.Season01.Episode03;5.0;7.0;
87;87;are;;AUX;VBP;ROOT;[32, 35];are;marshal_edward_mars;;;Lost.Season01.Episode03;5.0;8.0;
88;88;my;marshal_edward_mars;DET;PRP$;poss;[36, 38];my;marshal_edward_mars;;18.0;Lost.Season01.Episode03;5.0;9.0;marshal_edward_mars
89;89;cuffs;;NOUN;NNS;nsubj;[39, 44];cuff;marshal_edward_mars;;;Lost.Season01.Episode03;5.0;10.0;
90;90;?;;PUNCT;.;punct;[45, 46];?;marshal_edward_mars;;;Lost.Season01.Episode03;5.0;11.0;
91;91;;;;;;;;;;;;;;
92;92;dr_jack_shephard What;;PRON;WP;npadvmod;[0, 4];What;dr_jack_shephard;;;Lost.Season01.Episode03;6.0;1.0;
93;93;?;;PUNCT;.;punct;[5, 6];?;dr_jack_shephard;;;Lost.Season01.Episode03;6.0;2.0;
94;94;;;;;;;;;;;;;;
95;95;marshal_edward_mars My;marshal_edward_mars;DET;PRP$;poss;[0, 2];My;marshal_edward_mars;;19.0;Lost.Season01.Episode03;7.0;1.0;marshal_edward_mars
96;96;jacket;;NOUN;NN;compound;[3, 9];jacket;marshal_edward_mars;;;Lost.Season01.Episode03;7.0;2.0;
97;97;pocket;;NOUN;NN;appos;[10, 16];pocket;marshal_edward_mars;;;Lost.Season01.Episode03;7.0;3.0;
98;98;.;;PUNCT;.;punct;[17, 18];.;marshal_edward_mars;;;Lost.Season01.Episode03;7.0;4.0;
99;99;;;;;;;;;;;;;;
100;100;dr_jack_shephard I;dr_jack_shephard;PRON;PRP;nsubj;[0, 1];I;dr_jack_shephard;;20.0;Lost.Season01.Episode03;8.0;1.0;dr_jack_shephard
101;101;do;;AUX;VBP;ROOT;[2, 4];do;dr_jack_shephard;;;Lost.Season01.Episode03;8.0;2.0;
102;102;n't;;PART;RB;neg;[5, 8];n't;dr_jack_shephard;;;Lost.Season01.Episode03;8.0;3.0;
103;103;...;;PUNCT;NFP;punct;[9, 12];...;dr_jack_shephard;;;Lost.Season01.Episode03;8.0;4.0;
104;104;.;;PUNCT;.;punct;[13, 14];.;dr_jack_shephard;;;Lost.Season01.Episode03;8.0;5.0;
105;105;;;;;;;;;;;;;;
106;106;marshal_edward_mars Jacket;;PROPN;NNP;compound;[0, 6];Jacket;marshal_edward_mars;PERSON;;Lost.Season01.Episode03;9.0;1.0;
107;107;pocket;;NOUN;NN;ROOT;[7, 13];pocket;marshal_edward_mars;;;Lost.Season01.Episode03;9.0;2.0;
108;108;.;;PUNCT;.;punct;[14, 15];.;marshal_edward_mars;;;Lost.Season01.Episode03;9.0;3.0;
109;109;;;;;;;;;;;;;;
110;110;dr_jack_shephard Okay;;INTJ;UH;ROOT;[0, 4];Okay;dr_jack_shephard;;;Lost.Season01.Episode03;10.0;1.0;
111;111;.;;PUNCT;.;punct;[5, 6];.;dr_jack_shephard;;;Lost.Season01.Episode03;10.0;2.0;
112;112;;;;;;;;;;;;;;
113;113;marshal_edward_mars Dangerous;;ADJ;JJ;amod;[0, 9];Dangerous;marshal_edward_mars;;;Lost.Season01.Episode03;11.0;1.0;
114;114;.;;PUNCT;.;punct;[10, 11];.;marshal_edward_mars;;;Lost.Season01.Episode03;11.0;2.0;
115;115;She;UNKNOWN;PRON;PRP;nsubj;[12, 15];She;marshal_edward_mars;;21.0;Lost.Season01.Episode03;11.0;3.0;kate_austen
