;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;michael_dawson Walt;walt_lloyd;PROPN;NNP;ROOT;[0, 4];Walt;michael_dawson;PERSON;1.0;Lost.Season01.Episode01;1.0;1.0;walt_lloyd
1;1;!;;PUNCT;.;punct;[5, 6];!;michael_dawson;;;Lost.Season01.Episode01;1.0;2.0;
2;2;Walt;walt_lloyd;PROPN;NNP;ROOT;[7, 11];Walt;michael_dawson;PERSON;2.0;Lost.Season01.Episode01;1.0;3.0;walt_lloyd
3;3;!;;PUNCT;.;punct;[12, 13];!;michael_dawson;;;Lost.Season01.Episode01;1.0;4.0;
4;4;;;;;;;;;;;;;;
5;5;REDSHIRT Stay;;VERB;VBP;ROOT;[0, 4];Stay;REDSHIRT;;;Lost.Season01.Episode01;2.0;1.0;
6;6;away;;ADV;RB;advmod;[5, 9];away;REDSHIRT;;;Lost.Season01.Episode01;2.0;2.0;
7;7;from;;ADP;IN;prep;[10, 14];from;REDSHIRT;;;Lost.Season01.Episode01;2.0;3.0;
8;8;the;;DET;DT;det;[15, 18];the;REDSHIRT;;;Lost.Season01.Episode01;2.0;4.0;
9;9;gas;;NOUN;NN;pobj;[19, 22];gas;REDSHIRT;;;Lost.Season01.Episode01;2.0;5.0;
10;10;!;;PUNCT;.;punct;[23, 24];!;REDSHIRT;;;Lost.Season01.Episode01;2.0;6.0;
11;11;Stay;;VERB;VB;ROOT;[25, 29];Stay;REDSHIRT;;;Lost.Season01.Episode01;2.0;7.0;
12;12;there;;ADV;RB;advmod;[30, 35];there;REDSHIRT;;;Lost.Season01.Episode01;2.0;8.0;
13;13;!;;PUNCT;.;punct;[36, 37];!;REDSHIRT;;;Lost.Season01.Episode01;2.0;9.0;
14;14;;;;;;;;;;;;;;
15;15;REDSHIRT _;;PROPN;NNP;compound;[0, 1];_;REDSHIRT;;;Lost.Season01.Episode01;3.0;1.0;
16;16;Help;;PROPN;NNP;dobj;[2, 6];Help;REDSHIRT;;;Lost.Season01.Episode01;3.0;2.0;
17;17;!;;PUNCT;.;punct;[7, 8];!;REDSHIRT;;;Lost.Season01.Episode01;3.0;3.0;
18;18;Help;;VERB;VB;ROOT;[9, 13];Help;REDSHIRT;;;Lost.Season01.Episode01;3.0;4.0;
19;19;!;;PUNCT;.;punct;[14, 15];!;REDSHIRT;;;Lost.Season01.Episode01;3.0;5.0;
20;20;Somebody;;PRON;NN;nsubj;[16, 24];Somebody;REDSHIRT;;;Lost.Season01.Episode01;3.0;6.0;
21;21;help;;VERB;VB;ROOT;[25, 29];help;REDSHIRT;;;Lost.Season01.Episode01;3.0;7.0;
22;22;me;REDSHIRT;PRON;PRP;dobj;[30, 32];me;REDSHIRT;;3.0;Lost.Season01.Episode01;3.0;8.0;REDSHIRT
23;23;!;;PUNCT;.;punct;[33, 34];!;REDSHIRT;;;Lost.Season01.Episode01;3.0;9.0;
24;24;Help;;VERB;VB;ROOT;[35, 39];Help;REDSHIRT;;;Lost.Season01.Episode01;3.0;10.0;
25;25;!;;PUNCT;.;punct;[40, 41];!;REDSHIRT;;;Lost.Season01.Episode01;3.0;11.0;
26;26;Help;;VERB;VB;ROOT;[42, 46];Help;REDSHIRT;;;Lost.Season01.Episode01;3.0;12.0;
27;27;!;;PUNCT;.;punct;[47, 48];!;REDSHIRT;;;Lost.Season01.Episode01;3.0;13.0;
28;28;Ahh;;INTJ;UH;ROOT;[49, 52];Ahh;REDSHIRT;PERSON;;Lost.Season01.Episode01;3.0;14.0;
29;29;,;;PUNCT;,;punct;[53, 54];,;REDSHIRT;;;Lost.Season01.Episode01;3.0;15.0;
30;30;my;REDSHIRT;DET;PRP$;poss;[55, 57];my;REDSHIRT;;4.0;Lost.Season01.Episode01;3.0;16.0;REDSHIRT
31;31;leg;;NOUN;NN;appos;[58, 61];leg;REDSHIRT;;;Lost.Season01.Episode01;3.0;17.0;
32;32;!;;PUNCT;.;punct;[62, 63];!;REDSHIRT;;;Lost.Season01.Episode01;3.0;18.0;
33;33;Ah;;INTJ;UH;ROOT;[64, 66];Ah;REDSHIRT;;;Lost.Season01.Episode01;3.0;19.0;
34;34;!;;PUNCT;.;punct;[67, 68];!;REDSHIRT;;;Lost.Season01.Episode01;3.0;20.0;
35;35;Ah;;INTJ;UH;ROOT;[69, 71];Ah;REDSHIRT;;;Lost.Season01.Episode01;3.0;21.0;
