;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;john_locke Charlie;charlie_pace;PROPN;NNP;ROOT;[0, 7];Charlie;john_locke;PERSON;1.0;Lost.Season01.Episode07;1.0;1.0;charlie_pace
1;1;.;;PUNCT;.;punct;[8, 9];.;john_locke;;;Lost.Season01.Episode07;1.0;2.0;
2;2;Charlie;charlie_pace;PROPN;NNP;ROOT;[10, 17];Charlie;john_locke;PERSON;2.0;Lost.Season01.Episode07;1.0;3.0;charlie_pace
3;3;.;;PUNCT;.;punct;[18, 19];.;john_locke;;;Lost.Season01.Episode07;1.0;4.0;
4;4;How;;ADV;WRB;advmod;[20, 23];How;john_locke;;;Lost.Season01.Episode07;1.0;5.0;
5;5;about;;ADP;IN;ROOT;[24, 29];about;john_locke;;;Lost.Season01.Episode07;1.0;6.0;
6;6;you;;PRON;PRP;pobj;[30, 33];you;john_locke;;;Lost.Season01.Episode07;1.0;7.0;
7;7;and;;CCONJ;CC;cc;[34, 37];and;john_locke;;;Lost.Season01.Episode07;1.0;8.0;
8;8;I;john_locke;PRON;PRP;nsubj;[38, 39];I;john_locke;;3.0;Lost.Season01.Episode07;1.0;9.0;john_locke
9;9;go;;VERB;VBP;ROOT;[40, 42];go;john_locke;;;Lost.Season01.Episode07;1.0;10.0;
10;10;for;;ADP;IN;prep;[43, 46];for;john_locke;;;Lost.Season01.Episode07;1.0;11.0;
11;11;a;;DET;DT;det;[47, 48];a;john_locke;;;Lost.Season01.Episode07;1.0;12.0;
12;12;walk;;NOUN;NN;pobj;[49, 53];walk;john_locke;;;Lost.Season01.Episode07;1.0;13.0;
13;13;?;;PUNCT;.;punct;[54, 55];?;john_locke;;;Lost.Season01.Episode07;1.0;14.0;
14;14;;;;;;;;;;;;;;
15;15;charlie_pace No;;INTJ;UH;ROOT;[0, 2];No;charlie_pace;;;Lost.Season01.Episode07;2.0;1.0;
16;16;.;;PUNCT;.;punct;[3, 4];.;charlie_pace;;;Lost.Season01.Episode07;2.0;2.0;
17;17;No;;DET;DT;det;[5, 7];No;charlie_pace;;;Lost.Season01.Episode07;2.0;3.0;
18;18;thanks;;NOUN;NNS;ROOT;[8, 14];thanks;charlie_pace;;;Lost.Season01.Episode07;2.0;4.0;
19;19;,;;PUNCT;,;punct;[15, 16];,;charlie_pace;;;Lost.Season01.Episode07;2.0;5.0;
20;20;Locke;john_locke;PROPN;NNP;npadvmod;[17, 22];Locke;charlie_pace;PERSON;4.0;Lost.Season01.Episode07;2.0;6.0;john_locke
21;21;.;;PUNCT;.;punct;[23, 24];.;charlie_pace;;;Lost.Season01.Episode07;2.0;7.0;
22;22;I;charlie_pace;PRON;PRP;nsubj;[25, 26];I;charlie_pace;;5.0;Lost.Season01.Episode07;2.0;8.0;charlie_pace
23;23;think;;VERB;VBP;ROOT;[27, 32];think;charlie_pace;;;Lost.Season01.Episode07;2.0;9.0;
24;24;I;charlie_pace;PRON;PRP;nsubj;[33, 34];I;charlie_pace;;6.0;Lost.Season01.Episode07;2.0;10.0;charlie_pace
25;25;'m;;AUX;VBP;aux;[35, 37];'m;charlie_pace;;;Lost.Season01.Episode07;2.0;11.0;
26;26;going;;VERB;VBG;ccomp;[38, 43];going;charlie_pace;;;Lost.Season01.Episode07;2.0;12.0;
27;27;to;;PART;TO;aux;[44, 46];to;charlie_pace;;;Lost.Season01.Episode07;2.0;13.0;
28;28;stay;;VERB;VB;xcomp;[47, 51];stay;charlie_pace;;;Lost.Season01.Episode07;2.0;14.0;
29;29;in;;ADP;IN;prep;[52, 54];in;charlie_pace;;;Lost.Season01.Episode07;2.0;15.0;
30;30;today;;NOUN;NN;pobj;[55, 60];today;charlie_pace;DATE;;Lost.Season01.Episode07;2.0;16.0;
31;31;.;;PUNCT;.;punct;[61, 62];.;charlie_pace;;;Lost.Season01.Episode07;2.0;17.0;
32;32;;;;;;;;;;;;;;
33;33;john_locke Come;;VERB;VB;ROOT;[0, 4];Come;john_locke;;;Lost.Season01.Episode07;3.0;1.0;
34;34;on;;ADP;RP;prt;[5, 7];on;john_locke;;;Lost.Season01.Episode07;3.0;2.0;
35;35;.;;PUNCT;.;punct;[8, 9];.;john_locke;;;Lost.Season01.Episode07;3.0;3.0;
36;36;Fresh;;ADJ;JJ;amod;[10, 15];Fresh;john_locke;;;Lost.Season01.Episode07;3.0;4.0;
37;37;air;;NOUN;NN;nsubj;[16, 19];air;john_locke;;;Lost.Season01.Episode07;3.0;5.0;
38;38;will;;VERB;MD;aux;[20, 24];will;john_locke;;;Lost.Season01.Episode07;3.0;6.0;
39;39;do;;AUX;VB;ROOT;[25, 27];do;john_locke;;;Lost.Season01.Episode07;3.0;7.0;
40;40;you;charlie_pace;PRON;PRP;dobj;[28, 31];you;john_locke;;7.0;Lost.Season01.Episode07;3.0;8.0;charlie_pace
41;41;good;;ADJ;JJ;advmod;[32, 36];good;john_locke;;;Lost.Season01.Episode07;3.0;9.0;
42;42;.;;PUNCT;.;punct;[37, 38];.;john_locke;;;Lost.Season01.Episode07;3.0;10.0;
43;43;;;;;;;;;;;;;;
44;44;kate_austen I;kate_austen;PRON;PRP;nsubj;[0, 1];I;kate_austen;;8.0;Lost.Season01.Episode07;4.0;1.0;kate_austen
45;45;take;;VERB;VBP;ROOT;[2, 6];take;kate_austen;;;Lost.Season01.Episode07;4.0;2.0;
46;46;better;;ADJ;JJR;amod;[7, 13];better;kate_austen;;;Lost.Season01.Episode07;4.0;3.0;
47;47;pictures;;NOUN;NNS;dobj;[14, 22];picture;kate_austen;;;Lost.Season01.Episode07;4.0;4.0;
48;48;than;;SCONJ;IN;prep;[23, 27];than;kate_austen;;;Lost.Season01.Episode07;4.0;5.0;
49;49;that;;DET;DT;pobj;[28, 32];that;kate_austen;;;Lost.Season01.Episode07;4.0;6.0;
50;50;.;;PUNCT;.;punct;[33, 34];.;kate_austen;;;Lost.Season01.Episode07;4.0;7.0;
51;51;Smaller;;ADJ;JJR;ROOT;[35, 42];Smaller;kate_austen;;;Lost.Season01.Episode07;4.0;8.0;
52;52;,;;PUNCT;,;punct;[43, 44];,;kate_austen;;;Lost.Season01.Episode07;4.0;9.0;
53;53;too;;ADV;RB;intj;[45, 48];too;kate_austen;;;Lost.Season01.Episode07;4.0;10.0;
54;54;,;;PUNCT;,;punct;[49, 50];,;kate_austen;;;Lost.Season01.Episode07;4.0;11.0;
55;55;if;;SCONJ;IN;mark;[51, 53];if;kate_austen;;;Lost.Season01.Episode07;4.0;12.0;
56;56;you;john_locke;PRON;PRP;nsubj;[54, 57];you;kate_austen;;9.0;Lost.Season01.Episode07;4.0;13.0;dr_jack_shephard
57;57;want;;VERB;VBP;advcl;[58, 62];want;kate_austen;;;Lost.Season01.Episode07;4.0;14.0;
58;58;something;;PRON;NN;dobj;[63, 72];something;kate_austen;;;Lost.Season01.Episode07;4.0;15.0;
59;59;for;;ADP;IN;prep;[73, 76];for;kate_austen;;;Lost.Season01.Episode07;4.0;16.0;
60;60;your;john_locke;DET;PRP$;poss;[77, 81];your;kate_austen;;10.0;Lost.Season01.Episode07;4.0;17.0;dr_jack_shephard
61;61;wallet;;NOUN;NN;pobj;[82, 88];wallet;kate_austen;;;Lost.Season01.Episode07;4.0;18.0;
62;62;.;;PUNCT;.;punct;[89, 90];.;kate_austen;;;Lost.Season01.Episode07;4.0;19.0;
63;63;;;;;;;;;;;;;;
64;64;dr_jack_shephard I;dr_jack_shephard;PRON;PRP;nsubj;[0, 1];I;dr_jack_shephard;;11.0;Lost.Season01.Episode07;5.0;1.0;dr_jack_shephard
65;65;just;;ADV;RB;advmod;[2, 6];just;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;2.0;
66;66;came;;VERB;VBD;ROOT;[7, 11];came;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;3.0;
67;67;by;;ADP;RP;prt;[12, 14];by;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;4.0;
68;68;for;;ADP;IN;prep;[15, 18];for;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;5.0;
69;69;a;;DET;DT;det;[19, 20];a;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;6.0;
70;70;few;;ADJ;JJ;amod;[21, 24];few;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;7.0;
71;71;things;;NOUN;NNS;pobj;[25, 31];thing;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;8.0;
72;72;and;;CCONJ;CC;cc;[32, 35];and;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;9.0;
73;73;this;;DET;DT;nsubj;[36, 40];this;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;10.0;
74;74;was;;AUX;VBD;conj;[41, 44];wa;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;11.0;
75;75;.;;PUNCT;.;punct;[45, 46];.;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;12.0;
76;76;.;;PUNCT;.;punct;[47, 48];.;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;13.0;
77;77;.;;PUNCT;.;punct;[49, 50];.;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;14.0;
78;78;this;;DET;DT;nsubj;[51, 55];this;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;15.0;
79;79;was;;AUX;VBD;ROOT;[56, 59];wa;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;16.0;
80;80;with;;ADP;IN;prep;[60, 64];with;dr_jack_shephard;;;Lost.Season01.Episode07;5.0;17.0;
