;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;xander_harris You;;PRON;PRP;nsubj;[0, 3];You;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;1
1;know;;VERB;VBP;ROOT;[4, 8];know;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;2
2;how;;ADV;WRB;advmod;[9, 12];how;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;3
3;I;xander_harris;PRON;PRP;nsubj;[13, 14];I;xander_harris;;1;BuffyTheVampireSlayer.Season01.Episode12;1;4
4;feel;;VERB;VBP;ccomp;[15, 19];feel;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;5
5;about;;ADP;IN;prep;[20, 25];about;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;6
6;you;;PRON;PRP;pobj;[26, 29];you;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;7
7;.;;PUNCT;.;punct;[30, 31];.;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;8
8;It;;PRON;PRP;nsubj;[32, 34];It;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;9
9;'s;;AUX;VBZ;ccomp;[35, 37];'s;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;10
10;,;;PUNCT;,;punct;[38, 39];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;11
11;uh;;INTJ;UH;intj;[40, 42];uh;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;12
12;,;;PUNCT;,;punct;[43, 44];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;13
13;pretty;;ADV;RB;advmod;[45, 51];pretty;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;14
14;obvious;;ADJ;JJ;acomp;[52, 59];obvious;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;15
15;,;;PUNCT;,;punct;[60, 61];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;16
16;is;;AUX;VBZ;ROOT;[62, 64];is;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;17
17;n't;;PART;RB;neg;[65, 68];n't;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;18
18;it;;PRON;PRP;nsubj;[69, 71];it;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;19
19;?;;PUNCT;.;punct;[72, 73];?;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;20
20;There;;PRON;EX;expl;[74, 79];There;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;21
21;'s;;AUX;VBZ;auxpass;[80, 82];'s;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;22
22;never;;ADV;RB;neg;[83, 88];never;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;23
23;been;;AUX;VBN;ROOT;[89, 93];been;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;24
24;anyone;;PRON;NN;attr;[94, 100];anyone;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;25
25;else;;ADV;RB;advmod;[101, 105];else;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;26
26;for;;ADP;IN;prep;[106, 109];for;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;27
27;me;xander_harris;PRON;PRP;pobj;[110, 112];me;xander_harris;;2;BuffyTheVampireSlayer.Season01.Episode12;1;28
28;...;;PUNCT;:;punct;[113, 116];...;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;29
29;but;;CCONJ;CC;cc;[117, 120];but;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;30
30;you;;PRON;PRP;dep;[121, 124];you;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;31
31;.;;PUNCT;.;punct;[125, 126];.;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;32
32;And;;CCONJ;CC;cc;[127, 130];And;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;33
33;we;multiple_persons;PRON;PRP;nsubj;[131, 133];we;xander_harris;;3;BuffyTheVampireSlayer.Season01.Episode12;1;34
34;'re;;AUX;VBP;ROOT;[134, 137];'re;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;35
35;good;;ADJ;JJ;amod;[138, 142];good;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;36
36;friends;;NOUN;NNS;attr;[143, 150];friend;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;37
37;,;;PUNCT;,;punct;[151, 152];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;38
38;and;;CCONJ;CC;cc;[153, 156];and;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;39
39;it;;PRON;PRP;nsubj;[157, 159];it;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;40
40;'s;;AUX;VBZ;conj;[160, 162];'s;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;41
41;time;;NOUN;NN;attr;[163, 167];time;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;42
42;to;;PART;TO;aux;[168, 170];to;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;43
43;take;;VERB;VB;relcl;[171, 175];take;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;44
44;the;;DET;DT;det;[176, 179];the;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;45
45;next;;ADJ;JJ;amod;[180, 184];next;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;46
46;step;;NOUN;NN;dobj;[185, 189];step;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;47
47;.;;PUNCT;.;punct;[190, 191];.;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;1;48
48;;;;;;;;;;;;;
49;xander_harris Would;;VERB;MD;aux;[0, 5];Would;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;1
50;you;willow_rosenberg;PRON;PRP;nsubj;[6, 9];you;xander_harris;;4;BuffyTheVampireSlayer.Season01.Episode12;2;2
51;,;;PUNCT;,;punct;[10, 11];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;3
52;um;;INTJ;UH;intj;[12, 14];um;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;4
53;...;;PUNCT;:;punct;[15, 18];...;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;5
54;date;;VERB;VBP;ROOT;[19, 23];date;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;6
55;me;xander_harris;PRON;PRP;dobj;[24, 26];me;xander_harris;;5;BuffyTheVampireSlayer.Season01.Episode12;2;7
56;?;;PUNCT;.;punct;[27, 28];?;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;8
57;Oh;;INTJ;UH;intj;[29, 31];Oh;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;9
58;that;;DET;DT;nsubj;[32, 36];that;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;10
59;'s;;AUX;VBZ;ROOT;[37, 39];'s;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;11
60;good;;ADJ;JJ;acomp;[40, 44];good;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;12
61;!;;PUNCT;.;punct;[45, 46];!;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;13
62;Date;;VERB;VB;ROOT;[47, 51];Date;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;14
63;me;xander_harris;PRON;PRP;dobj;[52, 54];me;xander_harris;;6;BuffyTheVampireSlayer.Season01.Episode12;2;15
64;!;;PUNCT;.;punct;[55, 56];!;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;16
65;It;;PRON;PRP;nsubj;[57, 59];It;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;17
66;'s;;AUX;VBZ;ROOT;[60, 62];'s;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;18
67;terrible;;ADJ;JJ;acomp;[63, 71];terrible;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;19
68;,;;PUNCT;,;punct;[72, 73];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;20
69;right;;ADJ;JJ;conj;[74, 79];right;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;21
70;?;;PUNCT;.;punct;[80, 81];?;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;2;22
71;;;;;;;;;;;;;
72;willow_rosenberg Huh;;PROPN;NNP;ROOT;[0, 3];Huh;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;1
73;?;;PUNCT;.;punct;[4, 5];?;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;2
74;Oh;;INTJ;UH;ROOT;[6, 8];Oh;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;3
75;,;;PUNCT;,;punct;[9, 10];,;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;4
76;no;;INTJ;UH;intj;[11, 13];no;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;5
77;!;;PUNCT;.;punct;[14, 15];!;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;6
78;Oh;;INTJ;UH;intj;[16, 18];Oh;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;7
79;,;;PUNCT;,;punct;[19, 20];,;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;8
80;yes;;INTJ;UH;intj;[21, 24];yes;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;9
81;,;;PUNCT;,;punct;[25, 26];,;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;10
82;';;PUNCT;'';punct;[27, 28];';willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;11
83;date;;VERB;VB;ROOT;[29, 33];date;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;12
84;me;willow_rosenberg;PRON;PRP;nsubj;[34, 36];me;willow_rosenberg;;7;BuffyTheVampireSlayer.Season01.Episode12;3;13
85;';;PUNCT;'';punct;[37, 38];';willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;14
86;is;;AUX;VBZ;ccomp;[39, 41];is;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;15
87;silly;;ADJ;JJ;acomp;[42, 47];silly;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;16
88;...;;PUNCT;NFP;punct;[48, 51];...;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;17
89;.;;PUNCT;.;punct;[52, 53];.;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode12;3;18
90;;;;;;;;;;;;;
91;xander_harris See;;VERB;VB;ROOT;[0, 3];See;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;1
92;,;;PUNCT;,;punct;[4, 5];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;2
93;what;;PRON;WP;dobj;[6, 10];what;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;3
94;I;xander_harris;PRON;PRP;nsubj;[11, 12];I;xander_harris;;8;BuffyTheVampireSlayer.Season01.Episode12;4;4
95;should;;VERB;MD;aux;[13, 19];should;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;5
96;do;;AUX;VB;csubj;[20, 22];do;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;6
97;is;;AUX;VBZ;ccomp;[23, 25];is;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;7
98;I;xander_harris;PRON;PRP;nsubj;[26, 27];I;xander_harris;;9;BuffyTheVampireSlayer.Season01.Episode12;4;8
99;should;;VERB;MD;aux;[28, 34];should;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;9
100;just;;ADV;RB;advmod;[35, 39];just;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;10
101;start;;VERB;VB;ccomp;[40, 45];start;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;11
102;with;;ADP;IN;prep;[46, 50];with;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;12
103;talking;;VERB;VBG;pcomp;[51, 58];talking;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;13
104;about;;ADP;IN;prep;[59, 64];about;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;14
105;the;;DET;DT;det;[65, 68];the;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;15
106;dance;;NOUN;NN;pobj;[69, 74];dance;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;16
107;.;;PUNCT;.;punct;[75, 76];.;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;17
108;Y'know;;X;ADD;intj;[77, 83];Y'know;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;18
109;,;;PUNCT;,;punct;[84, 85];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;19
110;Buffy;buffy_summers;PROPN;NNP;nsubj;[86, 91];Buffy;xander_harris;ORG;10;BuffyTheVampireSlayer.Season01.Episode12;4;20
111;,;;PUNCT;,;punct;[92, 93];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;21
112;Spring;;PROPN;NNP;compound;[94, 100];Spring;xander_harris;PERSON;;BuffyTheVampireSlayer.Season01.Episode12;4;22
113;Fling;;PROPN;NNP;appos;[101, 106];Fling;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;23
114;just;;ADV;RB;advmod;[107, 111];just;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;24
115;is;;AUX;VBZ;ROOT;[112, 114];is;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;25
116;n't;;PART;RB;neg;[115, 118];n't;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;26
117;any;;DET;DT;det;[119, 122];any;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;27
118;dance;;NOUN;NN;attr;[123, 128];dance;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;28
119;.;;PUNCT;.;punct;[129, 130];.;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;29
120;It;;PRON;PRP;nsubj;[131, 133];It;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;30
121;'s;;AUX;VBZ;ROOT;[134, 136];'s;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;31
122;a;;DET;DT;det;[137, 138];a;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;32
123;time;;NOUN;NN;attr;[139, 143];time;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;33
124;for;;ADP;IN;mark;[144, 147];for;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;34
125;students;;NOUN;NNS;nsubj;[148, 156];student;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;35
126;to;;PART;TO;aux;[157, 159];to;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;36
127;choose;;VERB;VB;relcl;[160, 166];choose;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;37
128;,;;PUNCT;,;punct;[167, 168];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;38
129;um;;INTJ;UH;intj;[169, 171];um;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;39
130;...;;PUNCT;:;punct;[172, 175];...;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;40
131;a;;DET;DT;det;[176, 177];a;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;41
132;mate;;NOUN;NN;dobj;[178, 182];mate;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;42
133;and;;CCONJ;CC;cc;[183, 186];and;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;43
134;then;;ADV;RB;advmod;[187, 191];then;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode12;4;44
