;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;buffy_summers We;multiple_persons;PRON;PRP;nsubjpass;[0, 2];We;buffy_summers;;1;BuffyTheVampireSlayer.Season01.Episode05;1;1
1;have;;AUX;VBP;aux;[3, 7];have;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;2
2;n't;;PART;RB;neg;[8, 11];n't;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;3
3;been;;AUX;VBN;auxpass;[12, 16];been;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;4
4;properly;;ADV;RB;advmod;[17, 25];properly;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;5
5;introduced;;VERB;VBN;ROOT;[26, 36];introduced;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;6
6;.;;PUNCT;.;punct;[37, 38];.;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;7
7;I;buffy_summers;PRON;PRP;nsubj;[39, 40];I;buffy_summers;;2;BuffyTheVampireSlayer.Season01.Episode05;1;8
8;'m;;AUX;VBP;ROOT;[41, 43];'m;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;9
9;Buffy;buffy_summers;PROPN;NNP;attr;[44, 49];Buffy;buffy_summers;PERSON;3;BuffyTheVampireSlayer.Season01.Episode05;1;10
10;,;;PUNCT;,;punct;[50, 51];,;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;11
11;and;;CCONJ;CC;cc;[52, 55];and;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;12
12;you;;PRON;PRP;nsubj;[56, 59];you;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;13
13;'re;;AUX;VBP;conj;[60, 63];'re;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;14
14;history;;NOUN;NN;attr;[64, 71];history;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;15
15;!;;PUNCT;.;punct;[72, 73];!;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode05;1;16
16;;;;;;;;;;;;;
17;rupert_giles Poor;;ADJ;JJ;amod;[0, 4];Poor;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode05;2;1
18;technique;;NOUN;NN;dobj;[5, 14];technique;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode05;2;2
19;.;;PUNCT;.;punct;[15, 16];.;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode05;2;3
20;Prioritizing;;NOUN;NN;ROOT;[17, 29];Prioritizing;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode05;2;4
21;,;;PUNCT;,;punct;[30, 31];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode05;2;5
22;sub;;ADJ;JJ;dep;[32, 35];sub;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode05;2;6
23;-;;ADJ;JJ;dep;[36, 37];-;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode05;2;7
24;par;;ADJ;JJ;appos;[38, 41];par;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode05;2;8
25;...;;PUNCT;:;punct;[42, 45];...;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode05;2;9
