;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;darla Are;;AUX;VBP;ROOT;[0, 3];Are;darla;;;BuffyTheVampireSlayer.Season01.Episode01;1;1
1;you;;PRON;PRP;nsubj;[4, 7];you;darla;;;BuffyTheVampireSlayer.Season01.Episode01;1;2
2;sure;;ADJ;JJ;acomp;[8, 12];sure;darla;;;BuffyTheVampireSlayer.Season01.Episode01;1;3
3;this;;DET;DT;nsubj;[13, 17];this;darla;;;BuffyTheVampireSlayer.Season01.Episode01;1;4
4;is;;AUX;VBZ;ccomp;[18, 20];is;darla;;;BuffyTheVampireSlayer.Season01.Episode01;1;5
5;a;;DET;DT;det;[21, 22];a;darla;;;BuffyTheVampireSlayer.Season01.Episode01;1;6
6;good;;ADJ;JJ;amod;[23, 27];good;darla;;;BuffyTheVampireSlayer.Season01.Episode01;1;7
7;idea;;NOUN;NN;attr;[28, 32];idea;darla;;;BuffyTheVampireSlayer.Season01.Episode01;1;8
8;?;;PUNCT;.;punct;[33, 34];?;darla;;;BuffyTheVampireSlayer.Season01.Episode01;1;9
9;;;;;;;;;;;;;
10;boy It;;PRON;PRP;nsubj;[0, 2];It;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;1
11;'s;;AUX;VBZ;ccomp;[3, 5];'s;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;2
12;a;;DET;DT;det;[6, 7];a;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;3
13;great;;ADJ;JJ;amod;[8, 13];great;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;4
14;idea;;NOUN;NN;attr;[14, 18];idea;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;5
15;,;;PUNCT;,;punct;[19, 20];,;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;6
16;now;;ADV;RB;advmod;[21, 24];now;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;7
17;come;;VERB;VB;ROOT;[25, 29];come;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;8
18;on;;ADP;RP;prt;[30, 32];on;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;9
19;.;;PUNCT;.;punct;[33, 34];.;boy;;;BuffyTheVampireSlayer.Season01.Episode01;2;10
20;;;;;;;;;;;;;
21;darla Do;;AUX;VBP;aux;[0, 2];Do;darla;;;BuffyTheVampireSlayer.Season01.Episode01;3;1
