;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;rupert_giles This;;DET;DT;nsubj;[0, 4];This;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;1
1;is;;AUX;VBZ;ROOT;[5, 7];is;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;2
2;madness;;NOUN;NN;acomp;[8, 15];madness;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;3
3;!;;PUNCT;.;punct;[16, 17];!;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;4
4;What;;PRON;WP;dobj;[18, 22];What;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;5
5;can;;VERB;MD;aux;[23, 26];can;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;6
6;you;;PRON;PRP;nsubj;[27, 30];you;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;7
7;have;;AUX;VB;aux;[31, 35];have;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;8
8;been;;AUX;VBN;aux;[36, 40];been;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;9
9;thinking;;VERB;VBG;ROOT;[41, 49];thinking;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;10
10;?;;PUNCT;.;punct;[50, 51];?;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;11
11;You;;PRON;PRP;nsubj;[52, 55];You;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;12
12;are;;AUX;VBP;ROOT;[56, 59];are;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;13
13;the;;DET;DT;det;[60, 63];the;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;14
14;Slayer;;PROPN;NNP;attr;[64, 70];Slayer;rupert_giles;PERSON;;BuffyTheVampireSlayer.Season01.Episode03;1;15
15;!;;PUNCT;.;punct;[71, 72];!;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;16
16;Lives;;NOUN;NNS;nsubj;[73, 78];Lives;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;17
17;depend;;VERB;VBP;ROOT;[79, 85];depend;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;18
18;upon;;SCONJ;IN;prep;[86, 90];upon;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;19
19;you;;PRON;PRP;pobj;[91, 94];you;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;20
20;!;;PUNCT;.;punct;[95, 96];!;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;21
21;I;rupert_giles;PRON;PRP;nsubj;[97, 98];I;rupert_giles;;1;BuffyTheVampireSlayer.Season01.Episode03;1;22
22;make;;VERB;VBP;ROOT;[99, 103];make;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;23
23;allowances;;NOUN;NNS;dobj;[104, 114];allowance;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;24
24;for;;ADP;IN;prep;[115, 118];for;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;25
25;your;;DET;PRP$;poss;[119, 123];your;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;26
26;youth;;NOUN;NN;pobj;[124, 129];youth;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;27
27;,;;PUNCT;,;punct;[130, 131];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;28
28;but;;CCONJ;CC;cc;[132, 135];but;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;29
29;I;rupert_giles;PRON;PRP;nsubj;[136, 137];I;rupert_giles;;2;BuffyTheVampireSlayer.Season01.Episode03;1;30
30;expect;;VERB;VBP;conj;[138, 144];expect;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;31
31;a;;DET;DT;det;[145, 146];a;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;32
32;certain;;ADJ;JJ;amod;[147, 154];certain;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;33
33;amount;;NOUN;NN;dobj;[155, 161];amount;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;34
34;of;;ADP;IN;prep;[162, 164];of;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;35
35;responsibility;;NOUN;NN;pobj;[165, 179];responsibility;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;36
36;,;;PUNCT;,;punct;[180, 181];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;37
37;and;;CCONJ;CC;cc;[182, 185];and;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;38
38;instead;;ADV;RB;advmod;[186, 193];instead;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;39
39;of;;ADP;IN;prep;[194, 196];of;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;40
40;which;;DET;WDT;pobj;[197, 202];which;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;41
41;you;;PRON;PRP;nsubj;[203, 206];you;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;42
42;enslave;;VERB;VBP;conj;[207, 214];enslave;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;43
43;yourself;;PRON;PRP;dobj;[215, 223];yourself;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;44
44;to;;ADP;IN;prep;[224, 226];to;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;45
45;this;;DET;DT;pobj;[227, 231];this;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;46
46;,;;PUNCT;,;punct;[232, 233];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;47
47;this;;DET;DT;dobj;[234, 238];this;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;48
48;...;;PUNCT;:;punct;[239, 242];...;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;49
49;Cult;;PROPN;NNP;npadvmod;[243, 247];Cult;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;50
50;?;;PUNCT;.;punct;[248, 249];?;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1;51
51;;;;;;;;;;;;;
52;buffy_summers You;rupert_giles;PRON;PRP;nsubj;[0, 3];You;buffy_summers;;3;BuffyTheVampireSlayer.Season01.Episode03;2;1
53;do;;AUX;VBP;aux;[4, 6];do;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2;2
54;n't;;PART;RB;neg;[7, 10];n't;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2;3
55;like;;VERB;VB;ROOT;[11, 15];like;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2;4
56;the;;DET;DT;det;[16, 19];the;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2;5
57;color;;NOUN;NN;dobj;[20, 25];color;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2;6
58;?;;PUNCT;.;punct;[26, 27];?;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2;7
59;;;;;;;;;;;;;
60;rupert_giles I;rupert_giles;NOUN;NN;compound;[0, 1];I;rupert_giles;;4;BuffyTheVampireSlayer.Season01.Episode03;3;1
61;d;;NOUN;NN;dobj;[2, 3];d;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;2
62;...;;PUNCT;:;punct;[4, 7];...;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;3
63;Do;;AUX;VBP;ROOT;[8, 10];Do;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;4
64;you;buffy_summers;PRON;PRP;nsubj;[11, 14];you;rupert_giles;;5;BuffyTheVampireSlayer.Season01.Episode03;3;5
65;,;;PUNCT;,;punct;[15, 16];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;6
66;um;;INTJ;UH;intj;[17, 19];um;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;7
67;...;;PUNCT;:;punct;[20, 23];...;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;8
68;Do;;AUX;VBP;aux;[24, 26];Do;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;9
69;you;buffy_summers;PRON;PRP;nsubj;[27, 30];you;rupert_giles;;6;BuffyTheVampireSlayer.Season01.Episode03;3;10
70;ignore;;VERB;VB;ROOT;[31, 37];ignore;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;11
71;everything;;PRON;NN;dobj;[38, 48];everything;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;12
72;I;rupert_giles;PRON;PRP;nsubj;[49, 50];I;rupert_giles;;7;BuffyTheVampireSlayer.Season01.Episode03;3;13
73;say;;VERB;VBP;relcl;[51, 54];say;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;14
74;as;;SCONJ;IN;prep;[55, 57];a;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;15
75;a;;DET;DT;pobj;[58, 59];a;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;16
76;,;;PUNCT;,;punct;[60, 61];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;17
77;as;;SCONJ;IN;prep;[62, 64];a;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;18
78;a;;DET;DT;det;[65, 66];a;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;19
79;rule;;NOUN;NN;pobj;[67, 71];rule;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;20
80;?;;PUNCT;.;punct;[72, 73];?;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3;21
81;;;;;;;;;;;;;
82;buffy_summers No;;INTJ;UH;intj;[0, 2];No;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;4;1
83;,;;PUNCT;,;punct;[3, 4];,;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;4;2
84;I;buffy_summers;PRON;PRP;nsubj;[5, 6];I;buffy_summers;;8;BuffyTheVampireSlayer.Season01.Episode03;4;3
85;believe;;VERB;VBP;ROOT;[7, 14];believe;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;4;4
86;that;;DET;DT;nsubj;[15, 19];that;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;4;5
87;'s;;AUX;VBZ;ccomp;[20, 22];'s;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;4;6
88;your;rupert_giles;DET;PRP$;poss;[23, 27];your;buffy_summers;;9;BuffyTheVampireSlayer.Season01.Episode03;4;7
