	idSent	idChar	label
0	1	[0, 4]	cersei_lannister
1	1	[14, 18]	cersei_lannister
2	1	[19, 24]	cersei_lannister
3	2	[3, 6]	eddard_stark
4	2	[17, 21]	eddard_stark
5	2	[22, 26]	catelyn_stark
6	3	[16, 17]	eddard_stark
7	3	[0, 3]	catelyn_stark
8	4	[20, 23]	catelyn_stark
9	4	[34, 37]	catelyn_stark
10	5	[19, 22]	robert_baratheon
11	5	[36, 38]	cersei_lannister
12	6	[0, 1]	eddard_stark
13	6	[9, 13]	robert_baratheon
14	6	[17, 21]	eddard_stark
15	7	[0, 3]	eddard_stark
16	7	[13, 17]	robert_baratheon
17	7	[21, 25]	eddard_stark
18	8		
19	9	[0, 3]	eddard_stark
20	10	[41, 48]	catelyn_stark
21	10	[62, 68]	tyrion_lannister
22	10	[73, 76]	cersei_lannister
23	10	[86, 90]	cersei_lannister
24	10	[102, 107]	jaime_lannister
25	10	[18, 21]	multiple_persons
26	10	[27, 31]	multiple_persons
27	11	[13, 15]	eddard_stark
28	11	[0, 2]	tyrion_lannister
29	12	[0, 4]	lord_varys
30	12	[68, 73]	jaime_lannister
31	12	[5, 10]	eddard_stark
32	12	[51, 54]	eddard_stark
33	13	[8, 13]	cersei_lannister
34	14	[0, 5]	jaime_lannister
35	14	[31, 33]	eddard_stark
36	14	[49, 52]	jaime_lannister
37	15	[0, 1]	cersei_lannister
38	15	[7, 10]	robert_baratheon
39	16	[5, 9]	cersei_lannister
40	17	[15, 17]	cersei_lannister
41	17	[51, 52]	cersei_lannister
42	17	[79, 82]	robert_baratheon
43	17	[0, 2]	eddard_stark
44	17	[18, 25]	jaime_lannister
45	18	[0, 1]	cersei_lannister
46	19	[22, 23]	robert_baratheon
47	19	[34, 37]	cersei_lannister
48	20	[21, 23]	robert_baratheon
49	20	[26, 28]	robert_baratheon
50	20	[43, 44]	robert_baratheon
51	20	[9, 12]	cersei_lannister
52	20	[36, 40]	cersei_lannister
53	20	[65, 68]	cersei_lannister
54	21	[3, 5]	multiple_persons
55	22	[8, 12]	eddard_stark
56	22	[120, 123]	eddard_stark
57	22	[129, 131]	robert_baratheon
58	22	[13, 17]	catelyn_stark
59	22	[76, 79]	catelyn_stark
60	22	[51, 54]	tyrion_lannister
61	22	[87, 90]	cersei_lannister
62	23	[15, 20]	jaime_lannister
63	23	[44, 49]	jaime_lannister
64	23	[21, 30]	jaime_lannister
65	24	[0, 1]	robert_baratheon
66	24	[51, 52]	robert_baratheon
67	24	[87, 90]	eddard_stark
68	24	[125, 126]	robert_baratheon
69	24	[172, 173]	robert_baratheon
70	24	[31, 34]	jaime_lannister
71	25	[3, 6]	robert_baratheon
72	25	[15, 19]	robert_baratheon
73	25	[33, 37]	robert_baratheon
74	25	[46, 47]	eddard_stark
75	25	[20, 25]	robert_baratheon
76	26	[30, 31]	robert_baratheon
77	26	[37, 40]	eddard_stark
78	26	[51, 52]	robert_baratheon
79	26	[67, 68]	robert_baratheon
80	26	[78, 79]	robert_baratheon
81	26	[87, 88]	robert_baratheon
82	26	[101, 103]	robert_baratheon
83	26	[165, 168]	eddard_stark
84	26	[186, 187]	robert_baratheon
85	26	[196, 198]	multiple_persons
86	26	[213, 214]	robert_baratheon
87	27		
88	28	[22, 24]	robert_baratheon
89	28	[32, 35]	eddard_stark
90	28	[72, 73]	robert_baratheon
91	28	[84, 87]	eddard_stark
92	28	[110, 111]	robert_baratheon
93	29	[4, 13]	daenerys_targaryen
94	29	[14, 18]	daenerys_targaryen
95	30	[66, 67]	robert_baratheon
96	30	[119, 122]	eddard_stark
97	30	[148, 149]	robert_baratheon
98	30	[170, 171]	robert_baratheon
99	30	[198, 203]	jaime_lannister
100	30	[32, 35]	daenerys_targaryen
101	30	[48, 52]	daenerys_targaryen
102	30	[204, 213]	jaime_lannister
103	30	[163, 169]	UNKNOWN
104	31	[0, 8]	daenerys_targaryen
105	32	[5, 13]	daenerys_targaryen
106	33	[0, 3]	irri
107	34		
108	35	[10, 16]	UNKNOWN
109	36	[9, 12]	robb_stark
110	36	[25, 28]	bran_stark
111	37		
112	38	[18, 21]	robb_stark
113	38	[61, 65]	jory_cassel
114	39	[0, 3]	theon_greyjoy
115	40	[0, 1]	theon_greyjoy
116	41	[9, 13]	eddard_stark
117	41	[14, 16]	eddard_stark
118	41	[17, 27]	eddard_stark
119	42	[34, 38]	robb_stark
120	42	[16, 19]	jaime_lannister
121	42	[39, 45]	eddard_stark
122	43	[0, 3]	theon_greyjoy
123	43	[9, 11]	robb_stark
124	44	[0, 3]	robb_stark
125	44	[42, 46]	robb_stark
126	44	[97, 101]	robb_stark
127	44	[120, 124]	robb_stark
128	44	[136, 140]	robb_stark
129	44	[47, 53]	eddard_stark
130	44	[141, 147]	eddard_stark
131	45	[14, 18]	theon_greyjoy
132	45	[44, 48]	theon_greyjoy
133	46	[9, 13]	bran_stark
134	47	[0, 1]	theon_greyjoy
135	47	[26, 28]	theon_greyjoy
136	48	[0, 4]	robb_stark
137	49		
138	50	[0, 1]	bran_stark
139	50	[17, 19]	bran_stark
140	50	[36, 38]	bran_stark
141	50	[20, 27]	robb_stark
142	51	[0, 1]	wildling_2
143	51	[40, 44]	bran_stark
144	51	[13, 16]	robb_stark
145	51	[23, 26]	robb_stark
146	52		
147	53	[0, 2]	multiple_persons
148	54	[0, 1]	bran_stark
149	55	[19, 22]	bran_stark
150	55	[25, 28]	bran_stark
151	56	[0, 1]	bran_stark
152	56	[55, 57]	bran_stark
153	56	[63, 64]	bran_stark
154	56	[5, 12]	bran_stark
155	56	[13, 18]	bran_stark
156	56	[40, 43]	multiple_persons
157	56	[74, 77]	multiple_persons
158	57	[4, 7]	bran_stark
159	57	[40, 43]	bran_stark
160	58	[32, 38]	benjen_stark
161	58	[39, 44]	benjen_stark
162	58	[88, 90]	multiple_persons
163	59	[45, 47]	multiple_persons
164	60	[32, 33]	robb_stark
165	60	[21, 24]	bran_stark
166	60	[42, 45]	multiple_persons
167	61	[0, 4]	robb_stark
168	62		
169	63		
170	64		
171	65	[4, 7]	bran_stark
172	66		
173	67	[41, 44]	multiple_persons
174	67	[65, 68]	multiple_persons
175	67	[80, 84]	multiple_persons
176	68	[5, 8]	theon_greyjoy
177	68	[14, 18]	theon_greyjoy
178	68	[34, 37]	theon_greyjoy
179	69	[0, 2]	UNKNOWN
180	69	[21, 24]	robb_stark
181	69	[33, 37]	bran_stark
182	70	[0, 3]	theon_greyjoy
183	71	[18, 22]	robb_stark
184	71	[74, 75]	theon_greyjoy
185	71	[23, 30]	bran_stark
186	72	[11, 14]	osha
187	73	[5, 7]	osha
188	73	[8, 10]	osha
189	73	[18, 20]	osha
190	73	[32, 33]	osha
191	73	[21, 25]	robb_stark
192	73	[37, 42]	robb_stark
193	74	[0, 2]	multiple_persons
194	74	[12, 15]	osha
195	75	[0, 4]	mord
196	75	[17, 21]	mord
197	75	[24, 28]	mord
198	76	[6, 9]	man
199	76	[0, 5]	tyrion_lannister
200	77	[10, 13]	mord
201	78	[6, 9]	man
202	78	[0, 5]	tyrion_lannister
203	79	[0, 2]	tyrion_lannister
204	79	[20, 22]	multiple_persons
205	79	[50, 51]	tyrion_lannister
206	79	[72, 75]	mord
207	80		
208	81	[7, 8]	tyrion_lannister
209	82		
210	83	[0, 1]	arya_stark
211	84		
212	85	[12, 16]	jory_cassel
213	85	[19, 21]	arya_stark
214	85	[39, 40]	arya_stark
215	85	[22, 28]	eddard_stark
216	86	[0, 3]	arya_stark
217	87		
218	88	[55, 58]	arya_stark
219	88	[90, 94]	arya_stark
220	89	[0, 1]	arya_stark
221	90	[0, 3]	arya_stark
222	90	[19, 22]	arya_stark
223	90	[32, 36]	arya_stark
224	90	[50, 53]	arya_stark
225	90	[63, 67]	arya_stark
226	91	[19, 22]	arya_stark
227	91	[43, 46]	arya_stark
228	91	[100, 103]	arya_stark
229	91	[125, 128]	arya_stark
230	91	[145, 149]	arya_stark
231	91	[150, 156]	eddard_stark
232	91	[184, 187]	arya_stark
233	92		
234	93	[28, 31]	UNKNOWN
235	93	[76, 78]	multiple_persons
236	93	[18, 21]	UNKNOWN
237	94	[31, 32]	viserys_targaryen
238	94	[51, 53]	viserys_targaryen
239	94	[0, 3]	daenerys_targaryen
240	95	[0, 3]	daenerys_targaryen
241	96	[0, 3]	daenerys_targaryen
242	97	[5, 7]	viserys_targaryen
243	97	[13, 16]	UNKNOWN
244	98	[25, 26]	jorah_mormont
245	98	[6, 12]	rhaego
246	98	[84, 86]	rhaego
247	98	[95, 98]	rhaego
248	98	[125, 128]	rhaego
249	99	[0, 3]	daenerys_targaryen
250	100	[0, 2]	rhaego
251	100	[32, 34]	rhaego
252	101	[78, 80]	rhaego
253	101	[165, 168]	rhaego
254	102	[22, 24]	daenerys_targaryen
255	102	[31, 33]	rhaego
256	102	[50, 56]	rhaego
257	103	[10, 13]	daenerys_targaryen
258	104	[0, 3]	daenerys_targaryen
259	105	[20, 23]	viserys_targaryen
260	105	[59, 62]	viserys_targaryen
261	106	[10, 12]	viserys_targaryen
262	107	[22, 25]	viserys_targaryen
263	108	[25, 29]	viserys_targaryen
264	108	[12, 16]	daenerys_targaryen
265	109		
266	110	[3, 4]	viserys_targaryen
267	110	[20, 21]	viserys_targaryen
268	111	[4, 7]	viserys_targaryen
269	112	[0, 1]	viserys_targaryen
270	112	[22, 23]	viserys_targaryen
271	112	[117, 119]	viserys_targaryen
272	112	[136, 137]	viserys_targaryen
273	112	[183, 185]	viserys_targaryen
274	112	[259, 260]	viserys_targaryen
275	112	[272, 273]	viserys_targaryen
276	112	[362, 365]	jorah_mormont
277	112	[405, 408]	jorah_mormont
278	112	[422, 423]	viserys_targaryen
279	112	[428, 431]	jorah_mormont
280	112	[443, 445]	viserys_targaryen
281	112	[481, 482]	viserys_targaryen
282	112	[493, 496]	jorah_mormont
283	112	[504, 505]	viserys_targaryen
284	112	[520, 523]	jorah_mormont
285	112	[618, 621]	jorah_mormont
286	112	[657, 660]	jorah_mormont
287	112	[676, 678]	viserys_targaryen
288	112	[56, 63]	jorah_mormont
289	112	[204, 207]	daenerys_targaryen
290	112	[533, 536]	daenerys_targaryen
291	112	[539, 542]	daenerys_targaryen
292	112	[653, 656]	daenerys_targaryen
293	113	[0, 3]	viserys_targaryen
294	113	[17, 20]	viserys_targaryen
295	114	[0, 3]	jorah_mormont
296	114	[21, 23]	viserys_targaryen
297	114	[55, 58]	jorah_mormont
298	115	[23, 25]	jorah_mormont
299	116	[13, 16]	jorah_mormont
300	117	[9, 10]	jorah_mormont
301	118	[0, 4]	mord
302	118	[7, 11]	mord
303	118	[14, 18]	mord
304	118	[21, 25]	mord
305	118	[28, 32]	mord
306	119		
307	120		
308	121		
309	122	[10, 12]	tyrion_lannister
310	122	[25, 27]	tyrion_lannister
311	122	[97, 99]	tyrion_lannister
312	122	[110, 112]	tyrion_lannister
313	122	[143, 147]	tyrion_lannister
314	123		
315	124	[8, 9]	tyrion_lannister
316	124	[49, 51]	tyrion_lannister
317	125	[0, 3]	tyrion_lannister
318	126	[5, 8]	mord
319	126	[67, 70]	mord
320	126	[78, 81]	mord
321	126	[100, 103]	mord
322	126	[134, 135]	tyrion_lannister
323	126	[153, 159]	tyrion_lannister
324	126	[193, 196]	mord
325	126	[252, 255]	UNKNOWN
326	126	[269, 272]	mord
327	126	[296, 298]	tyrion_lannister
328	126	[315, 316]	tyrion_lannister
329	126	[328, 332]	mord
330	126	[340, 341]	tyrion_lannister
331	126	[351, 354]	mord
332	126	[365, 368]	mord
333	126	[393, 394]	tyrion_lannister
334	126	[408, 409]	tyrion_lannister
335	126	[302, 306]	lysa_arryn
336	126	[307, 312]	lysa_arryn
337	126	[94, 97]	mord
338	127		
339	128	[9, 10]	tyrion_lannister
340	128	[27, 29]	tyrion_lannister
341	128	[5, 8]	lysa_arryn
342	129	[0, 3]	tyrion_lannister
343	129	[20, 24]	tyrion_lannister
344	130	[6, 8]	tyrion_lannister
345	130	[16, 17]	tyrion_lannister
346	130	[23, 25]	tyrion_lannister
347	130	[9, 13]	lysa_arryn
348	130	[26, 30]	lysa_arryn
349	131	[48, 52]	tyrion_lannister
350	131	[37, 40]	tyrion_lannister
351	132	[9, 10]	tyrion_lannister
352	132	[19, 21]	tyrion_lannister
353	132	[41, 42]	tyrion_lannister
354	132	[53, 56]	man
355	132	[59, 60]	tyrion_lannister
356	132	[74, 76]	tyrion_lannister
357	132	[115, 116]	tyrion_lannister
358	132	[162, 163]	tyrion_lannister
359	132	[207, 208]	tyrion_lannister
360	132	[257, 259]	tyrion_lannister
361	132	[262, 265]	lysa_arryn
362	132	[283, 284]	tyrion_lannister
363	132	[300, 301]	tyrion_lannister
364	132	[314, 315]	tyrion_lannister
365	132	[358, 359]	tyrion_lannister
366	132	[366, 369]	UNKNOWN
367	132	[377, 380]	UNKNOWN
368	132	[439, 440]	tyrion_lannister
369	132	[447, 449]	tyrion_lannister
370	132	[457, 458]	tyrion_lannister
371	132	[473, 476]	UNKNOWN
372	132	[498, 499]	tyrion_lannister
373	132	[510, 511]	tyrion_lannister
374	132	[520, 522]	tyrion_lannister
375	132	[575, 577]	tyrion_lannister
376	132	[586, 587]	tyrion_lannister
377	132	[633, 634]	tyrion_lannister
378	132	[658, 659]	tyrion_lannister
379	132	[673, 674]	tyrion_lannister
380	132	[682, 684]	tyrion_lannister
381	132	[717, 718]	tyrion_lannister
382	132	[750, 751]	tyrion_lannister
383	132	[760, 762]	tyrion_lannister
384	132	[773, 774]	tyrion_lannister
385	132	[789, 792]	man
386	132	[826, 827]	tyrion_lannister
387	132	[839, 841]	tyrion_lannister
388	132	[864, 865]	tyrion_lannister
389	132	[871, 874]	UNKNOWN
390	132	[881, 882]	tyrion_lannister
391	132	[322, 329]	UNKNOWN
392	132	[330, 334]	UNKNOWN
393	132	[842, 848]	cersei_lannister
394	133		
395	134		
396	135	[8, 11]	tyrion_lannister
397	135	[18, 21]	tyrion_lannister
398	136	[11, 13]	tyrion_lannister
399	137	[5, 11]	tyrion_lannister
400	137	[14, 17]	tyrion_lannister
401	137	[54, 56]	catelyn_stark
402	137	[61, 65]	bran_stark
403	137	[107, 109]	catelyn_stark
404	137	[135, 138]	jon_arryn
405	137	[139, 144]	jon_arryn
406	137	[0, 4]	tyrion_lannister
407	137	[69, 72]	bran_stark
408	137	[110, 116]	lysa_arryn
409	137	[120, 127]	jon_arryn
410	137	[130, 134]	jon_arryn
411	138	[5, 6]	tyrion_lannister
412	138	[23, 24]	tyrion_lannister
413	139	[0, 3]	tyrion_lannister
414	139	[12, 16]	tyrion_lannister
415	139	[31, 32]	lysa_arryn
416	139	[39, 42]	tyrion_lannister
417	139	[56, 60]	mord
