	idSent	idChar	label
0	1	[11, 15]	bran_stark
1	2	[0, 2]	multiple_persons
2	3	[0, 1]	bran_stark
3	4	[12, 13]	theon_greyjoy
4	4	[79, 80]	theon_greyjoy
5	4	[102, 105]	bran_stark
6	4	[129, 133]	robb_stark@jon_snow
7	5	[0, 1]	bran_stark
8	6	[18, 22]	robb_stark@jon_snow
9	6	[59, 60]	theon_greyjoy
10	6	[81, 84]	tyrion_lannister
11	6	[93, 94]	theon_greyjoy
12	6	[114, 118]	bran_stark
13	6	[69, 71]	robb_stark
14	6	[101, 106]	hodor
15	6	[11, 13]	theon_greyjoy
16	7	[0, 1]	tyrion_lannister
17	7	[11, 12]	tyrion_lannister
18	7	[51, 53]	tyrion_lannister
19	8		
20	9	[40, 41]	tyrion_lannister
21	9	[49, 52]	robb_stark
22	10	[0, 1]	robb_stark
23	10	[9, 13]	tyrion_lannister
24	10	[32, 33]	robb_stark
25	10	[62, 64]	robb_stark
26	10	[20, 29]	tyrion_lannister
27	10	[65, 71]	eddard_stark
28	11	[5, 8]	robb_stark
29	12	[22, 26]	bran_stark
30	12	[32, 35]	bran_stark
31	13	[0, 2]	bran_stark
32	14		
33	15	[8, 11]	multiple_persons
34	16	[55, 57]	tyrion_lannister
35	16	[6, 10]	bran_stark
36	17	[8, 13]	hodor
37	18	[3, 6]	bran_stark
38	18	[22, 26]	bran_stark
39	19	[13, 14]	bran_stark
40	19	[20, 21]	bran_stark
41	20	[28, 31]	bran_stark
42	21		
43	22	[0, 1]	bran_stark
44	23	[5, 6]	tyrion_lannister
45	23	[24, 26]	tyrion_lannister
46	23	[60, 61]	tyrion_lannister
47	23	[78, 81]	bran_stark
48	23	[97, 101]	bran_stark
49	23	[112, 114]	UNKNOWN
50	23	[27, 33]	tyrion_lannister's_father
51	23	[138, 141]	UNKNOWN
52	24	[5, 6]	bran_stark
53	25	[0, 3]	bran_stark
54	25	[24, 27]	bran_stark
55	26	[36, 39]	tyrion_lannister
56	26	[53, 56]	bran_stark
57	27	[0, 1]	tyrion_lannister
58	27	[24, 26]	tyrion_lannister
59	28	[0, 3]	tyrion_lannister
60	28	[13, 15]	robb_stark
61	28	[16, 23]	bran_stark
62	28	[70, 75]	tyrion_lannister
63	29	[6, 8]	tyrion_lannister
64	29	[9, 13]	robb_stark
65	29	[73, 77]	robb_stark
66	29	[92, 93]	tyrion_lannister
67	29	[121, 123]	multiple_persons
68	29	[33, 37]	eddard_stark
69	29	[38, 43]	eddard_stark
70	30	[40, 43]	tyrion_lannister
71	30	[68, 71]	ros
72	31	[12, 14]	tyrion_lannister
73	31	[21, 28]	theon_greyjoy
74	31	[39, 42]	theon_greyjoy
75	31	[45, 49]	theon_greyjoy
76	32	[10, 12]	theon_greyjoy
77	32	[0, 2]	maester_luwin
78	33	[88, 90]	tyrion_lannister
79	33	[51, 55]	catelyn_stark
80	33	[56, 61]	catelyn_stark
81	33	[76, 79]	catelyn_stark
82	34	[0, 3]	catelyn_stark
83	35	[0, 3]	catelyn_stark
84	35	[30, 33]	catelyn_stark
85	35	[46, 49]	catelyn_stark
86	36	[0, 2]	theon_greyjoy
87	36	[3, 7]	catelyn_stark
88	37	[0, 2]	tyrion_lannister
89	37	[10, 14]	theon_greyjoy
90	37	[26, 30]	theon_greyjoy
91	37	[58, 60]	tyrion_lannister
92	37	[70, 73]	theon_greyjoy
93	37	[164, 165]	tyrion_lannister
94	37	[188, 190]	tyrion_lannister
95	37	[191, 197]	tyrion_lannister's_father
96	37	[228, 229]	tyrion_lannister
97	37	[238, 242]	theon_greyjoy
98	37	[3, 7]	catelyn_stark
99	37	[80, 85]	balon_greyjoy
100	37	[86, 93]	balon_greyjoy
101	37	[108, 110]	balon_greyjoy
102	37	[121, 124]	balon_greyjoy
103	38		
104	39	[78, 82]	theon_greyjoy
105	40	[0, 2]	multiple_persons
106	41	[26, 27]	tyrion_lannister
107	41	[36, 40]	theon_greyjoy
108	41	[67, 71]	theon_greyjoy
109	41	[107, 110]	theon_greyjoy
110	41	[117, 121]	theon_greyjoy
111	41	[41, 47]	balon_greyjoy
112	42	[10, 13]	tyrion_lannister
113	43	[0, 1]	tyrion_lannister
114	43	[15, 18]	theon_greyjoy
115	43	[29, 31]	tyrion_lannister
116	43	[89, 90]	tyrion_lannister
117	43	[123, 125]	tyrion_lannister
118	43	[130, 136]	tyrion_lannister's_father
119	43	[141, 142]	tyrion_lannister
120	43	[173, 177]	theon_greyjoy
121	43	[195, 198]	ros
122	43	[205, 207]	tyrion_lannister
123	43	[210, 211]	tyrion_lannister
124	43	[232, 235]	ros
125	44	[63, 66]	grenn
126	44	[96, 100]	grenn
127	45		
128	46	[36, 39]	samwell_tarly
129	47	[10, 14]	samwell_tarly
130	48	[0, 7]	samwell_tarly
131	48	[8, 13]	samwell_tarly
132	48	[31, 32]	samwell_tarly
133	48	[40, 41]	samwell_tarly
134	48	[61, 62]	samwell_tarly
135	49		
136	50	[7, 10]	samwell_tarly
137	50	[39, 42]	samwell_tarly
138	50	[59, 61]	samwell_tarly
139	51	[0, 1]	samwell_tarly
140	52	[3, 7]	samwell_tarly
141	52	[23, 27]	samwell_tarly
142	52	[148, 150]	multiple_persons
143	52	[40, 43]	samwell_tarly
144	52	[49, 51]	samwell_tarly
145	52	[58, 61]	samwell_tarly
146	53	[9, 11]	samwell_tarly
147	54	[58, 62]	jon_snow
148	54	[65, 68]	jon_snow
149	54	[84, 88]	jon_snow
150	54	[53, 57]	jon_snow
151	54	[149, 152]	multiple_persons
152	54	[130, 133]	multiple_persons
153	54	[208, 211]	multiple_persons
154	55	[4, 7]	grenn
155	55	[13, 16]	grenn
156	56	[25, 26]	grenn
157	57	[0, 2]	multiple_persons
158	57	[58, 61]	jon_snow
159	58		
160	59		
161	60	[4, 6]	grenn
162	60	[12, 15]	jon_snow
163	61	[0, 1]	jon_snow
164	62	[0, 3]	jon_snow
165	62	[13, 15]	samwell_tarly
166	62	[27, 30]	jon_snow
167	62	[38, 40]	samwell_tarly
168	62	[41, 47]	samwell_tarly's_mother
169	62	[54, 56]	samwell_tarly
170	62	[16, 19]	samwell_tarly
171	62	[57, 60]	samwell_tarly
172	63	[36, 39]	samwell_tarly
173	63	[47, 50]	samwell_tarly
174	63	[70, 78]	samwell_tarly
175	64	[12, 15]	samwell_tarly
176	65	[0, 1]	samwell_tarly
177	65	[14, 15]	samwell_tarly
178	66		
179	67	[0, 1]	samwell_tarly
180	67	[16, 18]	samwell_tarly
181	67	[19, 25]	samwell_tarly's_father
182	68		
183	69	[0, 3]	jon_snow
184	69	[16, 17]	samwell_tarly
185	69	[29, 30]	samwell_tarly
186	69	[56, 59]	jon_snow
187	70	[29, 31]	multiple_persons
188	70	[68, 70]	multiple_persons
189	70	[43, 46]	samwell_tarly
190	71	[0, 3]	grenn
191	72	[0, 3]	pypar
192	73		
193	74		
194	75		
195	76		
196	77	[10, 12]	daenerys_targaryen
197	77	[26, 29]	viserys_targaryen
198	78	[0, 1]	viserys_targaryen
199	78	[21, 22]	viserys_targaryen
200	78	[47, 49]	viserys_targaryen
201	78	[67, 69]	viserys_targaryen
202	78	[77, 81]	khal_drogo
203	78	[82, 87]	khal_drogo
204	78	[119, 121]	viserys_targaryen
205	79	[3, 5]	daenerys_targaryen
206	79	[6, 13]	viserys_targaryen
207	79	[52, 55]	jorah_mormont
208	80		
209	81		
210	82	[5, 11]	robert_baratheon
211	82	[78, 81]	robert_baratheon
212	83	[4, 7]	jorah_mormont
213	84	[0, 1]	jorah_mormont
214	84	[43, 46]	eddard_stark
215	84	[59, 61]	jorah_mormont
216	84	[78, 80]	jorah_mormont
217	84	[86, 88]	jorah_mormont
218	84	[47, 52]	eddard_stark
219	84	[69, 71]	eddard_stark
220	85	[0, 3]	jorah_mormont
221	86		
222	87		
223	88	[0, 1]	jorah_mormont
224	89	[13, 16]	UNKNOWN
225	90		
226	91	[0, 4]	viserys_targaryen
227	91	[5, 10]	viserys_targaryen
228	92	[6, 8]	viserys_targaryen
229	92	[9, 13]	doreah
230	93	[10, 13]	viserys_targaryen
231	94		
232	95	[0, 3]	viserys_targaryen
233	95	[28, 32]	viserys_targaryen
234	96		
235	97	[31, 32]	doreah
236	98	[245, 247]	viserys_targaryen
237	99	[0, 1]	doreah
238	99	[74, 75]	doreah
239	100		
240	101	[270, 272]	doreah
241	102	[44, 45]	viserys_targaryen
242	102	[80, 83]	doreah
243	103	[0, 1]	doreah
244	103	[22, 23]	doreah
245	104	[10, 13]	doreah
246	105	[0, 1]	doreah
247	105	[69, 70]	doreah
248	105	[103, 106]	UNKNOWN
249	105	[162, 163]	doreah
250	105	[191, 194]	UNKNOWN
251	105	[265, 268]	viserys_targaryen
252	106		
253	107		
254	108	[41, 42]	viserys_targaryen
255	108	[54, 55]	viserys_targaryen
256	108	[65, 68]	doreah
257	108	[74, 75]	viserys_targaryen
258	108	[162, 163]	viserys_targaryen
259	108	[195, 197]	viserys_targaryen
260	108	[198, 204]	viserys_targaryen's_father
261	108	[218, 220]	viserys_targaryen
262	108	[239, 240]	viserys_targaryen
263	108	[278, 279]	viserys_targaryen
264	108	[312, 314]	viserys_targaryen
265	108	[477, 480]	doreah
266	108	[267, 270]	viserys_targaryen's_father
267	108	[301, 303]	viserys_targaryen's_father
268	108	[565, 572]	UNKNOWN
269	108	[577, 584]	UNKNOWN
270	108	[587, 597]	UNKNOWN
271	108	[600, 608]	UNKNOWN
272	108	[611, 619]	UNKNOWN
273	108	[622, 629]	UNKNOWN
274	108	[632, 638]	UNKNOWN
275	108	[647, 655]	UNKNOWN
276	109		
277	110	[0, 1]	viserys_targaryen
278	110	[57, 58]	viserys_targaryen
279	111		
280	112	[23, 24]	viserys_targaryen
281	112	[29, 32]	doreah
282	112	[47, 49]	viserys_targaryen
283	113	[5, 9]	viserys_targaryen
284	113	[27, 31]	viserys_targaryen
285	113	[10, 15]	viserys_targaryen
286	113	[32, 38]	daenerys_targaryen
287	114	[9, 11]	viserys_targaryen
288	114	[46, 49]	doreah
289	114	[56, 57]	viserys_targaryen
290	114	[65, 68]	doreah
291	114	[77, 81]	khal_drogo
292	114	[82, 87]	khal_drogo
293	114	[96, 99]	doreah
294	114	[12, 18]	daenerys_targaryen
295	115	[56, 59]	UNKNOWN
296	115	[8, 12]	sansa_stark
297	115	[40, 43]	sansa_stark
298	115	[99, 102]	sansa_stark
299	115	[116, 120]	sansa_stark
300	116	[8, 9]	sansa_stark
301	117	[15, 18]	sansa_stark
302	118	[8, 9]	sansa_stark
303	119	[0, 1]	septa_mordane
304	120	[0, 5]	UNKNOWN
305	120	[6, 11]	UNKNOWN
306	121		
307	122		
308	123	[3, 6]	sansa_stark
309	123	[24, 25]	septa_mordane
310	123	[66, 73]	joffrey_baratheon
311	123	[59, 65]	joffrey_baratheon
312	124	[24, 26]	sansa_stark
313	125	[23, 26]	sansa_stark
314	126	[0, 7]	joffrey_baratheon
315	127	[21, 24]	sansa_stark
316	127	[76, 77]	septa_mordane
317	127	[87, 90]	sansa_stark
318	128		
319	129	[3, 6]	sansa_stark
320	129	[16, 20]	sansa_stark
321	130	[0, 5]	UNKNOWN
322	130	[6, 9]	UNKNOWN
323	130	[10, 19]	UNKNOWN
324	131		
325	132	[0, 6]	UNKNOWN
326	132	[7, 10]	UNKNOWN
327	132	[11, 16]	UNKNOWN
328	133		
329	134	[0, 2]	sansa_stark
330	135	[39, 44]	aerys_targaryen
331	136	[4, 7]	aerys_targaryen
332	136	[8, 12]	aerys_targaryen
333	137	[22, 25]	aerys_targaryen
334	137	[26, 30]	aerys_targaryen
335	138		
336	139	[0, 3]	sansa_stark
337	139	[20, 24]	sansa_stark
338	139	[25, 31]	eddard_stark
339	140	[0, 1]	sansa_stark
340	140	[26, 28]	sansa_stark
341	140	[29, 35]	eddard_stark
342	141	[0, 3]	sansa_stark
343	141	[20, 24]	sansa_stark
344	141	[42, 46]	sansa_stark
345	141	[47, 53]	eddard_stark
346	142	[5, 6]	sansa_stark
347	143	[64, 66]	janos_slynt
348	143	[67, 72]	multiple_persons
349	144	[25, 26]	eddard_stark
350	144	[34, 37]	janos_slynt
351	144	[4, 8]	robert_baratheon
352	144	[42, 46]	eddard_stark
353	145	[116, 118]	multiple_persons
354	145	[13, 16]	eddard_stark
355	145	[24, 28]	eddard_stark
356	145	[29, 34]	eddard_stark
357	145	[35, 38]	eddard_stark
358	146		
359	147	[3, 6]	janos_slynt
360	148	[0, 1]	janos_slynt
361	149	[0, 3]	janos_slynt
362	149	[22, 29]	petyr_baelish
363	149	[17, 21]	petyr_baelish
364	150	[0, 1]	petyr_baelish
365	151	[0, 3]	petyr_baelish
366	151	[42, 45]	petyr_baelish
367	151	[81, 82]	eddard_stark
368	151	[97, 100]	petyr_baelish
369	151	[107, 109]	eddard_stark
370	152	[12, 14]	janos_slynt
371	152	[20, 24]	eddard_stark
372	152	[25, 28]	eddard_stark
373	152	[15, 19]	eddard_stark
374	153		
375	154	[38, 40]	lord_varys
376	154	[41, 45]	eddard_stark
377	155		
378	156	[0, 1]	eddard_stark
379	156	[87, 89]	eddard_stark
380	156	[90, 95]	multiple_persons
381	157	[32, 33]	grand_maester_pycelle
382	157	[39, 42]	eddard_stark
383	157	[55, 59]	eddard_stark
384	157	[90, 92]	grand_maester_pycelle
385	157	[93, 97]	eddard_stark
386	158	[0, 1]	eddard_stark
387	158	[29, 32]	grand_maester_pycelle
388	158	[39, 42]	jon_arryn
389	158	[43, 48]	jon_arryn
390	159	[53, 55]	multiple_persons
391	159	[58, 59]	grand_maester_pycelle
392	159	[99, 100]	grand_maester_pycelle
393	159	[172, 173]	grand_maester_pycelle
394	159	[185, 187]	grand_maester_pycelle
395	159	[254, 256]	grand_maester_pycelle
396	159	[0, 4]	jon_arryn
397	159	[5, 10]	jon_arryn
398	159	[13, 16]	jon_arryn
399	159	[84, 87]	jon_arryn
400	159	[116, 119]	jon_arryn
401	159	[122, 125]	jon_arryn
402	159	[142, 145]	jon_arryn
403	159	[178, 181]	jon_arryn
404	159	[219, 221]	jon_arryn
405	159	[231, 235]	jon_arryn
406	159	[236, 239]	jon_arryn
407	160		
408	161	[0, 1]	grand_maester_pycelle
409	161	[72, 74]	grand_maester_pycelle
410	161	[12, 17]	grand_maester_pycelle
411	161	[18, 25]	grand_maester_pycelle
412	162	[9, 12]	jon_arryn
413	162	[35, 37]	jon_arryn
414	163	[0, 2]	jon_arryn
415	164		
416	165	[0, 1]	grand_maester_pycelle
417	165	[41, 44]	eddard_stark
418	165	[47, 49]	grand_maester_pycelle
419	165	[50, 54]	eddard_stark
420	166	[0, 1]	eddard_stark
421	167		
422	168	[28, 31]	UNKNOWN
423	168	[212, 215]	UNKNOWN
424	168	[4, 10]	UNKNOWN
425	168	[11, 16]	UNKNOWN
426	168	[52, 58]	UNKNOWN
427	168	[59, 64]	UNKNOWN
428	168	[74, 83]	UNKNOWN
429	168	[84, 89]	UNKNOWN
430	168	[114, 119]	UNKNOWN
431	169	[3, 4]	grand_maester_pycelle
432	169	[12, 14]	grand_maester_pycelle
433	169	[15, 19]	eddard_stark
434	170	[19, 22]	grand_maester_pycelle
435	170	[4, 7]	jon_arryn
436	170	[8, 13]	jon_arryn
437	170	[28, 30]	jon_arryn
438	171	[13, 15]	grand_maester_pycelle
439	171	[27, 28]	grand_maester_pycelle
440	171	[0, 2]	jon_arryn
441	171	[16, 20]	eddard_stark
442	172	[0, 3]	jon_arryn
443	173		
444	174	[23, 26]	grand_maester_pycelle
445	174	[4, 6]	jon_arryn
446	174	[34, 37]	jon_arryn
447	175	[20, 22]	grand_maester_pycelle
448	175	[100, 101]	grand_maester_pycelle
449	175	[23, 27]	eddard_stark
450	175	[51, 53]	jon_arryn
451	176		
452	177	[36, 40]	eddard_stark
453	177	[41, 46]	eddard_stark
454	178	[4, 7]	grand_maester_pycelle
455	178	[26, 28]	jon_arryn
456	179		
457	180		
458	181	[23, 24]	grand_maester_pycelle
459	182	[0, 1]	eddard_stark
460	183	[44, 47]	eddard_stark
461	183	[58, 62]	lord_varys
462	183	[63, 68]	lord_varys
463	184		
464	185	[87, 88]	grand_maester_pycelle
465	185	[54, 61]	lord_varys
466	186	[0, 1]	eddard_stark
467	186	[22, 26]	grand_maester_pycelle
468	187	[20, 22]	grand_maester_pycelle
469	187	[23, 27]	eddard_stark
470	188	[12, 13]	eddard_stark
471	188	[23, 25]	eddard_stark
472	189	[0, 5]	syrio_forel
473	190		
474	191	[0, 5]	syrio_forel
475	191	[79, 80]	arya_stark
476	191	[57, 60]	multiple_persons
477	192	[7, 12]	syrio_forel
478	193	[0, 2]	syrio_forel
479	193	[97, 100]	multiple_persons
480	194	[0, 2]	syrio_forel
481	195	[9, 13]	bran_stark
