;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;hershel_greene Fever;;PROPN;NNP;nsubj;[0, 5];Fever;hershel_greene;;;TheWalkingDead.Season02.Episode04;1.0;1.0;
1;1;'s;;AUX;VBZ;case;[6, 8];'s;hershel_greene;;;TheWalkingDead.Season02.Episode04;1.0;2.0;
2;2;gone;;VERB;VBN;ROOT;[9, 13];gone;hershel_greene;;;TheWalkingDead.Season02.Episode04;1.0;3.0;
3;3;down;;ADV;RB;prt;[14, 18];down;hershel_greene;;;TheWalkingDead.Season02.Episode04;1.0;4.0;
4;4;.;;PUNCT;.;punct;[19, 20];.;hershel_greene;;;TheWalkingDead.Season02.Episode04;1.0;5.0;
5;5;;;;;;;;;;;;;;
6;6;lori_grimes Baby;;PROPN;NNP;ROOT;[0, 4];Baby;lori_grimes;;;TheWalkingDead.Season02.Episode04;2.0;1.0;carl_grimes
7;7;?;;PUNCT;.;punct;[5, 6];?;lori_grimes;;;TheWalkingDead.Season02.Episode04;2.0;2.0;
8;8;;;;;;;;;;;;;;
9;9;rick_grimes Carl;carl_grimes;PROPN;NNP;ROOT;[0, 4];Carl;rick_grimes;PERSON;1.0;TheWalkingDead.Season02.Episode04;3.0;1.0;carl_grimes
10;10;?;;PUNCT;.;punct;[5, 6];?;rick_grimes;;;TheWalkingDead.Season02.Episode04;3.0;2.0;
11;11;;;;;;;;;;;;;;
12;12;carl_grimes Sophia;sophia;PROPN;NNP;ROOT;[0, 6];Sophia;carl_grimes;PERSON;2.0;TheWalkingDead.Season02.Episode04;4.0;1.0;sophia
13;13;?;;PUNCT;.;punct;[7, 8];?;carl_grimes;;;TheWalkingDead.Season02.Episode04;4.0;2.0;
14;14;Is;;AUX;VBZ;ROOT;[9, 11];Is;carl_grimes;;;TheWalkingDead.Season02.Episode04;4.0;3.0;
15;15;she;UNKNOWN;PRON;PRP;nsubj;[12, 15];she;carl_grimes;;3.0;TheWalkingDead.Season02.Episode04;4.0;4.0;sophia
16;16;okay;;ADJ;JJ;acomp;[16, 20];okay;carl_grimes;;;TheWalkingDead.Season02.Episode04;4.0;5.0;
17;17;?;;PUNCT;.;punct;[21, 22];?;carl_grimes;;;TheWalkingDead.Season02.Episode04;4.0;6.0;
18;18;;;;;;;;;;;;;;
19;19;rick_grimes Fine;;ADV;RB;ROOT;[0, 4];Fine;rick_grimes;;;TheWalkingDead.Season02.Episode04;5.0;1.0;
20;20;.;;PUNCT;.;punct;[5, 6];.;rick_grimes;;;TheWalkingDead.Season02.Episode04;5.0;2.0;
21;21;She;UNKNOWN;PRON;PRP;nsubj;[7, 10];She;rick_grimes;;4.0;TheWalkingDead.Season02.Episode04;5.0;3.0;sophia
22;22;'s;;AUX;VBZ;ROOT;[11, 13];'s;rick_grimes;;;TheWalkingDead.Season02.Episode04;5.0;4.0;
23;23;fine;;ADJ;JJ;acomp;[14, 18];fine;rick_grimes;;;TheWalkingDead.Season02.Episode04;5.0;5.0;
24;24;.;;PUNCT;.;punct;[19, 20];.;rick_grimes;;;TheWalkingDead.Season02.Episode04;5.0;6.0;
25;25;;;;;;;;;;;;;;
26;26;lori_grimes Rest;;PROPN;NNP;ROOT;[0, 4];Rest;lori_grimes;;;TheWalkingDead.Season02.Episode04;6.0;1.0;
27;27;.;;PUNCT;.;punct;[5, 6];.;lori_grimes;;;TheWalkingDead.Season02.Episode04;6.0;2.0;
28;28;We;multiple_persons;PRON;PRP;nsubj;[7, 9];We;lori_grimes;;5.0;TheWalkingDead.Season02.Episode04;6.0;3.0;multiple_persons
29;29;'ll;;VERB;MD;aux;[10, 13];'ll;lori_grimes;;;TheWalkingDead.Season02.Episode04;6.0;4.0;
30;30;be;;AUX;VB;ROOT;[14, 16];be;lori_grimes;;;TheWalkingDead.Season02.Episode04;6.0;5.0;
31;31;right;;ADV;RB;advmod;[17, 22];right;lori_grimes;;;TheWalkingDead.Season02.Episode04;6.0;6.0;
32;32;here;;ADV;RB;advmod;[23, 27];here;lori_grimes;;;TheWalkingDead.Season02.Episode04;6.0;7.0;
33;33;,;;PUNCT;,;punct;[28, 29];,;lori_grimes;;;TheWalkingDead.Season02.Episode04;6.0;8.0;
34;34;okay;;ADJ;JJ;intj;[30, 34];okay;lori_grimes;;;TheWalkingDead.Season02.Episode04;6.0;9.0;
35;35;?;;PUNCT;.;punct;[35, 36];?;lori_grimes;;;TheWalkingDead.Season02.Episode04;6.0;10.0;
36;36;;;;;;;;;;;;;;
37;37;carl_grimes Okay;;INTJ;UH;ROOT;[0, 4];Okay;carl_grimes;;;TheWalkingDead.Season02.Episode04;7.0;1.0;
38;38;.;;PUNCT;.;punct;[5, 6];.;carl_grimes;;;TheWalkingDead.Season02.Episode04;7.0;2.0;
39;39;;;;;;;;;;;;;;
40;40;theodore_douglas They;;PRON;PRP;nsubj;[0, 4];They;theodore_douglas;;;TheWalkingDead.Season02.Episode04;8.0;1.0;
41;41;'re;;AUX;VBP;ROOT;[5, 8];'re;theodore_douglas;;;TheWalkingDead.Season02.Episode04;8.0;2.0;
42;42;here;;ADV;RB;advmod;[9, 13];here;theodore_douglas;;;TheWalkingDead.Season02.Episode04;8.0;3.0;
43;43;.;;PUNCT;.;punct;[14, 15];.;theodore_douglas;;;TheWalkingDead.Season02.Episode04;8.0;4.0;
44;44;;;;;;;;;;;;;;
45;45;dale_horvath How;;ADV;WRB;advmod;[0, 3];How;dale_horvath;;;TheWalkingDead.Season02.Episode04;9.0;1.0;
46;46;is;;AUX;VBZ;ROOT;[4, 6];is;dale_horvath;;;TheWalkingDead.Season02.Episode04;9.0;2.0;
47;47;he;UNKNOWN;PRON;PRP;nsubj;[7, 9];he;dale_horvath;;6.0;TheWalkingDead.Season02.Episode04;9.0;3.0;carl_grimes
48;48;?;;PUNCT;.;punct;[10, 11];?;dale_horvath;;;TheWalkingDead.Season02.Episode04;9.0;4.0;
49;49;;;;;;;;;;;;;;
50;50;lori_grimes He;UNKNOWN;PRON;PRP;nsubj;[0, 2];He;lori_grimes;;7.0;TheWalkingDead.Season02.Episode04;10.0;1.0;carl_grimes
51;51;'ll;;VERB;MD;aux;[3, 6];'ll;lori_grimes;;;TheWalkingDead.Season02.Episode04;10.0;2.0;
52;52;pull;;VERB;VB;ROOT;[7, 11];pull;lori_grimes;;;TheWalkingDead.Season02.Episode04;10.0;3.0;
53;53;through;;ADP;RP;prep;[12, 19];through;lori_grimes;;;TheWalkingDead.Season02.Episode04;10.0;4.0;
54;54;dad;rick_grimes;NOUN;NN;pobj;[20, 23];dad;lori_grimes;;8.0;TheWalkingDead.Season02.Episode04;10.0;5.0;rick_grimes
55;55;,;;PUNCT;,;punct;[24, 25];,;lori_grimes;;;TheWalkingDead.Season02.Episode04;10.0;6.0;
56;56;thanks;;NOUN;NNS;npadvmod;[26, 32];thanks;lori_grimes;;;TheWalkingDead.Season02.Episode04;10.0;7.0;
57;57;to;;ADP;IN;prep;[33, 35];to;lori_grimes;;;TheWalkingDead.Season02.Episode04;10.0;8.0;
58;58;hershel;hershel_greene;PROPN;NNP;pobj;[36, 43];hershel;lori_grimes;;9.0;TheWalkingDead.Season02.Episode04;10.0;9.0;hershel_greene
59;59;and;;CCONJ;CC;cc;[44, 47];and;lori_grimes;;;TheWalkingDead.Season02.Episode04;10.0;10.0;
60;60;his;UNKNOWN;DET;PRP$;poss;[48, 51];his;lori_grimes;;10.0;TheWalkingDead.Season02.Episode04;10.0;11.0;hershel_greene
61;61;people;;NOUN;NNS;conj;[52, 58];people;lori_grimes;;;TheWalkingDead.Season02.Episode04;10.0;12.0;
