;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;lori_grimes Hey;;INTJ;UH;ROOT;[0, 3];Hey;lori_grimes;;;TheWalkingDead.Season02.Episode07;1.0;1.0;
1;1;.;;PUNCT;.;punct;[4, 5];.;lori_grimes;;;TheWalkingDead.Season02.Episode07;1.0;2.0;
2;2;Where;;ADV;WRB;advmod;[6, 11];Where;lori_grimes;;;TheWalkingDead.Season02.Episode07;1.0;3.0;
3;3;'d;;VERB;MD;aux;[12, 14];'d;lori_grimes;;;TheWalkingDead.Season02.Episode07;1.0;4.0;
4;4;you;;PRON;PRP;nsubj;[15, 18];you;lori_grimes;;;TheWalkingDead.Season02.Episode07;1.0;5.0;
5;5;go;;VERB;VB;ROOT;[19, 21];go;lori_grimes;;;TheWalkingDead.Season02.Episode07;1.0;6.0;
6;6;?;;PUNCT;.;punct;[22, 23];?;lori_grimes;;;TheWalkingDead.Season02.Episode07;1.0;7.0;
7;7;;;;;;;;;;;;;;
8;8;rick_grimes I;rick_grimes;PRON;PRP;nsubj;[0, 1];I;rick_grimes;;1.0;TheWalkingDead.Season02.Episode07;2.0;1.0;
9;9;'m;;AUX;VBP;ROOT;[2, 4];'m;rick_grimes;;;TheWalkingDead.Season02.Episode07;2.0;2.0;
10;10;here;;ADV;RB;advmod;[5, 9];here;rick_grimes;;;TheWalkingDead.Season02.Episode07;2.0;3.0;
11;11;.;;PUNCT;.;punct;[10, 11];.;rick_grimes;;;TheWalkingDead.Season02.Episode07;2.0;4.0;
12;12;;;;;;;;;;;;;;
13;13;glenn_rhee Um;;INTJ;UH;intj;[0, 2];Um;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;1.0;
14;14;,;;PUNCT;,;punct;[3, 4];,;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;2.0;
15;15;guys;;NOUN;NNS;ROOT;[5, 9];guy;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;3.0;
16;16;.;;PUNCT;.;punct;[10, 11];.;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;4.0;
17;17;So;;ADV;RB;ROOT;[12, 14];So;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;5.0;
18;18;.;;PUNCT;.;punct;[15, 16];.;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;6.0;
19;19;the;;DET;DT;det;[17, 20];the;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;7.0;
20;20;barn;;NOUN;NN;nsubj;[21, 25];barn;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;8.0;
21;21;is;;AUX;VBZ;ROOT;[26, 28];is;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;9.0;
22;22;full;;ADJ;JJ;acomp;[29, 33];full;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;10.0;
23;23;of;;ADP;IN;prep;[34, 36];of;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;11.0;
24;24;walkers;;NOUN;NNS;pobj;[37, 44];walker;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;12.0;
25;25;.;;PUNCT;.;punct;[45, 46];.;glenn_rhee;;;TheWalkingDead.Season02.Episode07;3.0;13.0;
26;26;;;;;;;;;;;;;;
