;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;andrea_harrison I;andrea_harrison;PRON;PRP;nsubj;[0, 1];I;andrea_harrison;;1.0;TheWalkingDead.Season02.Episode13;1.0;1.0;andrea_harrison
1;1;'m;;AUX;VBP;aux;[2, 4];'m;andrea_harrison;;;TheWalkingDead.Season02.Episode13;1.0;2.0;
2;2;going;;VERB;VBG;ROOT;[5, 10];going;andrea_harrison;;;TheWalkingDead.Season02.Episode13;1.0;3.0;
3;3;after;;ADP;IN;prep;[11, 16];after;andrea_harrison;;;TheWalkingDead.Season02.Episode13;1.0;4.0;
4;4;them;;PRON;PRP;pobj;[17, 21];them;andrea_harrison;;;TheWalkingDead.Season02.Episode13;1.0;5.0;
5;5;.;;PUNCT;.;punct;[22, 23];.;andrea_harrison;;;TheWalkingDead.Season02.Episode13;1.0;6.0;
6;6;;;;;;;;;;;;;;
7;7;lori_grimes Do;;AUX;VBP;ROOT;[0, 2];Do;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;1.0;
8;8;n't;;PART;RB;neg;[3, 6];n't;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;2.0;
9;9;.;;PUNCT;.;punct;[7, 8];.;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;3.0;
10;10;They;;PRON;PRP;nsubj;[9, 13];They;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;4.0;
11;11;could;;VERB;MD;aux;[14, 19];could;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;5.0;
12;12;be;;AUX;VB;ROOT;[20, 22];be;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;6.0;
13;13;anywhere;;ADV;RB;advmod;[23, 31];anywhere;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;7.0;
14;14;.;;PUNCT;.;punct;[32, 33];.;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;8.0;
15;15;And;;CCONJ;CC;cc;[34, 37];And;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;9.0;
16;16;if;;SCONJ;IN;mark;[38, 40];if;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;10.0;
17;17;Randall;;PROPN;NNP;nsubj;[41, 48];Randall;lori_grimes;PERSON;;TheWalkingDead.Season02.Episode13;2.0;11.0;randall_culver
18;18;comes;;VERB;VBZ;advcl;[49, 54];come;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;12.0;
19;19;back;;ADV;RB;advmod;[55, 59];back;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;13.0;
20;20;,;;PUNCT;,;punct;[60, 61];,;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;14.0;
21;21;we;multiple_persons;PRON;PRP;nsubj;[62, 64];we;lori_grimes;;2.0;TheWalkingDead.Season02.Episode13;2.0;15.0;multiple_persons
22;22;'re;;AUX;VBP;aux;[65, 68];'re;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;16.0;
23;23;gon;;VERB;VBG;ROOT;[69, 72];gon;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;17.0;
24;24;na;;PART;TO;aux;[73, 75];na;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;18.0;
25;25;need;;VERB;VB;xcomp;[76, 80];need;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;19.0;
26;26;you;andrea_harrison;PRON;PRP;dobj;[81, 84];you;lori_grimes;;3.0;TheWalkingDead.Season02.Episode13;2.0;20.0;andrea_harrison
27;27;here;;ADV;RB;advmod;[85, 89];here;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;21.0;
28;28;.;;PUNCT;.;punct;[90, 91];.;lori_grimes;;;TheWalkingDead.Season02.Episode13;2.0;22.0;
29;29;;;;;;;;;;;;;;
30;30;daryl_dixon rick;rick_grimes;PROPN;NNP;nsubj;[0, 4];rick;daryl_dixon;;4.0;TheWalkingDead.Season02.Episode13;3.0;1.0;rick_grimes
31;31;and;;CCONJ;CC;cc;[5, 8];and;daryl_dixon;;;TheWalkingDead.Season02.Episode13;3.0;2.0;
32;32;Shane;;PROPN;NNP;conj;[9, 14];Shane;daryl_dixon;ORG;;TheWalkingDead.Season02.Episode13;3.0;3.0;shane_walsh
33;33;ai;;VERB;VBP;ROOT;[15, 17];ai;daryl_dixon;;;TheWalkingDead.Season02.Episode13;3.0;4.0;
34;34;n't;;PART;RB;neg;[18, 21];n't;daryl_dixon;;;TheWalkingDead.Season02.Episode13;3.0;5.0;
35;35;back;;ADV;RB;advmod;[22, 26];back;daryl_dixon;;;TheWalkingDead.Season02.Episode13;3.0;6.0;
36;36;?;;PUNCT;.;punct;[27, 28];?;daryl_dixon;;;TheWalkingDead.Season02.Episode13;3.0;7.0;
37;37;;;;;;;;;;;;;;
38;38;lori_grimes No;;INTJ;UH;ROOT;[0, 2];No;lori_grimes;;;TheWalkingDead.Season02.Episode13;4.0;1.0;
39;39;.;;PUNCT;.;punct;[3, 4];.;lori_grimes;;;TheWalkingDead.Season02.Episode13;4.0;2.0;
40;40;;;;;;;;;;;;;;
41;41;daryl_dixon We;multiple_persons;PRON;PRP;nsubj;[0, 2];We;daryl_dixon;;5.0;TheWalkingDead.Season02.Episode13;5.0;1.0;multiple_persons
42;42;heard;;VERB;VBD;ROOT;[3, 8];heard;daryl_dixon;;;TheWalkingDead.Season02.Episode13;5.0;2.0;
43;43;a;;DET;DT;det;[9, 10];a;daryl_dixon;;;TheWalkingDead.Season02.Episode13;5.0;3.0;
44;44;shot;;NOUN;NN;dobj;[11, 15];shot;daryl_dixon;;;TheWalkingDead.Season02.Episode13;5.0;4.0;
45;45;.;;PUNCT;.;punct;[16, 17];.;daryl_dixon;;;TheWalkingDead.Season02.Episode13;5.0;5.0;
46;46;;;;;;;;;;;;;;
47;47;lori_grimes Maybe;;ADV;RB;advmod;[0, 5];Maybe;lori_grimes;;;TheWalkingDead.Season02.Episode13;6.0;1.0;
48;48;they;;PRON;PRP;nsubj;[6, 10];they;lori_grimes;;;TheWalkingDead.Season02.Episode13;6.0;2.0;
49;49;found;;VERB;VBD;ROOT;[11, 16];found;lori_grimes;;;TheWalkingDead.Season02.Episode13;6.0;3.0;
50;50;Randall;;PROPN;NNP;dobj;[17, 24];Randall;lori_grimes;PERSON;;TheWalkingDead.Season02.Episode13;6.0;4.0;randall_culver
51;51;.;;PUNCT;.;punct;[25, 26];.;lori_grimes;;;TheWalkingDead.Season02.Episode13;6.0;5.0;
52;52;;;;;;;;;;;;;;
53;53;daryl_dixon We;multiple_persons;PRON;PRP;nsubj;[0, 2];We;daryl_dixon;;6.0;TheWalkingDead.Season02.Episode13;7.0;1.0;multiple_persons
54;54;found;;VERB;VBD;ROOT;[3, 8];found;daryl_dixon;;;TheWalkingDead.Season02.Episode13;7.0;2.0;
55;55;him;UNKNOWN;PRON;PRP;dobj;[9, 12];him;daryl_dixon;;7.0;TheWalkingDead.Season02.Episode13;7.0;3.0;randall_culver
56;56;.;;PUNCT;.;punct;[13, 14];.;daryl_dixon;;;TheWalkingDead.Season02.Episode13;7.0;4.0;
57;57;;;;;;;;;;;;;;
58;58;maggie_greene Is;;AUX;VBZ;ROOT;[0, 2];Is;maggie_greene;;;TheWalkingDead.Season02.Episode13;8.0;1.0;
59;59;he;UNKNOWN;PRON;PRP;nsubj;[3, 5];he;maggie_greene;;8.0;TheWalkingDead.Season02.Episode13;8.0;2.0;randall_culver
60;60;back;;ADV;RB;advmod;[6, 10];back;maggie_greene;;;TheWalkingDead.Season02.Episode13;8.0;3.0;
61;61;in;;ADP;IN;prep;[11, 13];in;maggie_greene;;;TheWalkingDead.Season02.Episode13;8.0;4.0;
62;62;the;;DET;DT;det;[14, 17];the;maggie_greene;;;TheWalkingDead.Season02.Episode13;8.0;5.0;
63;63;shed;;NOUN;NN;pobj;[18, 22];shed;maggie_greene;;;TheWalkingDead.Season02.Episode13;8.0;6.0;
64;64;?;;PUNCT;.;punct;[23, 24];?;maggie_greene;;;TheWalkingDead.Season02.Episode13;8.0;7.0;
65;65;;;;;;;;;;;;;;
66;66;daryl_dixon He;UNKNOWN;PRON;PRP;nsubj;[0, 2];He;daryl_dixon;;9.0;TheWalkingDead.Season02.Episode13;9.0;1.0;randall_culver
67;67;'s;;AUX;VBZ;ROOT;[3, 5];'s;daryl_dixon;;;TheWalkingDead.Season02.Episode13;9.0;2.0;
68;68;a;;DET;DT;det;[6, 7];a;daryl_dixon;;;TheWalkingDead.Season02.Episode13;9.0;3.0;
69;69;walker;;NOUN;NN;attr;[8, 14];walker;daryl_dixon;;;TheWalkingDead.Season02.Episode13;9.0;4.0;
70;70;.;;PUNCT;.;punct;[15, 16];.;daryl_dixon;;;TheWalkingDead.Season02.Episode13;9.0;5.0;
71;71;;;;;;;;;;;;;;
72;72;hershel_greene Did;;AUX;VBD;aux;[0, 3];Did;hershel_greene;;;TheWalkingDead.Season02.Episode13;10.0;1.0;
73;73;you;daryl_dixon;PRON;PRP;nsubj;[4, 7];you;hershel_greene;;10.0;TheWalkingDead.Season02.Episode13;10.0;2.0;multiple_persons
74;74;find;;VERB;VB;ROOT;[8, 12];find;hershel_greene;;;TheWalkingDead.Season02.Episode13;10.0;3.0;
75;75;the;;DET;DT;det;[13, 16];the;hershel_greene;;;TheWalkingDead.Season02.Episode13;10.0;4.0;
76;76;walker;;NOUN;NN;dobj;[17, 23];walker;hershel_greene;;;TheWalkingDead.Season02.Episode13;10.0;5.0;
77;77;that;;DET;WDT;nsubj;[24, 28];that;hershel_greene;;;TheWalkingDead.Season02.Episode13;10.0;6.0;
78;78;bit;;VERB;VBD;relcl;[29, 32];bit;hershel_greene;;;TheWalkingDead.Season02.Episode13;10.0;7.0;
79;79;him;UNKNOWN;PRON;PRP;dobj;[33, 36];him;hershel_greene;;11.0;TheWalkingDead.Season02.Episode13;10.0;8.0;randall_culver
80;80;?;;PUNCT;.;punct;[37, 38];?;hershel_greene;;;TheWalkingDead.Season02.Episode13;10.0;9.0;
81;81;;;;;;;;;;;;;;
82;82;glenn_rhee No;;INTJ;UH;intj;[0, 2];No;glenn_rhee;;;TheWalkingDead.Season02.Episode13;11.0;1.0;
83;83;,;;PUNCT;,;punct;[3, 4];,;glenn_rhee;;;TheWalkingDead.Season02.Episode13;11.0;2.0;
