	idSent	idChar	label
0	1	[0, 7]	charlie_pace
1	1	[10, 17]	charlie_pace
2	1	[38, 39]	john_locke
3	2	[17, 22]	john_locke
4	2	[25, 26]	charlie_pace
5	2	[33, 34]	charlie_pace
6	3	[28, 31]	charlie_pace
7	4	[0, 1]	kate_austen
8	4	[54, 57]	dr_jack_shephard
9	4	[77, 81]	dr_jack_shephard
10	5	[0, 1]	dr_jack_shephard
11	5	[65, 67]	dr_jack_shephard
12	6	[3, 6]	dr_jack_shephard
13	7	[5, 7]	dr_jack_shephard
14	8	[0, 3]	dr_jack_shephard
15	8	[15, 17]	kate_austen
16	9	[5, 9]	kate_austen
17	9	[12, 13]	dr_jack_shephard
18	9	[20, 21]	dr_jack_shephard
19	9	[49, 52]	kate_austen
20	9	[70, 72]	dr_jack_shephard
21	9	[75, 77]	multiple_persons
22	10	[0, 2]	multiple_persons
23	10	[31, 32]	kate_austen
24	10	[24, 28]	dr_jack_shephard
25	11	[0, 1]	dr_jack_shephard
26	11	[33, 35]	multiple_persons
27	12	[0, 5]	sayid_jarrah
28	13	[49, 50]	dr_jack_shephard
29	14	[55, 57]	multiple_persons
30	15	[53, 57]	kate_austen
31	15	[89, 92]	UNKNOWN
32	15	[122, 125]	kate_austen
33	15	[166, 168]	multiple_persons
34	16	[0, 1]	kate_austen
35	17	[7, 8]	dr_jack_shephard
36	17	[14, 15]	dr_jack_shephard
37	17	[23, 27]	kate_austen
38	18	[45, 51]	james_ford
39	18	[41, 44]	kate_austen
40	19	[8, 11]	james_ford
41	19	[19, 25]	james_ford
42	20	[53, 54]	james_ford
43	20	[77, 79]	james_ford
44	20	[116, 117]	james_ford
45	20	[196, 198]	james_ford
46	21	[0, 1]	dr_jack_shephard
47	21	[14, 17]	kate_austen
48	22	[0, 5]	john_locke
49	22	[16, 19]	charlie_pace
50	23	[6, 8]	charlie_pace
51	23	[22, 23]	charlie_pace
52	24	[24, 26]	charlie_pace
53	25	[9, 11]	PRIEST
54	26	[11, 12]	charlie_pace
55	26	[48, 49]	charlie_pace
56	27	[0, 1]	PRIEST
57	28	[29, 30]	charlie_pace
58	28	[90, 91]	charlie_pace
59	28	[143, 146]	PRIEST
60	28	[167, 169]	charlie_pace
61	28	[200, 202]	multiple_persons
62	28	[257, 259]	multiple_persons
63	28	[303, 306]	PRIEST
64	28	[402, 405]	PRIEST
65	28	[416, 417]	charlie_pace
66	29	[7, 9]	multiple_persons
67	29	[19, 22]	multiple_persons
68	29	[69, 73]	charlie_pace
69	29	[86, 88]	multiple_persons
70	29	[94, 97]	multiple_persons
71	30	[14, 15]	charlie_pace
72	30	[25, 27]	charlie_pace
73	30	[37, 38]	charlie_pace
74	31		
75	32	[0, 4]	liam_pace
76	33	[20, 21]	liam_pace
77	33	[56, 58]	multiple_persons
78	33	[105, 108]	charlie_pace
79	34	[12, 19]	charlie_pace
80	34	[22, 25]	charlie_pace
81	35	[0, 1]	charlie_pace
