	idSent	idChar	label
0	1		
1	2	[0, 3]	charlie_pace
2	3	[7, 9]	charlie_pace
3	3	[87, 89]	UNKNOWN
4	3	[129, 131]	multiple_persons
5	3	[139, 141]	multiple_persons
6	4		
7	5		
8	6	[10, 13]	charlie_pace
9	7	[0, 1]	charlie_pace
10	7	[10, 13]	kate_austen
11	7	[27, 28]	charlie_pace
12	7	[57, 59]	charlie_pace
13	8	[5, 6]	kate_austen
14	8	[15, 18]	charlie_pace
15	8	[26, 33]	charlie_pace
16	9		
17	10	[0, 3]	charlie_pace
18	11	[16, 19]	charlie_pace
19	11	[0, 3]	charlie_pace
20	12	[0, 1]	charlie_pace
21	13	[4, 5]	cindy_chandler
22	13	[10, 13]	charlie_pace
23	14	[0, 1]	charlie_pace
24	15		
25	16	[7, 9]	charlie_pace
26	17	[6, 8]	charlie_pace
27	18	[13, 15]	cindy_chandler
28	18	[31, 33]	cindy_chandler
29	18	[0, 3]	charlie_pace
30	18	[18, 21]	charlie_pace
31	19	[7, 9]	shannon_rutherford
32	20	[103, 107]	multiple_persons
33	20	[125, 129]	multiple_persons
34	21	[0, 3]	charlie_pace
35	21	[10, 13]	charlie_pace
36	22		
37	23	[0, 1]	JD
38	23	[29, 32]	charlie_pace
39	24	[26, 29]	charlie_pace
40	25	[6, 8]	multiple_persons
41	25	[57, 58]	boone_carlyle
42	25	[111, 113]	multiple_persons
43	25	[63, 66]	shannon_rutherford
44	25	[73, 77]	shannon_rutherford
45	25	[94, 97]	shannon_rutherford
46	26	[13, 16]	boone_carlyle
47	26	[29, 33]	boone_carlyle
48	27	[8, 12]	shannon_rutherford
49	28	[0, 2]	shannon_rutherford
50	28	[13, 18]	boone_carlyle
51	28	[21, 24]	UNKNOWN
52	29	[0, 1]	claire_littleton
53	30	[0, 3]	claire_littleton
54	31	[10, 11]	claire_littleton
55	32	[12, 14]	michael_dawson
56	32	[60, 62]	michael_dawson
57	32	[51, 54]	sunhwa_kwon
58	33		
59	34		
60	35	[0, 1]	michael_dawson
61	35	[13, 17]	walt_lloyd
62	35	[20, 24]	walt_lloyd
63	36	[0, 7]	vincent_the_dog
64	36	[10, 17]	vincent_the_dog
65	37	[15, 16]	michael_dawson
66	37	[22, 25]	walt_lloyd
67	38	[0, 1]	walt_lloyd
68	38	[21, 28]	vincent_the_dog
69	39	[0, 1]	michael_dawson
70	39	[7, 10]	walt_lloyd
71	40	[32, 33]	walt_lloyd
72	41	[17, 20]	walt_lloyd
73	41	[31, 33]	michael_dawson
74	41	[36, 37]	michael_dawson
