;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;sheldon_cooper So;;CCONJ;CC;advmod;[0, 2];So;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;1
1;if;;SCONJ;IN;mark;[3, 5];if;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;2
2;a;;DET;DT;det;[6, 7];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;3
3;photon;;NOUN;NN;nsubjpass;[8, 14];photon;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;4
4;is;;AUX;VBZ;auxpass;[15, 17];is;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;5
5;directed;;VERB;VBN;advcl;[18, 26];directed;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;6
6;through;;ADP;IN;prep;[27, 34];through;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;7
7;a;;DET;DT;det;[35, 36];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;8
8;plane;;NOUN;NN;pobj;[37, 42];plane;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;9
9;with;;ADP;IN;prep;[43, 47];with;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;10
10;two;;NUM;CD;nummod;[48, 51];two;sheldon_cooper;CARDINAL;;TheBigBangTheory.Season01.Episode01;1;11
11;slits;;NOUN;NNS;pobj;[52, 57];slit;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;12
12;in;;ADP;IN;prep;[58, 60];in;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;13
13;it;;PRON;PRP;pobj;[61, 63];it;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;14
14;and;;CCONJ;CC;cc;[64, 67];and;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;15
15;either;;CCONJ;CC;preconj;[68, 74];either;sheldon_cooper;;;TheBigBangTheory.Season01.Episode01;1;16
