;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;leonard_hofstadter There;;ADV;RB;advmod;[0, 5];There;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;1
1;you;;PRON;PRP;nsubj;[6, 9];you;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;2
2;go;;VERB;VBP;ROOT;[10, 12];go;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;3
3;,;;PUNCT;,;punct;[13, 14];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;4
4;Pad;;PROPN;NNP;compound;[15, 18];Pad;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;5
5;Thai;;PROPN;NNP;npadvmod;[19, 23];Thai;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;6
6;,;;PUNCT;,;punct;[24, 25];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;7
7;no;;DET;DT;det;[26, 28];no;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;8
8;peanuts;;NOUN;NNS;appos;[29, 36];peanut;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;9
9;.;;PUNCT;.;punct;[37, 38];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;1;10
10;;;;;;;;;;;;;
11;howard_wolowitz But;;CCONJ;CC;cc;[0, 3];But;howard_wolowitz;;;TheBigBangTheory.Season01.Episode02;2;1
12;does;;AUX;VBZ;aux;[4, 8];doe;howard_wolowitz;;;TheBigBangTheory.Season01.Episode02;2;2
13;it;;PRON;PRP;nsubj;[9, 11];it;howard_wolowitz;;;TheBigBangTheory.Season01.Episode02;2;3
14;have;;AUX;VB;ROOT;[12, 16];have;howard_wolowitz;;;TheBigBangTheory.Season01.Episode02;2;4
15;peanut;;NOUN;NN;compound;[17, 23];peanut;howard_wolowitz;;;TheBigBangTheory.Season01.Episode02;2;5
16;oil;;NOUN;NN;dobj;[24, 27];oil;howard_wolowitz;;;TheBigBangTheory.Season01.Episode02;2;6
17;?;;PUNCT;.;punct;[28, 29];?;howard_wolowitz;;;TheBigBangTheory.Season01.Episode02;2;7
18;;;;;;;;;;;;;
19;leonard_hofstadter Uh;;INTJ;UH;intj;[0, 2];Uh;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;3;1
20;,;;PUNCT;,;punct;[3, 4];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;3;2
21;I;leonard_hofstadter;PRON;PRP;nsubj;[5, 6];I;leonard_hofstadter;;1;TheBigBangTheory.Season01.Episode02;3;3
22;'m;;AUX;VBP;ccomp;[7, 9];'m;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;3;4
23;not;;PART;RB;neg;[10, 13];not;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;3;5
24;sure;;ADJ;JJ;acomp;[14, 18];sure;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;3;6
25;,;;PUNCT;,;punct;[19, 20];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;3;7
26;everyone;;PRON;NN;nsubj;[21, 29];everyone;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;3;8
27;keep;;VERB;VBP;ROOT;[30, 34];keep;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode02;3;9
