;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;howard_wolowitz Watch;;VERB;VB;ccomp;[0, 5];Watch;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;1
1;this;;DET;DT;dobj;[6, 10];this;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;2
2;,;;PUNCT;,;punct;[11, 12];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;3
3;it;;PRON;PRP;nsubj;[13, 15];it;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;4
4;'s;;AUX;VBZ;ROOT;[16, 18];'s;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;5
5;really;;ADV;RB;advmod;[19, 25];really;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;6
6;cool;;ADJ;JJ;acomp;[26, 30];cool;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;7
7;.;;PUNCT;.;punct;[31, 32];.;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;8
8;Call;;VERB;VB;compound;[33, 37];Call;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;9
9;Leonard;leonard_hofstadter;PROPN;NNP;compound;[38, 45];Leonard;howard_wolowitz;;1;TheBigBangTheory.Season01.Episode07;1;10
10;Hofstadter;leonard_hofstadter;PROPN;NNP;ROOT;[46, 56];Hofstadter;howard_wolowitz;;2;TheBigBangTheory.Season01.Episode07;1;11
11;.;;PUNCT;.;punct;[57, 58];.;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;1;12
12;;;;;;;;;;;;;
13;howards_phone Did;;AUX;VBD;aux;[0, 3];Did;howards_phone;;;TheBigBangTheory.Season01.Episode07;2;1
14;you;howard_wolowitz;PRON;PRP;nsubj;[4, 7];you;howards_phone;;3;TheBigBangTheory.Season01.Episode07;2;2
15;say;;VERB;VB;parataxis;[8, 11];say;howards_phone;;;TheBigBangTheory.Season01.Episode07;2;3
16;,;;PUNCT;,;punct;[12, 13];,;howards_phone;;;TheBigBangTheory.Season01.Episode07;2;4
17;call;;VERB;VB;ROOT;[14, 18];call;howards_phone;;;TheBigBangTheory.Season01.Episode07;2;5
18;Helen;;PROPN;NNP;compound;[19, 24];Helen;howards_phone;;;TheBigBangTheory.Season01.Episode07;2;6
19;Boxleitner;;PROPN;NNP;dobj;[25, 35];Boxleitner;howards_phone;;;TheBigBangTheory.Season01.Episode07;2;7
20;?;;PUNCT;.;punct;[36, 37];?;howards_phone;;;TheBigBangTheory.Season01.Episode07;2;8
21;;;;;;;;;;;;;
22;howard_wolowitz No;;INTJ;UH;ROOT;[0, 2];No;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;3;1
23;.;;PUNCT;.;punct;[3, 4];.;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;3;2
24;Call;;VERB;VB;compound;[5, 9];Call;howard_wolowitz;;;TheBigBangTheory.Season01.Episode07;3;3
25;Leonard;leonard_hofstadter;PROPN;NNP;compound;[10, 17];Leonard;howard_wolowitz;;4;TheBigBangTheory.Season01.Episode07;3;4
