;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;sheldon_cooper Wo;;PROPN;NNP;compound;[0, 2];Wo;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1;1
1;de;;PROPN;NNP;compound;[3, 5];de;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1;2
2;zhing;;PROPN;NNP;compound;[6, 11];zhing;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1;3
3;shi;;PROPN;NNP;compound;[12, 15];shi;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1;4
4;Sheldon;sheldon_cooper;PROPN;NNP;ROOT;[16, 23];Sheldon;sheldon_cooper;;1;TheBigBangTheory.Season01.Episode17;1;5
5;.;;PUNCT;.;punct;[24, 25];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;1;6
6;;;;;;;;;;;;;
7;howard_wolowitz No;;INTJ;UH;intj;[0, 2];No;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;1
8;,;;PUNCT;,;punct;[3, 4];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;2
9;it;;PRON;PRP;nsubj;[5, 7];it;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;3
10;'s;;AUX;VBZ;ROOT;[8, 10];'s;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;4
11;Wo;;PROPN;NNP;compound;[11, 13];Wo;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;5
12;de;;PROPN;NNP;nmod;[14, 16];de;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;6
13;ming;;PROPN;NNP;pobj;[17, 21];ming;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;7
14;zi;;PROPN;NNP;compound;[22, 24];zi;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;8
15;shi;;PROPN;NNP;attr;[25, 28];shi;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;9
16;Sheldon;sheldon_cooper;PROPN;NNP;appos;[29, 36];Sheldon;howard_wolowitz;;2;TheBigBangTheory.Season01.Episode17;2;10
17;.;;PUNCT;.;punct;[37, 38];.;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;2;11
18;;;;;;;;;;;;;
19;sheldon_cooper Wo;;PROPN;NNP;compound;[0, 2];Wo;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3;1
20;de;;PROPN;NNP;compound;[3, 5];de;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3;2
21;ming;;PROPN;NNP;amod;[6, 10];ming;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3;3
22;zi;;PROPN;NNP;compound;[11, 13];zi;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3;4
23;shi;;PROPN;NNP;compound;[14, 17];shi;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3;5
24;Sheldon;sheldon_cooper;PROPN;NNP;ROOT;[18, 25];Sheldon;sheldon_cooper;;3;TheBigBangTheory.Season01.Episode17;3;6
25;.;;PUNCT;.;punct;[26, 27];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;3;7
26;;;;;;;;;;;;;
27;howard_wolowitz What;;PRON;WP;nsubj;[0, 4];What;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;4;1
28;'s;;AUX;VBZ;ROOT;[5, 7];'s;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;4;2
29;this;;DET;DT;nsubj;[8, 12];this;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;4;3
30;?;;PUNCT;.;punct;[13, 14];?;howard_wolowitz;;;TheBigBangTheory.Season01.Episode17;4;4
31;;;;;;;;;;;;;
32;sheldon_cooper That;;DET;DT;nsubj;[0, 4];That;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;1
33;'s;;AUX;VBZ;ROOT;[5, 7];'s;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;2
34;what;;PRON;WP;dobj;[8, 12];what;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;3
35;you;howard_wolowitz;PRON;PRP;nsubj;[13, 16];you;sheldon_cooper;;4;TheBigBangTheory.Season01.Episode17;5;4
36;did;;AUX;VBD;ccomp;[17, 20];did;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;5
37;.;;PUNCT;.;punct;[21, 22];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;6
38;I;sheldon_cooper;PRON;PRP;nsubj;[23, 24];I;sheldon_cooper;;5;TheBigBangTheory.Season01.Episode17;5;7
39;assumed;;VERB;VBD;ROOT;[25, 32];assumed;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;8
40;as;;SCONJ;IN;prep;[33, 35];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;9
41;in;;ADP;IN;prep;[36, 38];in;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;10
42;a;;DET;DT;det;[39, 40];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;11
43;number;;NOUN;NN;pobj;[41, 47];number;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;12
44;of;;ADP;IN;prep;[48, 50];of;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;13
45;languages;;NOUN;NNS;pobj;[51, 60];language;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;14
46;that;;DET;WDT;mark;[61, 65];that;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;15
47;the;;DET;DT;det;[66, 69];the;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;16
48;gesture;;NOUN;NN;nsubj;[70, 77];gesture;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;17
49;was;;AUX;VBD;relcl;[78, 81];wa;sheldon_cooper;;;TheBigBangTheory.Season01.Episode17;5;18
