;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;leonard_hofstadter Okay;;INTJ;UH;nsubj;[0, 4];Okay;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode09;1;1
1;,;;PUNCT;,;punct;[5, 6];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode09;1;2
2;the;;DET;DT;det;[7, 10];the;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode09;1;3
3;X10s;;NOUN;NNS;appos;[11, 15];X10s;leonard_hofstadter;ORG;;TheBigBangTheory.Season01.Episode09;1;4
4;are;;AUX;VBP;ROOT;[16, 19];are;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode09;1;5
5;online;;ADJ;JJ;acomp;[20, 26];online;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode09;1;6
6;.;;PUNCT;.;punct;[27, 28];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode09;1;7
7;;;;;;;;;;;;;
8;howard_wolowitz Gentlemen;;PROPN;NNP;npadvmod;[0, 9];Gentlemen;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;1
9;,;;PUNCT;,;punct;[10, 11];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;2
10;I;howard_wolowitz;PRON;PRP;nsubj;[12, 13];I;howard_wolowitz;;1;TheBigBangTheory.Season01.Episode09;2;3
11;am;;AUX;VBP;ROOT;[14, 16];am;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;4
12;now;;ADV;RB;advmod;[17, 20];now;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;5
13;about;;ADJ;JJ;acomp;[21, 26];about;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;6
14;to;;PART;TO;aux;[27, 29];to;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;7
15;send;;VERB;VB;xcomp;[30, 34];send;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;8
16;a;;DET;DT;det;[35, 36];a;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;9
17;signal;;NOUN;NN;dobj;[37, 43];signal;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;10
18;from;;ADP;IN;prep;[44, 48];from;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;11
19;this;;DET;DT;det;[49, 53];this;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;12
20;laptop;;NOUN;NN;pobj;[54, 60];laptop;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;13
21;through;;ADP;IN;prep;[61, 68];through;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;14
22;our;multiple_persons;DET;PRP$;poss;[69, 72];our;howard_wolowitz;;2;TheBigBangTheory.Season01.Episode09;2;15
23;local;;ADJ;JJ;amod;[73, 78];local;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;16
24;ISP;;NOUN;NN;pobj;[79, 82];ISP;howard_wolowitz;ORG;;TheBigBangTheory.Season01.Episode09;2;17
25;,;;PUNCT;,;punct;[83, 84];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;18
26;racing;;VERB;VBG;conj;[85, 91];racing;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;19
27;down;;ADP;RP;prt;[92, 96];down;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;20
28;fiber;;NOUN;NN;compound;[97, 102];fiber;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;21
29;-;;PUNCT;HYPH;punct;[103, 104];-;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;22
30;optic;;NOUN;NN;compound;[105, 110];optic;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;23
31;cable;;NOUN;NN;dobj;[111, 116];cable;howard_wolowitz;;;TheBigBangTheory.Season01.Episode09;2;24
