;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;willow_rosenberg No;;INTJ;UH;intj;[0, 2];No;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;1.0;1.0;
1;1;!;;PUNCT;.;punct;[3, 4];!;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;1.0;2.0;
2;2;Get;;AUX;VB;ROOT;[5, 8];Get;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;1.0;3.0;
3;3;off;;ADP;RP;prt;[9, 12];off;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;1.0;4.0;
4;4;!;;PUNCT;.;punct;[13, 14];!;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;1.0;5.0;
5;5;;;;;;;;;;;;;;
6;6;buffy_summers Hey;;INTJ;UH;ROOT;[0, 3];Hey;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode02;2.0;1.0;
7;7;!;;PUNCT;.;punct;[4, 5];!;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode02;2.0;2.0;
8;8;;;;;;;;;;;;;;
9;9;willow_rosenberg Xander;xander_harris;PROPN;NNP;ROOT;[0, 6];Xander;willow_rosenberg;;1.0;BuffyTheVampireSlayer.Season01.Episode02;3.0;1.0;xander_harris
10;10;!;;PUNCT;.;punct;[7, 8];!;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;3.0;2.0;
11;11;;;;;;;;;;;;;;
12;12;willow_rosenberg Xander;xander_harris;PROPN;NNP;npadvmod;[0, 6];Xander;willow_rosenberg;;2.0;BuffyTheVampireSlayer.Season01.Episode02;4.0;1.0;xander_harris
13;13;,;;PUNCT;,;punct;[7, 8];,;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;4.0;2.0;
14;14;are;;AUX;VBP;ROOT;[9, 12];are;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;4.0;3.0;
15;15;you;xander_harris;PRON;PRP;nsubj;[13, 16];you;willow_rosenberg;;3.0;BuffyTheVampireSlayer.Season01.Episode02;4.0;4.0;xander_harris
16;16;okay;;ADJ;JJ;acomp;[17, 21];okay;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;4.0;5.0;
17;17;?;;PUNCT;.;punct;[22, 23];?;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;4.0;6.0;
18;18;;;;;;;;;;;;;;
19;19;xander_harris Man;;PROPN;NNP;npadvmod;[0, 3];Man;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;5.0;1.0;
20;20;,;;PUNCT;,;punct;[4, 5];,;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;5.0;2.0;
21;21;something;;PRON;NN;nsubj;[6, 15];something;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;5.0;3.0;
22;22;hit;;VERB;VBD;ROOT;[16, 19];hit;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;5.0;4.0;
23;23;me;xander_harris;PRON;PRP;dobj;[20, 22];me;xander_harris;;4.0;BuffyTheVampireSlayer.Season01.Episode02;5.0;5.0;xander_harris
24;24;.;;PUNCT;.;punct;[23, 24];.;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;5.0;6.0;
25;25;;;;;;;;;;;;;;
26;26;buffy_summers Where;;ADV;WRB;advmod;[0, 5];Where;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode02;6.0;1.0;
27;27;'s;;AUX;VBZ;ROOT;[6, 8];'s;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode02;6.0;2.0;
28;28;Jesse;jesse;PROPN;NNP;nsubj;[9, 14];Jesse;buffy_summers;GPE;5.0;BuffyTheVampireSlayer.Season01.Episode02;6.0;3.0;jesse
29;29;?;;PUNCT;.;punct;[15, 16];?;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode02;6.0;4.0;
30;30;;;;;;;;;;;;;;
31;31;willow_rosenberg I;willow_rosenberg;PRON;PRP;nsubj;[0, 1];I;willow_rosenberg;;6.0;BuffyTheVampireSlayer.Season01.Episode02;7.0;1.0;willow_rosenberg
32;32;do;;AUX;VBP;aux;[2, 4];do;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;7.0;2.0;
33;33;n't;;PART;RB;neg;[5, 8];n't;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;7.0;3.0;
34;34;know;;VERB;VB;ROOT;[9, 13];know;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;7.0;4.0;
35;35;!;;PUNCT;.;punct;[14, 15];!;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;7.0;5.0;
36;36;They;;PRON;PRP;nsubj;[16, 20];They;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;7.0;6.0;
37;37;surrounded;;VERB;VBD;ROOT;[21, 31];surrounded;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;7.0;7.0;
38;38;us;multiple_persons;PRON;PRP;dobj;[32, 34];u;willow_rosenberg;;7.0;BuffyTheVampireSlayer.Season01.Episode02;7.0;8.0;multiple_persons
39;39;.;;PUNCT;.;punct;[35, 36];.;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode02;7.0;9.0;
40;40;;;;;;;;;;;;;;
41;41;xander_harris That;;DET;DT;det;[0, 4];That;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;8.0;1.0;
42;42;girl;girl_2;NOUN;NN;nsubj;[5, 9];girl;xander_harris;;8.0;BuffyTheVampireSlayer.Season01.Episode02;8.0;2.0;
43;43;grabbed;;VERB;VBD;ROOT;[10, 17];grabbed;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;8.0;3.0;
44;44;him;UNKNOWN;PRON;PRP;dobj;[18, 21];him;xander_harris;;9.0;BuffyTheVampireSlayer.Season01.Episode02;8.0;4.0;jesse
45;45;and;;CCONJ;CC;cc;[22, 25];and;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;8.0;5.0;
46;46;took;;VERB;VBD;conj;[26, 30];took;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;8.0;6.0;
47;47;off;;ADP;RP;prt;[31, 34];off;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;8.0;7.0;
48;48;.;;PUNCT;.;punct;[35, 36];.;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;8.0;8.0;
49;49;;;;;;;;;;;;;;
50;50;buffy_summers Which;;DET;WDT;det;[0, 5];Which;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode02;9.0;1.0;
51;51;way;;NOUN;NN;npadvmod;[6, 9];way;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode02;9.0;2.0;
52;52;?;;PUNCT;.;punct;[10, 11];?;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode02;9.0;3.0;
53;53;;;;;;;;;;;;;;
54;54;xander_harris I;xander_harris;PRON;PRP;nsubj;[0, 1];I;xander_harris;;10.0;BuffyTheVampireSlayer.Season01.Episode02;10.0;1.0;xander_harris
55;55;do;;AUX;VBP;aux;[2, 4];do;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;10.0;2.0;
56;56;n't;;PART;RB;neg;[5, 8];n't;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;10.0;3.0;
57;57;know;;VERB;VB;ROOT;[9, 13];know;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;10.0;4.0;
58;58;.;;PUNCT;.;punct;[14, 15];.;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode02;10.0;5.0;
59;59;;;;;;;;;;;;;;
60;60;buffy_summers Jesse;jesse;PROPN;NNP;ROOT;[0, 5];Jesse;buffy_summers;;11.0;BuffyTheVampireSlayer.Season01.Episode02;11.0;1.0;jesse
61;61;.;;PUNCT;.;punct;[6, 7];.;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode02;11.0;2.0;
62;62;;;;;;;;;;;;;;
63;63;werewolf Howl;;PROPN;NNP;ROOT;[0, 4];Howl;werewolf;;;BuffyTheVampireSlayer.Season01.Episode02;12.0;1.0;
64;64;.;;PUNCT;.;punct;[5, 6];.;werewolf;;;BuffyTheVampireSlayer.Season01.Episode02;12.0;2.0;
65;65;;;;;;;;;;;;;;
66;66;rupert_giles This;;DET;DT;det;[0, 4];This;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;1.0;
67;67;world;;NOUN;NN;nsubj;[5, 10];world;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;2.0;
68;68;is;;AUX;VBZ;ROOT;[11, 13];is;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;3.0;
69;69;older;;ADJ;JJR;acomp;[14, 19];older;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;4.0;
70;70;than;;SCONJ;IN;prep;[20, 24];than;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;5.0;
71;71;any;;DET;DT;pobj;[25, 28];any;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;6.0;
72;72;of;;ADP;IN;prep;[29, 31];of;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;7.0;
73;73;you;werewolf;PRON;PRP;pobj;[32, 35];you;rupert_giles;;12.0;BuffyTheVampireSlayer.Season01.Episode02;13.0;8.0;buffy_summers
74;74;know;;VERB;VBP;ROOT;[36, 40];know;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;9.0;
75;75;.;;PUNCT;.;punct;[41, 42];.;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;10.0;
76;76;Contrary;;ADJ;JJ;advmod;[43, 51];Contrary;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;11.0;
77;77;to;;ADP;IN;prep;[52, 54];to;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;12.0;
78;78;popular;;ADJ;JJ;amod;[55, 62];popular;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;13.0;
79;79;mythology;;NOUN;NN;pobj;[63, 72];mythology;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;14.0;
80;80;,;;PUNCT;,;punct;[73, 74];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;15.0;
81;81;it;;PRON;PRP;nsubj;[75, 77];it;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;16.0;
82;82;did;;AUX;VBD;aux;[78, 81];did;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;17.0;
83;83;not;;PART;RB;neg;[82, 85];not;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;18.0;
84;84;begin;;VERB;VB;ROOT;[86, 91];begin;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;19.0;
85;85;as;;SCONJ;IN;prep;[92, 94];a;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;20.0;
86;86;a;;DET;DT;det;[95, 96];a;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;21.0;
87;87;paradise;;NOUN;NN;pobj;[97, 105];paradise;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;22.0;
88;88;.;;PUNCT;.;punct;[106, 107];.;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;23.0;
89;89;For;;ADP;IN;prep;[108, 111];For;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;24.0;
90;90;untold;;ADJ;JJ;amod;[112, 118];untold;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;25.0;
91;91;eons;;NOUN;NNS;compound;[119, 123];eon;rupert_giles;DATE;;BuffyTheVampireSlayer.Season01.Episode02;13.0;26.0;
92;92;demons;;NOUN;NNS;pobj;[124, 130];demon;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;27.0;
93;93;walked;;VERB;VBD;ROOT;[131, 137];walked;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;28.0;
94;94;the;;DET;DT;det;[138, 141];the;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;29.0;
95;95;Earth;;PROPN;NNP;dobj;[142, 147];Earth;rupert_giles;LOC;;BuffyTheVampireSlayer.Season01.Episode02;13.0;30.0;
96;96;.;;PUNCT;.;punct;[148, 149];.;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;31.0;
97;97;They;;PRON;PRP;nsubj;[150, 154];They;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;32.0;
98;98;made;;VERB;VBD;ROOT;[155, 159];made;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;33.0;
99;99;it;;PRON;PRP;nsubj;[160, 162];it;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;34.0;
100;100;their;;DET;PRP$;poss;[163, 168];their;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;35.0;
101;101;home;;NOUN;NN;ccomp;[169, 173];home;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;36.0;
102;102;,;;PUNCT;,;punct;[174, 175];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;37.0;
103;103;their;;DET;PRP$;appos;[176, 181];their;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;38.0;
104;104;...;;PUNCT;NFP;punct;[182, 185];...;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;39.0;
105;105;their;;DET;PRP$;poss;[186, 191];their;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;40.0;
106;106;Hell;;PROPN;NNP;appos;[192, 196];Hell;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;41.0;
107;107;.;;PUNCT;.;punct;[197, 198];.;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;42.0;
108;108;But;;CCONJ;CC;cc;[199, 202];But;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;43.0;
109;109;in;;ADP;IN;prep;[203, 205];in;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;44.0;
110;110;time;;NOUN;NN;pobj;[206, 210];time;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;45.0;
111;111;they;;PRON;PRP;nsubj;[211, 215];they;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;46.0;
112;112;lost;;VERB;VBD;ROOT;[216, 220];lost;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;47.0;
113;113;their;;DET;PRP$;poss;[221, 226];their;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;48.0;
114;114;purchase;;NOUN;NN;dobj;[227, 235];purchase;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;49.0;
115;115;on;;ADP;IN;prep;[236, 238];on;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;50.0;
116;116;this;;DET;DT;det;[239, 243];this;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;51.0;
117;117;reality;;NOUN;NN;pobj;[244, 251];reality;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;52.0;
118;118;.;;PUNCT;.;punct;[252, 253];.;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;53.0;
119;119;The;;DET;DT;det;[254, 257];The;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;54.0;
120;120;way;;NOUN;NN;nsubjpass;[258, 261];way;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;55.0;
121;121;was;;AUX;VBD;auxpass;[262, 265];wa;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;56.0;
122;122;made;;VERB;VBN;ROOT;[266, 270];made;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;57.0;
123;123;for;;ADP;IN;prep;[271, 274];for;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;58.0;
124;124;mortal;;ADJ;JJ;amod;[275, 281];mortal;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;59.0;
125;125;animals;;NOUN;NNS;pobj;[282, 289];animal;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;60.0;
126;126;,;;PUNCT;,;punct;[290, 291];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;61.0;
127;127;for;;CCONJ;CC;prep;[292, 295];for;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;62.0;
128;128;,;;PUNCT;,;punct;[296, 297];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;63.0;
129;129;for;;ADP;IN;prep;[298, 301];for;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;64.0;
130;130;man;;NOUN;NN;pobj;[302, 305];man;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;65.0;
131;131;.;;PUNCT;.;punct;[306, 307];.;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;66.0;
132;132;All;;DET;DT;nsubj;[308, 311];All;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;67.0;
133;133;that;;DET;WDT;nsubj;[312, 316];that;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;68.0;
134;134;remains;;VERB;VBZ;relcl;[317, 324];remains;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;69.0;
135;135;of;;ADP;IN;prep;[325, 327];of;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;70.0;
136;136;the;;DET;DT;det;[328, 331];the;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;71.0;
137;137;old;;ADJ;JJ;amod;[332, 335];old;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;72.0;
138;138;ones;;NOUN;NNS;pobj;[336, 340];one;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;73.0;
139;139;are;;AUX;VBP;ROOT;[341, 344];are;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;74.0;
140;140;vestiges;;NOUN;NNS;attr;[345, 353];vestige;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;75.0;
141;141;,;;PUNCT;,;punct;[354, 355];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode02;13.0;76.0;
