;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;Demon I;Demon;PRON;PRP;nsubj;[0, 1];I;Demon;;1.0;BuffyTheVampireSlayer.Season01.Episode09;1.0;1.0;Demon
1;1;will;;VERB;MD;aux;[2, 6];will;Demon;;;BuffyTheVampireSlayer.Season01.Episode09;1.0;2.0;
2;2;be;;AUX;VB;ROOT;[7, 9];be;Demon;;;BuffyTheVampireSlayer.Season01.Episode09;1.0;3.0;
3;3;whole;;ADJ;JJ;acomp;[10, 15];whole;Demon;;;BuffyTheVampireSlayer.Season01.Episode09;1.0;4.0;
4;4;.;;PUNCT;.;punct;[16, 17];.;Demon;;;BuffyTheVampireSlayer.Season01.Episode09;1.0;5.0;
5;5;I;Demon;PRON;PRP;nsubj;[18, 19];I;Demon;;2.0;BuffyTheVampireSlayer.Season01.Episode09;1.0;6.0;Demon
6;6;will;;VERB;MD;aux;[20, 24];will;Demon;;;BuffyTheVampireSlayer.Season01.Episode09;1.0;7.0;
7;7;be;;AUX;VB;ROOT;[25, 27];be;Demon;;;BuffyTheVampireSlayer.Season01.Episode09;1.0;8.0;
8;8;new;;ADJ;JJ;acomp;[28, 31];new;Demon;;;BuffyTheVampireSlayer.Season01.Episode09;1.0;9.0;
9;9;.;;PUNCT;.;punct;[32, 33];.;Demon;;;BuffyTheVampireSlayer.Season01.Episode09;1.0;10.0;
10;10;;;;;;;;;;;;;;
11;11;cordelia_chase Learning;;VERB;VBG;nsubj;[0, 8];Learning;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode09;2.0;1.0;
12;12;to;;PART;TO;aux;[9, 11];to;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode09;2.0;2.0;
13;13;love;;VERB;VB;relcl;[12, 16];love;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode09;2.0;3.0;
14;14;yourself;rupert_giles;PRON;PRP;dobj;[17, 25];yourself;cordelia_chase;;3.0;BuffyTheVampireSlayer.Season01.Episode09;2.0;4.0;UNKNOWN
15;15;is;;AUX;VBZ;ROOT;[26, 28];is;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode09;2.0;5.0;
