;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;rupert_giles This;;DET;DT;nsubj;[0, 4];This;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;1.0;
1;1;is;;AUX;VBZ;ROOT;[5, 7];is;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;2.0;
2;2;madness;;NOUN;NN;acomp;[8, 15];madness;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;3.0;
3;3;!;;PUNCT;.;punct;[16, 17];!;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;4.0;
4;4;What;;PRON;WP;dobj;[18, 22];What;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;5.0;
5;5;can;;VERB;MD;aux;[23, 26];can;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;6.0;
6;6;you;;PRON;PRP;nsubj;[27, 30];you;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;7.0;
7;7;have;;AUX;VB;aux;[31, 35];have;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;8.0;
8;8;been;;AUX;VBN;aux;[36, 40];been;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;9.0;
9;9;thinking;;VERB;VBG;ROOT;[41, 49];thinking;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;10.0;
10;10;?;;PUNCT;.;punct;[50, 51];?;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;11.0;
11;11;You;;PRON;PRP;nsubj;[52, 55];You;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;12.0;
12;12;are;;AUX;VBP;ROOT;[56, 59];are;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;13.0;
13;13;the;;DET;DT;det;[60, 63];the;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;14.0;
14;14;Slayer;;PROPN;NNP;attr;[64, 70];Slayer;rupert_giles;PERSON;;BuffyTheVampireSlayer.Season01.Episode03;1.0;15.0;buffy_summers
15;15;!;;PUNCT;.;punct;[71, 72];!;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;16.0;
16;16;Lives;;NOUN;NNS;nsubj;[73, 78];Lives;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;17.0;
17;17;depend;;VERB;VBP;ROOT;[79, 85];depend;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;18.0;
18;18;upon;;SCONJ;IN;prep;[86, 90];upon;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;19.0;
19;19;you;;PRON;PRP;pobj;[91, 94];you;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;20.0;buffy_summers
20;20;!;;PUNCT;.;punct;[95, 96];!;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;21.0;
21;21;I;rupert_giles;PRON;PRP;nsubj;[97, 98];I;rupert_giles;;1.0;BuffyTheVampireSlayer.Season01.Episode03;1.0;22.0;rupert_giles
22;22;make;;VERB;VBP;ROOT;[99, 103];make;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;23.0;
23;23;allowances;;NOUN;NNS;dobj;[104, 114];allowance;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;24.0;
24;24;for;;ADP;IN;prep;[115, 118];for;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;25.0;
25;25;your;;DET;PRP$;poss;[119, 123];your;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;26.0;
26;26;youth;;NOUN;NN;pobj;[124, 129];youth;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;27.0;
27;27;,;;PUNCT;,;punct;[130, 131];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;28.0;
28;28;but;;CCONJ;CC;cc;[132, 135];but;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;29.0;
29;29;I;rupert_giles;PRON;PRP;nsubj;[136, 137];I;rupert_giles;;2.0;BuffyTheVampireSlayer.Season01.Episode03;1.0;30.0;rupert_giles
30;30;expect;;VERB;VBP;conj;[138, 144];expect;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;31.0;
31;31;a;;DET;DT;det;[145, 146];a;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;32.0;
32;32;certain;;ADJ;JJ;amod;[147, 154];certain;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;33.0;
33;33;amount;;NOUN;NN;dobj;[155, 161];amount;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;34.0;
34;34;of;;ADP;IN;prep;[162, 164];of;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;35.0;
35;35;responsibility;;NOUN;NN;pobj;[165, 179];responsibility;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;36.0;
36;36;,;;PUNCT;,;punct;[180, 181];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;37.0;
37;37;and;;CCONJ;CC;cc;[182, 185];and;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;38.0;
38;38;instead;;ADV;RB;advmod;[186, 193];instead;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;39.0;
39;39;of;;ADP;IN;prep;[194, 196];of;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;40.0;
40;40;which;;DET;WDT;pobj;[197, 202];which;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;41.0;
41;41;you;;PRON;PRP;nsubj;[203, 206];you;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;42.0;
42;42;enslave;;VERB;VBP;conj;[207, 214];enslave;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;43.0;
43;43;yourself;;PRON;PRP;dobj;[215, 223];yourself;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;44.0;
44;44;to;;ADP;IN;prep;[224, 226];to;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;45.0;
45;45;this;;DET;DT;pobj;[227, 231];this;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;46.0;
46;46;,;;PUNCT;,;punct;[232, 233];,;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;47.0;
47;47;this;;DET;DT;dobj;[234, 238];this;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;48.0;
48;48;...;;PUNCT;:;punct;[239, 242];...;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;49.0;
49;49;Cult;;PROPN;NNP;npadvmod;[243, 247];Cult;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;50.0;
50;50;?;;PUNCT;.;punct;[248, 249];?;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;1.0;51.0;
51;51;;;;;;;;;;;;;;
52;52;buffy_summers You;rupert_giles;PRON;PRP;nsubj;[0, 3];You;buffy_summers;;3.0;BuffyTheVampireSlayer.Season01.Episode03;2.0;1.0;rupert_giles
53;53;do;;AUX;VBP;aux;[4, 6];do;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2.0;2.0;
54;54;n't;;PART;RB;neg;[7, 10];n't;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2.0;3.0;
55;55;like;;VERB;VB;ROOT;[11, 15];like;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2.0;4.0;
56;56;the;;DET;DT;det;[16, 19];the;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2.0;5.0;
57;57;color;;NOUN;NN;dobj;[20, 25];color;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2.0;6.0;
58;58;?;;PUNCT;.;punct;[26, 27];?;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode03;2.0;7.0;
59;59;;;;;;;;;;;;;;
60;60;rupert_giles I;rupert_giles;NOUN;NN;compound;[0, 1];I;rupert_giles;;4.0;BuffyTheVampireSlayer.Season01.Episode03;3.0;1.0;rupert_giles
61;61;d;;NOUN;NN;dobj;[2, 3];d;rupert_giles;;;BuffyTheVampireSlayer.Season01.Episode03;3.0;2.0;
