;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;kyle_dufours Oh;;INTJ;UH;intj;[0, 2];Oh;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;1.0;
1;1;,;;PUNCT;,;punct;[3, 4];,;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;2.0;
2;2;look;;VERB;VB;ROOT;[5, 9];look;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;3.0;
3;3;.;;PUNCT;.;punct;[10, 11];.;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;4.0;
4;4;It;;PRON;PRP;nsubj;[12, 14];It;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;5.0;
5;5;'s;;AUX;VBZ;ROOT;[15, 17];'s;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;6.0;
6;6;Buffy;buffy_summers;PROPN;NNP;attr;[18, 23];Buffy;kyle_dufours;;1.0;BuffyTheVampireSlayer.Season01.Episode06;1.0;7.0;buffy_summers
7;7;and;;CCONJ;CC;cc;[24, 27];and;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;8.0;
8;8;all;;DET;PDT;predet;[28, 31];all;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;9.0;
9;9;her;UNKNOWN;DET;PRP$;poss;[32, 35];her;kyle_dufours;;2.0;BuffyTheVampireSlayer.Season01.Episode06;1.0;10.0;buffy_summers
10;10;friends;;NOUN;NNS;conj;[36, 43];friend;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;11.0;
11;11;.;;PUNCT;.;punct;[44, 45];.;kyle_dufours;;;BuffyTheVampireSlayer.Season01.Episode06;1.0;12.0;
12;12;;;;;;;;;;;;;;
13;13;buffy_summers That;;DET;DT;nsubj;[0, 4];That;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;2.0;1.0;
14;14;'s;;AUX;VBZ;ROOT;[5, 7];'s;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;2.0;2.0;
15;15;a;;DET;DT;det;[8, 9];a;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;2.0;3.0;
16;16;witty;;NOUN;NN;attr;[10, 15];witty;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;2.0;4.0;
17;17;.;;PUNCT;.;punct;[16, 17];.;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;2.0;5.0;
18;18;;;;;;;;;;;;;;
19;19;tor_hauer Do;;AUX;VBP;aux;[0, 2];Do;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;1.0;
20;20;you;buffy_summers;PRON;PRP;nsubj;[3, 6];you;tor_hauer;;3.0;BuffyTheVampireSlayer.Season01.Episode06;3.0;2.0;buffy_summers
21;21;ever;;ADV;RB;advmod;[7, 11];ever;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;3.0;
22;22;wonder;;VERB;VB;ROOT;[12, 18];wonder;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;4.0;
23;23;why;;ADV;WRB;advmod;[19, 22];why;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;5.0;
24;24;nobody;;PRON;NN;nsubj;[23, 29];nobody;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;6.0;
25;25;cool;;ADJ;JJ;amod;[30, 34];cool;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;7.0;
26;26;wants;;VERB;VBZ;ccomp;[35, 40];want;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;8.0;
27;27;to;;PART;TO;aux;[41, 43];to;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;9.0;
28;28;hang;;VERB;VB;xcomp;[44, 48];hang;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;10.0;
29;29;out;;ADP;RP;prt;[49, 52];out;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;11.0;
30;30;with;;ADP;IN;prep;[53, 57];with;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;12.0;
31;31;you;buffy_summers;PRON;PRP;pobj;[58, 61];you;tor_hauer;;4.0;BuffyTheVampireSlayer.Season01.Episode06;3.0;13.0;buffy_summers
32;32;?;;PUNCT;.;punct;[62, 63];?;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;3.0;14.0;
33;33;;;;;;;;;;;;;;
34;34;buffy_summers Just;;ADV;RB;advmod;[0, 4];Just;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;4.0;1.0;
35;35;thankful;;ADJ;JJ;amod;[5, 13];thankful;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;4.0;2.0;
36;36;.;;PUNCT;.;punct;[14, 15];.;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;4.0;3.0;
37;37;;;;;;;;;;;;;;
38;38;rhonda_kelley Were;;AUX;VBD;ROOT;[0, 4];Were;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;1.0;
39;39;you;buffy_summers;PRON;PRP;nsubj;[5, 8];you;rhonda_kelley;;5.0;BuffyTheVampireSlayer.Season01.Episode06;5.0;2.0;buffy_summers
40;40;this;;DET;DT;det;[9, 13];this;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;3.0;
41;41;popular;;ADJ;JJ;acomp;[14, 21];popular;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;4.0;
42;42;at;;ADP;IN;prep;[22, 24];at;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;5.0;
43;43;your;buffy_summers;DET;PRP$;poss;[25, 29];your;rhonda_kelley;;6.0;BuffyTheVampireSlayer.Season01.Episode06;5.0;6.0;buffy_summers
44;44;old;;ADJ;JJ;amod;[30, 33];old;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;7.0;
45;45;school;;NOUN;NN;pobj;[34, 40];school;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;8.0;
46;46;?;;PUNCT;.;punct;[41, 42];?;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;9.0;
47;47;Before;;ADP;IN;mark;[43, 49];Before;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;10.0;
48;48;you;buffy_summers;PRON;PRP;nsubjpass;[50, 53];you;rhonda_kelley;;7.0;BuffyTheVampireSlayer.Season01.Episode06;5.0;11.0;buffy_summers
49;49;got;;VERB;VBD;auxpass;[54, 57];got;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;12.0;
50;50;kicked;;VERB;VBN;ROOT;[58, 64];kicked;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;13.0;
51;51;out;;ADP;RP;prt;[65, 68];out;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;14.0;
52;52;?;;PUNCT;.;punct;[69, 70];?;rhonda_kelley;;;BuffyTheVampireSlayer.Season01.Episode06;5.0;15.0;
53;53;;;;;;;;;;;;;;
54;54;tor_hauer Careful;;ADJ;JJ;ROOT;[0, 7];Careful;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;6.0;1.0;
55;55;!;;PUNCT;.;punct;[8, 9];!;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;6.0;2.0;
56;56;She;UNKNOWN;PRON;PRP;nsubj;[10, 13];She;tor_hauer;;8.0;BuffyTheVampireSlayer.Season01.Episode06;6.0;3.0;buffy_summers
57;57;might;;VERB;MD;aux;[14, 19];might;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;6.0;4.0;
58;58;beat;;VERB;VB;ROOT;[20, 24];beat;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;6.0;5.0;
59;59;you;rhonda_kelley;PRON;PRP;dobj;[25, 28];you;tor_hauer;;9.0;BuffyTheVampireSlayer.Season01.Episode06;6.0;6.0;multiple_persons
60;60;up;;ADP;RP;prt;[29, 31];up;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;6.0;7.0;
61;61;!;;PUNCT;.;punct;[32, 33];!;tor_hauer;;;BuffyTheVampireSlayer.Season01.Episode06;6.0;8.0;
62;62;;;;;;;;;;;;;;
63;63;xander_harris Hey;;INTJ;UH;nmod;[0, 3];Hey;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode06;7.0;1.0;
64;64;!;;PUNCT;.;punct;[4, 5];!;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode06;7.0;2.0;
65;65;Buffy;buffy_summers;PROPN;NNP;ROOT;[6, 11];Buffy;xander_harris;PERSON;10.0;BuffyTheVampireSlayer.Season01.Episode06;7.0;3.0;buffy_summers
66;66;!;;PUNCT;.;punct;[12, 13];!;xander_harris;;;BuffyTheVampireSlayer.Season01.Episode06;7.0;4.0;
67;67;;;;;;;;;;;;;;
68;68;willow_rosenberg You;xander_harris;PRON;PRP;nsubj;[0, 3];You;willow_rosenberg;;11.0;BuffyTheVampireSlayer.Season01.Episode06;8.0;1.0;buffy_summers
69;69;missed;;VERB;VBD;ROOT;[4, 10];missed;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode06;8.0;2.0;
70;70;it;;PRON;PRP;dobj;[11, 13];it;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode06;8.0;3.0;
71;71;!;;PUNCT;.;punct;[14, 15];!;willow_rosenberg;;;BuffyTheVampireSlayer.Season01.Episode06;8.0;4.0;
72;72;;;;;;;;;;;;;;
73;73;buffy_summers Missed;;VERB;VBD;ROOT;[0, 6];Missed;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;9.0;1.0;
74;74;what;;PRON;WP;dobj;[7, 11];what;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;9.0;2.0;
75;75;?;;PUNCT;.;punct;[12, 13];?;buffy_summers;;;BuffyTheVampireSlayer.Season01.Episode06;9.0;3.0;
76;76;;;;;;;;;;;;;;
