;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;cordelia_chase I;cordelia_chase;PRON;PRP;nsubj;[0, 1];I;cordelia_chase;;1.0;BuffyTheVampireSlayer.Season01.Episode11;1.0;1.0;cordelia_chase
1;1;just;;ADV;RB;advmod;[2, 6];just;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;1.0;2.0;
2;2;love;;VERB;VBP;ROOT;[7, 11];love;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;1.0;3.0;
3;3;springtime;;NOUN;NN;advmod;[12, 22];springtime;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;1.0;4.0;
4;4;.;;PUNCT;.;punct;[23, 24];.;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;1.0;5.0;
5;5;;;;;;;;;;;;;;
6;6;cordelia_chase Me;cordelia_chase;PRON;PRP;ROOT;[0, 2];Me;cordelia_chase;;2.0;BuffyTheVampireSlayer.Season01.Episode11;2.0;1.0;cordelia_chase
7;7;and;;CCONJ;CC;cc;[3, 6];and;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;2.0;2.0;
8;8;bright;;ADJ;JJ;amod;[7, 13];bright;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;2.0;3.0;
9;9;spring;;NOUN;NN;compound;[14, 20];spring;cordelia_chase;DATE;;BuffyTheVampireSlayer.Season01.Episode11;2.0;4.0;
10;10;fashions;;NOUN;NNS;conj;[21, 29];fashion;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;2.0;5.0;
11;11;!;;PUNCT;.;punct;[30, 31];!;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;2.0;6.0;
12;12;;;;;;;;;;;;;;
13;13;mitch Spring;;PROPN;NNP;compound;[0, 6];Spring;mitch;;;BuffyTheVampireSlayer.Season01.Episode11;3.0;1.0;
14;14;training;;NOUN;NN;ROOT;[7, 15];training;mitch;;;BuffyTheVampireSlayer.Season01.Episode11;3.0;2.0;
15;15;.;;PUNCT;.;punct;[16, 17];.;mitch;;;BuffyTheVampireSlayer.Season01.Episode11;3.0;3.0;
16;16;;;;;;;;;;;;;;
17;17;cordelia_chase Me;cordelia_chase;PRON;PRP;ROOT;[0, 2];Me;cordelia_chase;;3.0;BuffyTheVampireSlayer.Season01.Episode11;4.0;1.0;cordelia_chase
18;18;at;;ADP;IN;prep;[3, 5];at;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;4.0;2.0;
19;19;the;;DET;DT;det;[6, 9];the;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;4.0;3.0;
20;20;end;;NOUN;NN;pobj;[10, 13];end;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;4.0;4.0;
21;21;of;;ADP;IN;prep;[14, 16];of;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;4.0;5.0;
22;22;school;;NOUN;NN;compound;[17, 23];school;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;4.0;6.0;
23;23;dance;;NOUN;NN;pobj;[24, 29];dance;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;4.0;7.0;
24;24;.;;PUNCT;.;punct;[30, 31];.;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;4.0;8.0;
25;25;;;;;;;;;;;;;;
26;26;harmony_kendall The;;DET;DT;det;[0, 3];The;harmony_kendall;;;BuffyTheVampireSlayer.Season01.Episode11;5.0;1.0;
27;27;end;;NOUN;NN;ROOT;[4, 7];end;harmony_kendall;;;BuffyTheVampireSlayer.Season01.Episode11;5.0;2.0;
28;28;of;;ADP;IN;prep;[8, 10];of;harmony_kendall;;;BuffyTheVampireSlayer.Season01.Episode11;5.0;3.0;
29;29;school;;NOUN;NN;pobj;[11, 17];school;harmony_kendall;;;BuffyTheVampireSlayer.Season01.Episode11;5.0;4.0;
30;30;.;;PUNCT;.;punct;[18, 19];.;harmony_kendall;;;BuffyTheVampireSlayer.Season01.Episode11;5.0;5.0;
31;31;;;;;;;;;;;;;;
32;32;cordelia_chase Definitely;;ADV;RB;ROOT;[0, 10];Definitely;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;1.0;
33;33;.;;PUNCT;.;punct;[11, 12];.;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;2.0;
34;34;My;cordelia_chase;DET;PRP$;poss;[13, 15];My;cordelia_chase;;4.0;BuffyTheVampireSlayer.Season01.Episode11;6.0;3.0;cordelia_chase
35;35;favorite;;ADJ;JJ;amod;[16, 24];favorite;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;4.0;
36;36;time;;NOUN;NN;ROOT;[25, 29];time;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;5.0;
37;37;of;;ADP;IN;prep;[30, 32];of;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;6.0;
38;38;year;;NOUN;NN;pobj;[33, 37];year;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;7.0;
39;39;.;;PUNCT;.;punct;[38, 39];.;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;8.0;
40;40;I;cordelia_chase;PRON;PRP;nsubj;[40, 41];I;cordelia_chase;;5.0;BuffyTheVampireSlayer.Season01.Episode11;6.0;9.0;cordelia_chase
41;41;am;;AUX;VBP;ROOT;[42, 44];am;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;10.0;
42;42;,;;PUNCT;,;punct;[45, 46];,;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;11.0;
43;43;of;;ADP;IN;prep;[47, 49];of;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;12.0;
44;44;course;;NOUN;NN;pobj;[50, 56];course;cordelia_chase;;;BuffyTheVampireSlayer.Season01.Episode11;6.0;13.0;
