;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;lord_varys You;;PRON;PRP;nsubj;[0, 3];You;lord_varys;;;GameOfThrones.Season01.Episode09;1.0;1.0;
1;1;'ve;;AUX;VB;aux;[4, 7];'ve;lord_varys;;;GameOfThrones.Season01.Episode09;1.0;2.0;
2;2;seen;;VERB;VBN;ROOT;[8, 12];seen;lord_varys;;;GameOfThrones.Season01.Episode09;1.0;3.0;
3;3;better;;ADJ;JJR;amod;[13, 19];better;lord_varys;;;GameOfThrones.Season01.Episode09;1.0;4.0;
4;4;days;;NOUN;NNS;dobj;[20, 24];day;lord_varys;;;GameOfThrones.Season01.Episode09;1.0;5.0;
5;5;,;;PUNCT;,;punct;[25, 26];,;lord_varys;;;GameOfThrones.Season01.Episode09;1.0;6.0;
6;6;my;lord_varys;DET;PRP$;poss;[27, 29];my;lord_varys;;1.0;GameOfThrones.Season01.Episode09;1.0;7.0;lord_varys
7;7;lord;lord_varys;PROPN;NNP;npadvmod;[30, 34];lord;lord_varys;;2.0;GameOfThrones.Season01.Episode09;1.0;8.0;eddard_stark
8;8;.;;PUNCT;.;punct;[35, 36];.;lord_varys;;;GameOfThrones.Season01.Episode09;1.0;9.0;
9;9;;;;;;;;;;;;;;
10;10;eddard_stark Another;;DET;DT;det;[0, 7];Another;eddard_stark;;;GameOfThrones.Season01.Episode09;2.0;1.0;
11;11;visit;;NOUN;NN;ROOT;[8, 13];visit;eddard_stark;;;GameOfThrones.Season01.Episode09;2.0;2.0;
12;12;?;;PUNCT;.;punct;[14, 15];?;eddard_stark;;;GameOfThrones.Season01.Episode09;2.0;3.0;
13;13;lt;;PROPN;NNP;nsubj;[16, 18];lt;eddard_stark;;;GameOfThrones.Season01.Episode09;2.0;4.0;
14;14;seems;;VERB;VBZ;ROOT;[19, 24];seems;eddard_stark;;;GameOfThrones.Season01.Episode09;2.0;5.0;
15;15;you;lord_varys;PRON;PRP;nsubj;[25, 28];you;eddard_stark;;3.0;GameOfThrones.Season01.Episode09;2.0;6.0;lord_varys
16;16;'re;;AUX;VBP;ccomp;[29, 32];'re;eddard_stark;;;GameOfThrones.Season01.Episode09;2.0;7.0;
17;17;my;eddard_stark;DET;PRP$;poss;[33, 35];my;eddard_stark;;4.0;GameOfThrones.Season01.Episode09;2.0;8.0;eddard_stark
18;18;last;;ADJ;JJ;amod;[36, 40];last;eddard_stark;;;GameOfThrones.Season01.Episode09;2.0;9.0;
19;19;friend;;NOUN;NN;attr;[41, 47];friend;eddard_stark;;;GameOfThrones.Season01.Episode09;2.0;10.0;
20;20;.;;PUNCT;.;punct;[48, 49];.;eddard_stark;;;GameOfThrones.Season01.Episode09;2.0;11.0;
21;21;;;;;;;;;;;;;;
22;22;lord_varys No;;INTJ;UH;intj;[0, 2];No;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;1.0;
23;23;,;;PUNCT;,;punct;[3, 4];,;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;2.0;
24;24;no;;INTJ;UH;intj;[5, 7];no;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;3.0;
25;25;,;;PUNCT;,;punct;[8, 9];,;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;4.0;
26;26;many;;ADJ;JJ;nsubj;[10, 14];many;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;5.0;
27;27;still;;ADV;RB;advmod;[15, 20];still;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;6.0;
28;28;love;;VERB;VBP;ROOT;[21, 25];love;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;7.0;
29;29;you;eddard_stark;PRON;PRP;dobj;[26, 29];you;lord_varys;;5.0;GameOfThrones.Season01.Episode09;3.0;8.0;eddard_stark
30;30;.;;PUNCT;.;punct;[30, 31];.;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;9.0;
31;31;Sansa;sansa_stark;PROPN;NNP;nsubj;[32, 37];Sansa;lord_varys;PERSON;6.0;GameOfThrones.Season01.Episode09;3.0;10.0;sansa_stark
32;32;came;;VERB;VBD;ROOT;[38, 42];came;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;11.0;
33;33;to;;ADP;IN;prep;[43, 45];to;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;12.0;
34;34;court;;NOUN;NN;pobj;[46, 51];court;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;13.0;
35;35;this;;DET;DT;det;[52, 56];this;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;14.0;
36;36;morning;;NOUN;NN;npadvmod;[57, 64];morning;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;15.0;
37;37;to;;PART;TO;aux;[65, 67];to;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;16.0;
38;38;plead;;VERB;VB;advcl;[68, 73];plead;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;17.0;
39;39;for;;ADP;IN;prep;[74, 77];for;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;18.0;
40;40;your;eddard_stark;DET;PRP$;poss;[78, 82];your;lord_varys;;7.0;GameOfThrones.Season01.Episode09;3.0;19.0;eddard_stark
41;41;life;;NOUN;NN;pobj;[83, 87];life;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;20.0;
42;42;.;;PUNCT;.;punct;[88, 89];.;lord_varys;;;GameOfThrones.Season01.Episode09;3.0;21.0;
43;43;;;;;;;;;;;;;;
44;44;eddard_stark On;;ADP;IN;prep;[0, 2];On;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;1.0;
45;45;her;UNKNOWN;DET;PRP$;poss;[3, 6];her;eddard_stark;;8.0;GameOfThrones.Season01.Episode09;4.0;2.0;sansa_stark
46;46;knees;;NOUN;NNS;pobj;[7, 12];knee;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;3.0;
47;47;begging;;VERB;VBG;ROOT;[13, 20];begging;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;4.0;
48;48;for;;ADP;IN;prep;[21, 24];for;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;5.0;
49;49;me;eddard_stark;PRON;PRP;pobj;[25, 27];me;eddard_stark;;9.0;GameOfThrones.Season01.Episode09;4.0;6.0;eddard_stark
50;50;.;;PUNCT;.;punct;[28, 29];.;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;7.0;
51;51;Hm;;INTJ;UH;ROOT;[30, 32];Hm;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;8.0;
52;52;!;;PUNCT;.;punct;[33, 34];!;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;9.0;
53;53;Did;;AUX;VBD;aux;[35, 38];Did;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;10.0;
54;54;you;lord_varys;PRON;PRP;nsubj;[39, 42];you;eddard_stark;;10.0;GameOfThrones.Season01.Episode09;4.0;11.0;lord_varys
55;55;laugh;;VERB;VB;ROOT;[43, 48];laugh;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;12.0;
56;56;with;;ADP;IN;prep;[49, 53];with;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;13.0;
57;57;the;;DET;DT;det;[54, 57];the;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;14.0;
58;58;others;;NOUN;NNS;pobj;[58, 64];others;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;15.0;
59;59;?;;PUNCT;.;punct;[65, 66];?;eddard_stark;;;GameOfThrones.Season01.Episode09;4.0;16.0;
60;60;;;;;;;;;;;;;;
61;61;lord_varys You;eddard_stark;PRON;PRP;nsubj;[0, 3];You;lord_varys;;11.0;GameOfThrones.Season01.Episode09;5.0;1.0;eddard_stark
62;62;do;;AUX;VBP;ROOT;[4, 6];do;lord_varys;;;GameOfThrones.Season01.Episode09;5.0;2.0;
63;63;me;lord_varys;PRON;PRP;dobj;[7, 9];me;lord_varys;;12.0;GameOfThrones.Season01.Episode09;5.0;3.0;lord_varys
64;64;wrong;;ADJ;JJ;advmod;[10, 15];wrong;lord_varys;;;GameOfThrones.Season01.Episode09;5.0;4.0;
65;65;,;;PUNCT;,;punct;[16, 17];,;lord_varys;;;GameOfThrones.Season01.Episode09;5.0;5.0;
66;66;my;lord_varys;DET;PRP$;poss;[18, 20];my;lord_varys;;13.0;GameOfThrones.Season01.Episode09;5.0;6.0;lord_varys
