;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;yoren Look;;VERB;VB;ROOT;[0, 4];Look;yoren;;;GameOfThrones.Season01.Episode10;1.0;1.0;
1;1;at;;ADP;IN;prep;[5, 7];at;yoren;;;GameOfThrones.Season01.Episode10;1.0;2.0;
2;2;me;yoren;PRON;PRP;pobj;[8, 10];me;yoren;;1.0;GameOfThrones.Season01.Episode10;1.0;3.0;yoren
3;3;.;;PUNCT;.;punct;[11, 12];.;yoren;;;GameOfThrones.Season01.Episode10;1.0;4.0;
4;4;Look;;VERB;VB;ROOT;[13, 17];Look;yoren;;;GameOfThrones.Season01.Episode10;1.0;5.0;
5;5;at;;ADP;IN;prep;[18, 20];at;yoren;;;GameOfThrones.Season01.Episode10;1.0;6.0;
6;6;me;yoren;PRON;PRP;pobj;[21, 23];me;yoren;;2.0;GameOfThrones.Season01.Episode10;1.0;7.0;yoren
7;7;!;;PUNCT;.;punct;[24, 25];!;yoren;;;GameOfThrones.Season01.Episode10;1.0;8.0;
8;8;Do;;AUX;VBP;aux;[26, 28];Do;yoren;;;GameOfThrones.Season01.Episode10;1.0;9.0;
9;9;you;;PRON;PRP;nsubj;[29, 32];you;yoren;;;GameOfThrones.Season01.Episode10;1.0;10.0;arya_stark
10;10;remember;;VERB;VB;ROOT;[33, 41];remember;yoren;;;GameOfThrones.Season01.Episode10;1.0;11.0;
11;11;me;yoren;PRON;PRP;dobj;[42, 44];me;yoren;;3.0;GameOfThrones.Season01.Episode10;1.0;12.0;yoren
12;12;now;;ADV;RB;advmod;[45, 48];now;yoren;;;GameOfThrones.Season01.Episode10;1.0;13.0;
13;13;,;;PUNCT;,;punct;[49, 50];,;yoren;;;GameOfThrones.Season01.Episode10;1.0;14.0;
14;14;boy;;INTJ;UH;ROOT;[51, 54];boy;yoren;;;GameOfThrones.Season01.Episode10;1.0;15.0;arya_stark
15;15;,;;PUNCT;,;punct;[55, 56];,;yoren;;;GameOfThrones.Season01.Episode10;1.0;16.0;
16;16;eh;;INTJ;UH;intj;[57, 59];eh;yoren;;;GameOfThrones.Season01.Episode10;1.0;17.0;
17;17;?;;PUNCT;.;punct;[60, 61];?;yoren;;;GameOfThrones.Season01.Episode10;1.0;18.0;
18;18;Remember;;VERB;VB;ROOT;[62, 70];Remember;yoren;;;GameOfThrones.Season01.Episode10;1.0;19.0;
19;19;me;yoren;PRON;PRP;dobj;[71, 73];me;yoren;;4.0;GameOfThrones.Season01.Episode10;1.0;20.0;yoren
20;20;?;;PUNCT;.;punct;[74, 75];?;yoren;;;GameOfThrones.Season01.Episode10;1.0;21.0;
21;21;There;;PRON;EX;expl;[76, 81];There;yoren;;;GameOfThrones.Season01.Episode10;1.0;22.0;
22;22;'s;;AUX;VBZ;ROOT;[82, 84];'s;yoren;;;GameOfThrones.Season01.Episode10;1.0;23.0;
23;23;a;;DET;DT;det;[85, 86];a;yoren;;;GameOfThrones.Season01.Episode10;1.0;24.0;
24;24;bright;;ADJ;JJ;amod;[87, 93];bright;yoren;;;GameOfThrones.Season01.Episode10;1.0;25.0;
25;25;boy;;NOUN;NN;attr;[94, 97];boy;yoren;;;GameOfThrones.Season01.Episode10;1.0;26.0;
26;26;.;;PUNCT;.;punct;[98, 99];.;yoren;;;GameOfThrones.Season01.Episode10;1.0;27.0;
27;27;You;;PRON;PRP;nsubj;[100, 103];You;yoren;;;GameOfThrones.Season01.Episode10;1.0;28.0;arya_stark
28;28;'ll;;VERB;MD;aux;[104, 107];'ll;yoren;;;GameOfThrones.Season01.Episode10;1.0;29.0;
29;29;be;;AUX;VB;aux;[108, 110];be;yoren;;;GameOfThrones.Season01.Episode10;1.0;30.0;
30;30;coming;;VERB;VBG;ROOT;[111, 117];coming;yoren;;;GameOfThrones.Season01.Episode10;1.0;31.0;
31;31;with;;ADP;IN;prep;[118, 122];with;yoren;;;GameOfThrones.Season01.Episode10;1.0;32.0;
32;32;me;yoren;PRON;PRP;pobj;[123, 125];me;yoren;;5.0;GameOfThrones.Season01.Episode10;1.0;33.0;yoren
33;33;,;;PUNCT;,;punct;[126, 127];,;yoren;;;GameOfThrones.Season01.Episode10;1.0;34.0;
34;34;boy;;INTJ;UH;npadvmod;[128, 131];boy;yoren;;;GameOfThrones.Season01.Episode10;1.0;35.0;arya_stark
35;35;,;;PUNCT;,;punct;[132, 133];,;yoren;;;GameOfThrones.Season01.Episode10;1.0;36.0;
36;36;and;;CCONJ;CC;cc;[134, 137];and;yoren;;;GameOfThrones.Season01.Episode10;1.0;37.0;
37;37;you;;PRON;PRP;nsubj;[138, 141];you;yoren;;;GameOfThrones.Season01.Episode10;1.0;38.0;arya_stark
