;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;eddard_stark Does;;AUX;VBZ;aux;[0, 4];Does;eddard_stark;;;GameOfThrones.Season01.Episode05;1.0;1.0;
1;1;Ser;;PROPN;NNP;compound;[5, 8];Ser;eddard_stark;;;GameOfThrones.Season01.Episode05;1.0;2.0;hugh_of_the_vale
2;2;Hugh;hugh_of_the_vale;PROPN;NNP;nsubj;[9, 13];Hugh;eddard_stark;;1.0;GameOfThrones.Season01.Episode05;1.0;3.0;hugh_of_the_vale
3;3;have;;AUX;VB;ROOT;[14, 18];have;eddard_stark;;;GameOfThrones.Season01.Episode05;1.0;4.0;
4;4;any;;DET;DT;det;[19, 22];any;eddard_stark;;;GameOfThrones.Season01.Episode05;1.0;5.0;
5;5;family;;NOUN;NN;dobj;[23, 29];family;eddard_stark;;;GameOfThrones.Season01.Episode05;1.0;6.0;
6;6;in;;ADP;IN;prep;[30, 32];in;eddard_stark;;;GameOfThrones.Season01.Episode05;1.0;7.0;
7;7;the;;DET;DT;det;[33, 36];the;eddard_stark;;;GameOfThrones.Season01.Episode05;1.0;8.0;
8;8;capital;;NOUN;NN;pobj;[37, 44];capital;eddard_stark;;;GameOfThrones.Season01.Episode05;1.0;9.0;
9;9;?;;PUNCT;.;punct;[45, 46];?;eddard_stark;;;GameOfThrones.Season01.Episode05;1.0;10.0;
10;10;;;;;;;;;;;;;;
11;11;barristan_selmy No;;INTJ;UH;ROOT;[0, 2];No;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;1.0;
12;12;.;;PUNCT;.;punct;[3, 4];.;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;2.0;
13;13;I;barristan_selmy;PRON;PRP;nsubj;[5, 6];I;barristan_selmy;;2.0;GameOfThrones.Season01.Episode05;2.0;3.0;barristan_selmy
14;14;stood;;VERB;VBD;ROOT;[7, 12];stood;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;4.0;
15;15;vigil;;NOUN;NN;dobj;[13, 18];vigil;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;5.0;
16;16;for;;ADP;IN;prep;[19, 22];for;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;6.0;
17;17;him;UNKNOWN;PRON;PRP;pobj;[23, 26];him;barristan_selmy;;3.0;GameOfThrones.Season01.Episode05;2.0;7.0;hugh_of_the_vale
18;18;myself;barristan_selmy;PRON;PRP;npadvmod;[27, 33];myself;barristan_selmy;;4.0;GameOfThrones.Season01.Episode05;2.0;8.0;barristan_selmy
19;19;last;;ADJ;JJ;amod;[34, 38];last;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;9.0;
20;20;night;;NOUN;NN;npadvmod;[39, 44];night;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;10.0;
21;21;.;;PUNCT;.;punct;[45, 46];.;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;11.0;
22;22;He;UNKNOWN;PRON;PRP;nsubj;[47, 49];He;barristan_selmy;;5.0;GameOfThrones.Season01.Episode05;2.0;12.0;hugh_of_the_vale
23;23;had;;AUX;VBD;ROOT;[50, 53];had;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;13.0;
24;24;no;;DET;DT;det;[54, 56];no;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;14.0;
25;25;one;;NOUN;NN;dobj;[57, 60];one;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;15.0;
26;26;else;;ADV;RB;advmod;[61, 65];else;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;16.0;
27;27;.;;PUNCT;.;punct;[66, 67];.;barristan_selmy;;;GameOfThrones.Season01.Episode05;2.0;17.0;
28;28;;;;;;;;;;;;;;
29;29;eddard_stark He;UNKNOWN;PRON;PRP;nsubj;[0, 2];He;eddard_stark;;6.0;GameOfThrones.Season01.Episode05;3.0;1.0;hugh_of_the_vale
30;30;'d;;VERB;MD;aux;[3, 5];'d;eddard_stark;;;GameOfThrones.Season01.Episode05;3.0;2.0;
31;31;never;;ADV;RB;neg;[6, 11];never;eddard_stark;;;GameOfThrones.Season01.Episode05;3.0;3.0;
32;32;worn;;VERB;VBN;ROOT;[12, 16];worn;eddard_stark;;;GameOfThrones.Season01.Episode05;3.0;4.0;
33;33;this;;DET;DT;det;[17, 21];this;eddard_stark;;;GameOfThrones.Season01.Episode05;3.0;5.0;
34;34;armor;;NOUN;NN;dobj;[22, 27];armor;eddard_stark;;;GameOfThrones.Season01.Episode05;3.0;6.0;
35;35;before;;ADV;RB;advmod;[28, 34];before;eddard_stark;;;GameOfThrones.Season01.Episode05;3.0;7.0;
36;36;.;;PUNCT;.;punct;[35, 36];.;eddard_stark;;;GameOfThrones.Season01.Episode05;3.0;8.0;
37;37;;;;;;;;;;;;;;
38;38;barristan_selmy Bad;;ADJ;JJ;nsubj;[0, 3];Bad;barristan_selmy;;;GameOfThrones.Season01.Episode05;4.0;1.0;
39;39;luck;;NOUN;NN;ROOT;[4, 8];luck;barristan_selmy;;;GameOfThrones.Season01.Episode05;4.0;2.0;
40;40;for;;ADP;IN;prep;[9, 12];for;barristan_selmy;;;GameOfThrones.Season01.Episode05;4.0;3.0;
