;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;waymar_royce What;;PRON;WP;dobj;[0, 4];What;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;1.0;
1;1;d’you;;PROPN;NNP;nsubj;[5, 10];d’you;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;2.0;will
2;2;expect;;VERB;VBP;ROOT;[11, 17];expect;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;3.0;
3;3;?;;PUNCT;.;punct;[18, 19];?;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;4.0;
4;4;They;;PRON;PRP;nsubj;[20, 24];They;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;5.0;
5;5;’re;;VERB;VBP;ROOT;[25, 28];’re;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;6.0;
6;6;savages;;NOUN;NNS;attr;[29, 36];savage;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;7.0;
7;7;.;;PUNCT;.;punct;[37, 38];.;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;8.0;
8;8;One;;NUM;CD;nummod;[39, 42];One;waymar_royce;CARDINAL;;GameOfThrones.Season01.Episode01;1.0;9.0;
9;9;lot;;NOUN;NN;nsubj;[43, 46];lot;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;10.0;
10;10;steals;;VERB;VBZ;ROOT;[47, 53];steal;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;11.0;
11;11;a;;DET;DT;det;[54, 55];a;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;12.0;
12;12;goat;;NOUN;NN;dobj;[56, 60];goat;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;13.0;
13;13;from;;ADP;IN;prep;[61, 65];from;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;14.0;
14;14;another;;DET;DT;det;[66, 73];another;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;15.0;
15;15;lot;;NOUN;NN;pobj;[74, 77];lot;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;16.0;
16;16;and;;CCONJ;CC;cc;[78, 81];and;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;17.0;
17;17;before;;ADP;IN;mark;[82, 88];before;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;18.0;
18;18;you;;PRON;PRP;nsubj;[89, 92];you;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;19.0;will
19;19;know;;VERB;VBP;advcl;[93, 97];know;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;20.0;
20;20;it;;PRON;PRP;dobj;[98, 100];it;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;21.0;
21;21;,;;PUNCT;,;punct;[101, 102];,;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;22.0;
22;22;they;;PRON;PRP;nsubj;[103, 107];they;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;23.0;
23;23;’re;;VERB;VBP;aux;[108, 111];’re;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;24.0;
24;24;ripping;;VERB;VBG;conj;[112, 119];ripping;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;25.0;
25;25;each;;DET;DT;det;[120, 124];each;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;26.0;
26;26;other;;ADJ;JJ;dobj;[125, 130];other;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;27.0;
27;27;to;;ADP;IN;prep;[131, 133];to;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;28.0;
28;28;pieces;;NOUN;NNS;pobj;[134, 140];piece;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;29.0;
29;29;.;;PUNCT;.;punct;[141, 142];.;waymar_royce;;;GameOfThrones.Season01.Episode01;1.0;30.0;
30;30;;;;;;;;;;;;;;
31;31;will I;will;PRON;PRP;nsubj;[0, 1];I;will;;1.0;GameOfThrones.Season01.Episode01;2.0;1.0;will
