;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;jorah_mormont You;;PRON;PRP;nsubj;[0, 3];You;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;1.0;daenerys_targaryen
1;1;need;;VERB;VBP;ROOT;[4, 8];need;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;2.0;
2;2;to;;PART;TO;aux;[9, 11];to;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;3.0;
3;3;drink;;VERB;VB;xcomp;[12, 17];drink;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;4.0;
4;4;,;;PUNCT;,;punct;[18, 19];,;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;5.0;
5;5;child;;NOUN;NN;npadvmod;[20, 25];child;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;6.0;
6;6;...;;PUNCT;:;punct;[26, 29];...;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;7.0;
7;7;And;;CCONJ;CC;cc;[30, 33];And;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;8.0;
8;8;eat;;VERB;VB;ROOT;[34, 37];eat;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;9.0;
9;9;.;;PUNCT;.;punct;[38, 39];.;jorah_mormont;;;GameOfThrones.Season01.Episode02;1.0;10.0;
10;10;;;;;;;;;;;;;;
11;11;daenerys_targaryen Is;;AUX;VBZ;ROOT;[0, 2];Is;daenerys_targaryen;;;GameOfThrones.Season01.Episode02;2.0;1.0;
12;12;n't;;PART;RB;neg;[3, 6];n't;daenerys_targaryen;;;GameOfThrones.Season01.Episode02;2.0;2.0;
13;13;there;;PRON;EX;advmod;[7, 12];there;daenerys_targaryen;;;GameOfThrones.Season01.Episode02;2.0;3.0;
14;14;anything;;PRON;NN;attr;[13, 21];anything;daenerys_targaryen;;;GameOfThrones.Season01.Episode02;2.0;4.0;
15;15;else;;ADV;RB;advmod;[22, 26];else;daenerys_targaryen;;;GameOfThrones.Season01.Episode02;2.0;5.0;
16;16;?;;PUNCT;.;punct;[27, 28];?;daenerys_targaryen;;;GameOfThrones.Season01.Episode02;2.0;6.0;
17;17;;;;;;;;;;;;;;
18;18;jorah_mormont The;;DET;DT;det;[0, 3];The;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;1.0;
19;19;Dothraki;;PROPN;NNP;nsubj;[4, 12];Dothraki;jorah_mormont;PERSON;;GameOfThrones.Season01.Episode02;3.0;2.0;
20;20;have;;AUX;VBP;ROOT;[13, 17];have;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;3.0;
21;21;two;;NUM;CD;nummod;[18, 21];two;jorah_mormont;CARDINAL;;GameOfThrones.Season01.Episode02;3.0;4.0;
22;22;things;;NOUN;NNS;dobj;[22, 28];thing;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;5.0;
23;23;in;;ADP;IN;prep;[29, 31];in;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;6.0;
24;24;abundance;;NOUN;NN;compound;[32, 41];abundance;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;7.0;
25;25;grass;;NOUN;NN;pobj;[42, 47];grass;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;8.0;
26;26;and;;CCONJ;CC;cc;[48, 51];and;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;9.0;
27;27;horses;;NOUN;NNS;conj;[52, 58];horse;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;10.0;
28;28;.;;PUNCT;.;punct;[59, 60];.;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;11.0;
29;29;People;;NOUN;NNS;nsubj;[61, 67];People;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;12.0;
30;30;ca;;VERB;MD;aux;[68, 70];ca;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;13.0;
31;31;n't;;PART;RB;neg;[71, 74];n't;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;14.0;
32;32;live;;VERB;VB;ROOT;[75, 79];live;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;15.0;
33;33;on;;ADP;IN;prep;[80, 82];on;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;16.0;
34;34;grass;;NOUN;NN;pobj;[83, 88];grass;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;17.0;
35;35;...;;PUNCT;:;punct;[89, 92];...;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;18.0;
36;36;In;;ADP;IN;prep;[93, 95];In;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;19.0;
37;37;the;;DET;DT;det;[96, 99];the;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;20.0;
38;38;Shadow;;PROPN;NNP;compound;[100, 106];Shadow;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;21.0;
39;39;Lands;;PROPN;NNP;pobj;[107, 112];Lands;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;22.0;
40;40;beyond;;ADP;IN;prep;[113, 119];beyond;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;23.0;
41;41;Asshai;;PROPN;NNP;pobj;[120, 126];Asshai;jorah_mormont;PERSON;;GameOfThrones.Season01.Episode02;3.0;24.0;
42;42;,;;PUNCT;,;punct;[127, 128];,;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;25.0;
43;43;they;;PRON;PRP;nsubj;[129, 133];they;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;26.0;
44;44;say;;VERB;VBP;ROOT;[134, 137];say;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;27.0;
45;45;there;;PRON;EX;expl;[138, 143];there;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;28.0;
46;46;are;;AUX;VBP;ccomp;[144, 147];are;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;29.0;
47;47;fields;;NOUN;NNS;attr;[148, 154];field;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;30.0;
48;48;of;;ADP;IN;prep;[155, 157];of;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;31.0;
49;49;ghost;;NOUN;NN;compound;[158, 163];ghost;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;32.0;
50;50;grass;;NOUN;NN;pobj;[164, 169];grass;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;33.0;
51;51;with;;ADP;IN;prep;[170, 174];with;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;34.0;
52;52;stalks;;NOUN;NNS;pobj;[175, 181];stalk;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;35.0;
53;53;as;;ADV;RB;prep;[182, 184];a;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;36.0;
54;54;pale;;ADJ;JJ;pobj;[185, 189];pale;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;37.0;
55;55;as;;SCONJ;IN;prep;[190, 192];a;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;38.0;
56;56;milk;;NOUN;NN;pobj;[193, 197];milk;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;39.0;
57;57;that;;DET;WDT;nsubj;[198, 202];that;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;40.0;
58;58;glow;;VERB;VBP;relcl;[203, 207];glow;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;41.0;
59;59;in;;ADP;IN;prep;[208, 210];in;jorah_mormont;;;GameOfThrones.Season01.Episode02;3.0;42.0;
