;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;monica_geller Alright;;PROPN;NNP;ROOT;[0, 7];Alright;monica_geller;;;Friends.Season01.Episode04;1;1
1;.;;PUNCT;.;punct;[8, 9];.;monica_geller;;;Friends.Season01.Episode04;1;2
2;Phoebe;phoebe_buffay;ADJ;JJ;ROOT;[10, 16];Phoebe;monica_geller;;1;Friends.Season01.Episode04;1;3
3;?;;PUNCT;.;punct;[17, 18];?;monica_geller;;;Friends.Season01.Episode04;1;4
4;;;;;;;;;;;;;
5;phoebe_buffay Okay;;INTJ;UH;ROOT;[0, 4];Okay;phoebe_buffay;;;Friends.Season01.Episode04;2;1
6;,;;PUNCT;,;punct;[5, 6];,;phoebe_buffay;;;Friends.Season01.Episode04;2;2
7;okay;;INTJ;UH;ROOT;[7, 11];okay;phoebe_buffay;;;Friends.Season01.Episode04;2;3
8;.;;PUNCT;.;punct;[12, 13];.;phoebe_buffay;;;Friends.Season01.Episode04;2;4
9;If;;SCONJ;IN;mark;[14, 16];If;phoebe_buffay;;;Friends.Season01.Episode04;2;5
10;I;phoebe_buffay;PRON;PRP;nsubj;[17, 18];I;phoebe_buffay;;2;Friends.Season01.Episode04;2;6
11;were;;AUX;VBD;advcl;[19, 23];were;phoebe_buffay;;;Friends.Season01.Episode04;2;7
12;omnipotent;;NOUN;NN;attr;[24, 34];omnipotent;phoebe_buffay;;;Friends.Season01.Episode04;2;8
13;for;;ADP;IN;prep;[35, 38];for;phoebe_buffay;;;Friends.Season01.Episode04;2;9
14;a;;DET;DT;det;[39, 40];a;phoebe_buffay;;;Friends.Season01.Episode04;2;10
15;day;;NOUN;NN;pobj;[41, 44];day;phoebe_buffay;;;Friends.Season01.Episode04;2;11
16;,;;PUNCT;,;punct;[45, 46];,;phoebe_buffay;;;Friends.Season01.Episode04;2;12
17;I;phoebe_buffay;PRON;PRP;nsubj;[47, 48];I;phoebe_buffay;;3;Friends.Season01.Episode04;2;13
18;would;;VERB;MD;aux;[49, 54];would;phoebe_buffay;;;Friends.Season01.Episode04;2;14
19;want;;VERB;VB;ROOT;[55, 59];want;phoebe_buffay;;;Friends.Season01.Episode04;2;15
20;,;;PUNCT;,;punct;[60, 61];,;phoebe_buffay;;;Friends.Season01.Episode04;2;16
21;um;;INTJ;UH;intj;[62, 64];um;phoebe_buffay;;;Friends.Season01.Episode04;2;17
22;,;;PUNCT;,;punct;[65, 66];,;phoebe_buffay;;;Friends.Season01.Episode04;2;18
23;world;;NOUN;NN;compound;[67, 72];world;phoebe_buffay;;;Friends.Season01.Episode04;2;19
24;peace;;NOUN;NN;dobj;[73, 78];peace;phoebe_buffay;;;Friends.Season01.Episode04;2;20
25;,;;PUNCT;,;punct;[79, 80];,;phoebe_buffay;;;Friends.Season01.Episode04;2;21
26;no;;DET;DT;neg;[81, 83];no;phoebe_buffay;;;Friends.Season01.Episode04;2;22
27;more;;ADJ;JJR;advmod;[84, 88];more;phoebe_buffay;;;Friends.Season01.Episode04;2;23
28;hunger;;NOUN;NN;conj;[89, 95];hunger;phoebe_buffay;;;Friends.Season01.Episode04;2;24
29;,;;PUNCT;,;punct;[96, 97];,;phoebe_buffay;;;Friends.Season01.Episode04;2;25
30;good;;ADJ;JJ;amod;[98, 102];good;phoebe_buffay;;;Friends.Season01.Episode04;2;26
31;things;;NOUN;NNS;conj;[103, 109];thing;phoebe_buffay;;;Friends.Season01.Episode04;2;27
32;for;;ADP;IN;prep;[110, 113];for;phoebe_buffay;;;Friends.Season01.Episode04;2;28
