;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;monica_geller Tell;;VERB;VB;ROOT;[0, 4];Tell;monica_geller;;;Friends.Season01.Episode22;1;1
1;him;UNKNOWN;PRON;PRP;dobj;[5, 8];him;monica_geller;;1;Friends.Season01.Episode22;1;2
2;.;;PUNCT;.;punct;[9, 10];.;monica_geller;;;Friends.Season01.Episode22;1;3
3;;;;;;;;;;;;;
4;rachel_green No;;INTJ;UH;ROOT;[0, 2];No;rachel_green;;;Friends.Season01.Episode22;2;1
5;.;;PUNCT;.;punct;[3, 4];.;rachel_green;;;Friends.Season01.Episode22;2;2
6;;;;;;;;;;;;;
7;phoebe_buffay Tell;;VERB;VB;ccomp;[0, 4];Tell;phoebe_buffay;;;Friends.Season01.Episode22;3;1
8;him;UNKNOWN;PRON;PRP;dobj;[5, 8];him;phoebe_buffay;;2;Friends.Season01.Episode22;3;2
9;,;;PUNCT;,;punct;[9, 10];,;phoebe_buffay;;;Friends.Season01.Episode22;3;3
10;tell;;VERB;VB;ROOT;[11, 15];tell;phoebe_buffay;;;Friends.Season01.Episode22;3;4
11;him;UNKNOWN;PRON;PRP;dobj;[16, 19];him;phoebe_buffay;;3;Friends.Season01.Episode22;3;5
12;.;;PUNCT;.;punct;[20, 21];.;phoebe_buffay;;;Friends.Season01.Episode22;3;6
13;;;;;;;;;;;;;
14;monica_geller Just;;ADV;RB;advmod;[0, 4];Just;monica_geller;;;Friends.Season01.Episode22;4;1
15;...;;PUNCT;NFP;punct;[5, 8];...;monica_geller;;;Friends.Season01.Episode22;4;2
16;please;;INTJ;UH;intj;[9, 15];please;monica_geller;;;Friends.Season01.Episode22;4;3
17;tell;;VERB;VB;ROOT;[16, 20];tell;monica_geller;;;Friends.Season01.Episode22;4;4
18;him;UNKNOWN;PRON;PRP;dobj;[21, 24];him;monica_geller;;4;Friends.Season01.Episode22;4;5
19;.;;PUNCT;.;punct;[25, 26];.;monica_geller;;;Friends.Season01.Episode22;4;6
20;;;;;;;;;;;;;
21;rachel_green Shut;;VERB;VB;ROOT;[0, 4];Shut;rachel_green;;;Friends.Season01.Episode22;5;1
22;up;;ADP;RP;prt;[5, 7];up;rachel_green;;;Friends.Season01.Episode22;5;2
23;!;;PUNCT;.;punct;[8, 9];!;rachel_green;;;Friends.Season01.Episode22;5;3
24;;;;;;;;;;;;;
25;chandler_bing Tell;;VERB;VB;ROOT;[0, 4];Tell;chandler_bing;;;Friends.Season01.Episode22;6;1
26;me;chandler_bing;PRON;PRP;dobj;[5, 7];me;chandler_bing;;5;Friends.Season01.Episode22;6;2
27;what;;PRON;WP;dobj;[8, 12];what;chandler_bing;;;Friends.Season01.Episode22;6;3
28;?;;PUNCT;.;punct;[13, 14];?;chandler_bing;;;Friends.Season01.Episode22;6;4
29;;;;;;;;;;;;;
30;monica_geller Look;;VERB;VB;advcl;[0, 4];Look;monica_geller;;;Friends.Season01.Episode22;7;1
31;at;;ADP;IN;prep;[5, 7];at;monica_geller;;;Friends.Season01.Episode22;7;2
32;you;chandler_bing;PRON;PRP;pobj;[8, 11];you;monica_geller;;6;Friends.Season01.Episode22;7;3
33;,;;PUNCT;,;punct;[12, 13];,;monica_geller;;;Friends.Season01.Episode22;7;4
34;you;chandler_bing;PRON;PRP;nsubj;[14, 17];you;monica_geller;;7;Friends.Season01.Episode22;7;5
35;wo;;VERB;MD;aux;[18, 20];wo;monica_geller;;;Friends.Season01.Episode22;7;6
36;n't;;PART;RB;neg;[21, 24];n't;monica_geller;;;Friends.Season01.Episode22;7;7
37;even;;ADV;RB;advmod;[25, 29];even;monica_geller;;;Friends.Season01.Episode22;7;8
38;look;;VERB;VB;ROOT;[30, 34];look;monica_geller;;;Friends.Season01.Episode22;7;9
39;at;;ADP;IN;prep;[35, 37];at;monica_geller;;;Friends.Season01.Episode22;7;10
40;him;UNKNOWN;PRON;PRP;pobj;[38, 41];him;monica_geller;;8;Friends.Season01.Episode22;7;11
41;.;;PUNCT;.;punct;[42, 43];.;monica_geller;;;Friends.Season01.Episode22;7;12
42;;;;;;;;;;;;;
43;chandler_bing Oh;;INTJ;UH;intj;[0, 2];Oh;chandler_bing;;;Friends.Season01.Episode22;8;1
44;,;;PUNCT;,;punct;[3, 4];,;chandler_bing;;;Friends.Season01.Episode22;8;2
45;come;;VERB;VB;ROOT;[5, 9];come;chandler_bing;;;Friends.Season01.Episode22;8;3
46;on;;ADP;RP;prt;[10, 12];on;chandler_bing;;;Friends.Season01.Episode22;8;4
47;tell;;VERB;VB;advcl;[13, 17];tell;chandler_bing;;;Friends.Season01.Episode22;8;5
48;me;chandler_bing;PRON;PRP;dobj;[18, 20];me;chandler_bing;;9;Friends.Season01.Episode22;8;6
49;.;;PUNCT;.;punct;[21, 22];.;chandler_bing;;;Friends.Season01.Episode22;8;7
50;I;chandler_bing;PRON;PRP;nsubj;[23, 24];I;chandler_bing;;10;Friends.Season01.Episode22;8;8
51;could;;VERB;MD;aux;[25, 30];could;chandler_bing;;;Friends.Season01.Episode22;8;9
52;use;;VERB;VB;ROOT;[31, 34];use;chandler_bing;;;Friends.Season01.Episode22;8;10
53;another;;DET;DT;det;[35, 42];another;chandler_bing;;;Friends.Season01.Episode22;8;11
54;reason;;NOUN;NN;dobj;[43, 49];reason;chandler_bing;;;Friends.Season01.Episode22;8;12
55;why;;ADV;WRB;advmod;[50, 53];why;chandler_bing;;;Friends.Season01.Episode22;8;13
56;women;;NOUN;NNS;nsubj;[54, 59];woman;chandler_bing;;;Friends.Season01.Episode22;8;14
57;wo;;VERB;MD;aux;[60, 62];wo;chandler_bing;;;Friends.Season01.Episode22;8;15
58;n't;;PART;RB;neg;[63, 66];n't;chandler_bing;;;Friends.Season01.Episode22;8;16
59;look;;VERB;VB;relcl;[67, 71];look;chandler_bing;;;Friends.Season01.Episode22;8;17
60;at;;ADP;IN;prep;[72, 74];at;chandler_bing;;;Friends.Season01.Episode22;8;18
61;me;chandler_bing;PRON;PRP;pobj;[75, 77];me;chandler_bing;;11;Friends.Season01.Episode22;8;19
62;.;;PUNCT;.;punct;[78, 79];.;chandler_bing;;;Friends.Season01.Episode22;8;20
63;;;;;;;;;;;;;
64;rachel_green All;;ADV;RB;advmod;[0, 3];All;rachel_green;;;Friends.Season01.Episode22;9;1
65;right;;ADV;RB;advmod;[4, 9];right;rachel_green;;;Friends.Season01.Episode22;9;2
