;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;rachel_green Everybody;;PRON;NN;npadvmod;[0, 9];Everybody;rachel_green;;;Friends.Season01.Episode07;1;1
1;?;;PUNCT;.;punct;[10, 11];?;rachel_green;;;Friends.Season01.Episode07;1;2
2;Shh;;PROPN;NNP;intj;[12, 15];Shh;rachel_green;PERSON;;Friends.Season01.Episode07;1;3
3;,;;PUNCT;,;punct;[16, 17];,;rachel_green;;;Friends.Season01.Episode07;1;4
4;shhh;;X;FW;ROOT;[18, 22];shhh;rachel_green;;;Friends.Season01.Episode07;1;5
5;.;;PUNCT;.;punct;[23, 24];.;rachel_green;;;Friends.Season01.Episode07;1;6
6;Uhhh;;PROPN;NNP;ROOT;[25, 29];Uhhh;rachel_green;;;Friends.Season01.Episode07;1;7
7;...;;PUNCT;.;punct;[30, 33];...;rachel_green;;;Friends.Season01.Episode07;1;8
8;Central;;PROPN;NNP;compound;[34, 41];Central;rachel_green;;;Friends.Season01.Episode07;1;9
9;Perk;;PROPN;NNP;nsubj;[42, 46];Perk;rachel_green;;;Friends.Season01.Episode07;1;10
10;is;;AUX;VBZ;ROOT;[47, 49];is;rachel_green;;;Friends.Season01.Episode07;1;11
11;proud;;ADJ;JJ;acomp;[50, 55];proud;rachel_green;;;Friends.Season01.Episode07;1;12
12;to;;PART;TO;aux;[56, 58];to;rachel_green;;;Friends.Season01.Episode07;1;13
13;present;;VERB;VB;xcomp;[59, 66];present;rachel_green;;;Friends.Season01.Episode07;1;14
14;the;;DET;DT;det;[67, 70];the;rachel_green;;;Friends.Season01.Episode07;1;15
15;music;;NOUN;NN;dobj;[71, 76];music;rachel_green;;;Friends.Season01.Episode07;1;16
16;of;;ADP;IN;prep;[77, 79];of;rachel_green;;;Friends.Season01.Episode07;1;17
17;Miss;;PROPN;NNP;compound;[80, 84];Miss;rachel_green;;;Friends.Season01.Episode07;1;18
18;Phoebe;phoebe_buffay;PROPN;NNP;compound;[85, 91];Phoebe;rachel_green;;1;Friends.Season01.Episode07;1;19
19;Buffay;phoebe_buffay;PROPN;NNP;pobj;[92, 98];Buffay;rachel_green;;2;Friends.Season01.Episode07;1;20
20;.;;PUNCT;.;punct;[99, 100];.;rachel_green;;;Friends.Season01.Episode07;1;21
21;;;;;;;;;;;;;
22;phoebe_buffay Hi;;INTJ;UH;ROOT;[0, 2];Hi;phoebe_buffay;;;Friends.Season01.Episode07;2;1
23;.;;PUNCT;.;punct;[3, 4];.;phoebe_buffay;;;Friends.Season01.Episode07;2;2
24;Um;;INTJ;UH;intj;[5, 7];Um;phoebe_buffay;;;Friends.Season01.Episode07;2;3
25;,;;PUNCT;,;punct;[8, 9];,;phoebe_buffay;;;Friends.Season01.Episode07;2;4
26;I;phoebe_buffay;PRON;PRP;nsubj;[10, 11];I;phoebe_buffay;;3;Friends.Season01.Episode07;2;5
27;want;;VERB;VBP;ROOT;[12, 16];want;phoebe_buffay;;;Friends.Season01.Episode07;2;6
28;to;;PART;TO;aux;[17, 19];to;phoebe_buffay;;;Friends.Season01.Episode07;2;7
29;start;;VERB;VB;xcomp;[20, 25];start;phoebe_buffay;;;Friends.Season01.Episode07;2;8
30;with;;ADP;IN;prep;[26, 30];with;phoebe_buffay;;;Friends.Season01.Episode07;2;9
