;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;chandler_bing Dehydrated;;VERB;VBN;amod;[0, 10];Dehydrated;chandler_bing;;;Friends.Season01.Episode08;1;1
1;Japanese;;ADJ;JJ;amod;[11, 19];Japanese;chandler_bing;NORP;;Friends.Season01.Episode08;1;2
2;noodles;;NOUN;NNS;dobj;[20, 27];noodle;chandler_bing;;;Friends.Season01.Episode08;1;3
3;under;;ADP;IN;prep;[28, 33];under;chandler_bing;;;Friends.Season01.Episode08;1;4
4;fluorescent;;NOUN;NN;compound;[34, 45];fluorescent;chandler_bing;;;Friends.Season01.Episode08;1;5
5;lights;;NOUN;NNS;pobj;[46, 52];light;chandler_bing;;;Friends.Season01.Episode08;1;6
6;...;;PUNCT;NFP;punct;[53, 56];...;chandler_bing;;;Friends.Season01.Episode08;1;7
7;does;;AUX;VBZ;aux;[57, 61];doe;chandler_bing;;;Friends.Season01.Episode08;1;8
8;it;;PRON;PRP;nsubj;[62, 64];it;chandler_bing;;;Friends.Season01.Episode08;1;9
9;get;;AUX;VB;ROOT;[65, 68];get;chandler_bing;;;Friends.Season01.Episode08;1;10
10;better;;ADJ;JJR;acomp;[69, 75];better;chandler_bing;;;Friends.Season01.Episode08;1;11
11;than;;SCONJ;IN;prep;[76, 80];than;chandler_bing;;;Friends.Season01.Episode08;1;12
12;this;;DET;DT;pobj;[81, 85];this;chandler_bing;;;Friends.Season01.Episode08;1;13
13;?;;PUNCT;.;punct;[86, 87];?;chandler_bing;;;Friends.Season01.Episode08;1;14
14;;;;;;;;;;;;;
15;shelly Question;;PROPN;NNP;ROOT;[0, 8];Question;shelly;;;Friends.Season01.Episode08;2;1
16;.;;PUNCT;.;punct;[9, 10];.;shelly;;;Friends.Season01.Episode08;2;2
17;You;chandler_bing;PRON;PRP;nsubj;[11, 14];You;shelly;;1;Friends.Season01.Episode08;2;3
18;'re;;AUX;VBP;aux;[15, 18];'re;shelly;;;Friends.Season01.Episode08;2;4
19;not;;PART;RB;neg;[19, 22];not;shelly;;;Friends.Season01.Episode08;2;5
