;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;chandler_bing I;chandler_bing;PRON;PRP;nsubj;[0, 1];I;chandler_bing;;1;Friends.Season01.Episode20;1;1
1;ca;;VERB;MD;aux;[2, 4];ca;chandler_bing;;;Friends.Season01.Episode20;1;2
2;n't;;PART;RB;neg;[5, 8];n't;chandler_bing;;;Friends.Season01.Episode20;1;3
3;believe;;VERB;VB;ROOT;[9, 16];believe;chandler_bing;;;Friends.Season01.Episode20;1;4
4;you;;PRON;PRP;nsubj;[17, 20];you;chandler_bing;;;Friends.Season01.Episode20;1;5
5;would;;VERB;MD;aux;[21, 26];would;chandler_bing;;;Friends.Season01.Episode20;1;6
6;actually;;ADV;RB;advmod;[27, 35];actually;chandler_bing;;;Friends.Season01.Episode20;1;7
7;say;;VERB;VB;ccomp;[36, 39];say;chandler_bing;;;Friends.Season01.Episode20;1;8
8;that;;DET;DT;dobj;[40, 44];that;chandler_bing;;;Friends.Season01.Episode20;1;9
9;.;;PUNCT;.;punct;[45, 46];.;chandler_bing;;;Friends.Season01.Episode20;1;10
10;I;chandler_bing;PRON;PRP;nsubj;[47, 48];I;chandler_bing;;2;Friends.Season01.Episode20;1;11
11;would;;VERB;MD;aux;[49, 54];would;chandler_bing;;;Friends.Season01.Episode20;1;12
12;much;;ADV;RB;advmod;[55, 59];much;chandler_bing;;;Friends.Season01.Episode20;1;13
13;rather;;ADV;RB;advmod;[60, 66];rather;chandler_bing;;;Friends.Season01.Episode20;1;14
14;be;;AUX;VB;ROOT;[67, 69];be;chandler_bing;;;Friends.Season01.Episode20;1;15
15;Mr;;PROPN;NNP;dep;[70, 72];Mr;chandler_bing;PERSON;;Friends.Season01.Episode20;1;16
16;.;;PUNCT;.;punct;[73, 74];.;chandler_bing;;;Friends.Season01.Episode20;1;17
17;Peanut;;PROPN;NNP;ROOT;[75, 81];Peanut;chandler_bing;PERSON;;Friends.Season01.Episode20;1;18
18;than;;SCONJ;IN;prep;[82, 86];than;chandler_bing;;;Friends.Season01.Episode20;1;19
19;Mr;;PROPN;NNP;dep;[87, 89];Mr;chandler_bing;PERSON;;Friends.Season01.Episode20;1;20
20;.;;PUNCT;.;compound;[90, 91];.;chandler_bing;;;Friends.Season01.Episode20;1;21
21;Salty;;PROPN;NNP;pobj;[92, 97];Salty;chandler_bing;;;Friends.Season01.Episode20;1;22
22;.;;PUNCT;.;punct;[98, 99];.;chandler_bing;;;Friends.Season01.Episode20;1;23
23;;;;;;;;;;;;;
24;joey_tribbiani No;;DET;DT;det;[0, 2];No;joey_tribbiani;;;Friends.Season01.Episode20;2;1
25;way;;NOUN;NN;ROOT;[3, 6];way;joey_tribbiani;;;Friends.Season01.Episode20;2;2
26;!;;PUNCT;.;punct;[7, 8];!;joey_tribbiani;;;Friends.Season01.Episode20;2;3
27;Mr;;PROPN;NNP;ROOT;[9, 11];Mr;joey_tribbiani;;;Friends.Season01.Episode20;2;4
28;.;;PUNCT;.;punct;[12, 13];.;joey_tribbiani;;;Friends.Season01.Episode20;2;5
29;Salty;;PROPN;NNP;nsubj;[14, 19];Salty;joey_tribbiani;;;Friends.Season01.Episode20;2;6
30;is;;AUX;VBZ;ccomp;[20, 22];is;joey_tribbiani;;;Friends.Season01.Episode20;2;7
31;a;;DET;DT;det;[23, 24];a;joey_tribbiani;;;Friends.Season01.Episode20;2;8
32;sailor;;NOUN;NN;attr;[25, 31];sailor;joey_tribbiani;;;Friends.Season01.Episode20;2;9
33;,;;PUNCT;,;punct;[32, 33];,;joey_tribbiani;;;Friends.Season01.Episode20;2;10
34;all;;ADV;RB;advmod;[34, 37];all;joey_tribbiani;;;Friends.Season01.Episode20;2;11
35;right;;ADV;RB;amod;[38, 43];right;joey_tribbiani;;;Friends.Season01.Episode20;2;12
36;,;;PUNCT;,;punct;[44, 45];,;joey_tribbiani;;;Friends.Season01.Episode20;2;13
37;he;UNKNOWN;PRON;PRP;nsubjpass;[46, 48];he;joey_tribbiani;;3;Friends.Season01.Episode20;2;14
38;'s;;AUX;VBZ;auxpass;[49, 51];'s;joey_tribbiani;;;Friends.Season01.Episode20;2;15
39;got;;VERB;VBN;ROOT;[52, 55];got;joey_tribbiani;;;Friends.Season01.Episode20;2;16
40;to;;PART;TO;aux;[56, 58];to;joey_tribbiani;;;Friends.Season01.Episode20;2;17
41;be;;AUX;VB;xcomp;[59, 61];be;joey_tribbiani;;;Friends.Season01.Episode20;2;18
42;,;;PUNCT;,;punct;[62, 63];,;joey_tribbiani;;;Friends.Season01.Episode20;2;19
43;like;;INTJ;UH;intj;[64, 68];like;joey_tribbiani;;;Friends.Season01.Episode20;2;20
44;,;;PUNCT;,;punct;[69, 70];,;joey_tribbiani;;;Friends.Season01.Episode20;2;21
45;thetoughest;;ADJ;JJS;compound;[71, 82];thetoughest;joey_tribbiani;;;Friends.Season01.Episode20;2;22
46;snack;;NOUN;NN;pobj;[83, 88];snack;joey_tribbiani;;;Friends.Season01.Episode20;2;23
47;there;;PRON;EX;expl;[89, 94];there;joey_tribbiani;;;Friends.Season01.Episode20;2;24
48;is;;AUX;VBZ;ROOT;[95, 97];is;joey_tribbiani;;;Friends.Season01.Episode20;2;25
49;.;;PUNCT;.;punct;[98, 99];.;joey_tribbiani;;;Friends.Season01.Episode20;2;26
50;;;;;;;;;;;;;
