;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;joey_tribbiani How;;ADV;WRB;advmod;[0, 3];How;joey_tribbiani;;;Friends.Season01.Episode21;1;1
1;could;;VERB;MD;aux;[4, 9];could;joey_tribbiani;;;Friends.Season01.Episode21;1;2
2;someone;;PRON;NN;nsubj;[10, 17];someone;joey_tribbiani;;;Friends.Season01.Episode21;1;3
3;get;;AUX;VB;ROOT;[18, 21];get;joey_tribbiani;;;Friends.Season01.Episode21;1;4
4;a;;DET;DT;det;[22, 23];a;joey_tribbiani;;;Friends.Season01.Episode21;1;5
5;hold;;NOUN;NN;dobj;[24, 28];hold;joey_tribbiani;;;Friends.Season01.Episode21;1;6
6;of;;ADP;IN;prep;[29, 31];of;joey_tribbiani;;;Friends.Season01.Episode21;1;7
7;your;;DET;PRP$;poss;[32, 36];your;joey_tribbiani;;;Friends.Season01.Episode21;1;8
8;credit;;NOUN;NN;compound;[37, 43];credit;joey_tribbiani;;;Friends.Season01.Episode21;1;9
9;card;;NOUN;NN;compound;[44, 48];card;joey_tribbiani;;;Friends.Season01.Episode21;1;10
10;number;;NOUN;NN;pobj;[49, 55];number;joey_tribbiani;;;Friends.Season01.Episode21;1;11
11;?;;PUNCT;.;punct;[56, 57];?;joey_tribbiani;;;Friends.Season01.Episode21;1;12
12;;;;;;;;;;;;;
13;monica_geller I;monica_geller;PRON;PRP;nsubj;[0, 1];I;monica_geller;;1;Friends.Season01.Episode21;2;1
14;have;;AUX;VBP;ROOT;[2, 6];have;monica_geller;;;Friends.Season01.Episode21;2;2
15;no;;DET;DT;det;[7, 9];no;monica_geller;;;Friends.Season01.Episode21;2;3
16;idea;;NOUN;NN;dobj;[10, 14];idea;monica_geller;;;Friends.Season01.Episode21;2;4
17;.;;PUNCT;.;punct;[15, 16];.;monica_geller;;;Friends.Season01.Episode21;2;5
18;But;;CCONJ;CC;cc;[17, 20];But;monica_geller;;;Friends.Season01.Episode21;2;6
19;look;;VERB;VB;ROOT;[21, 25];look;monica_geller;;;Friends.Season01.Episode21;2;7
20;how;;ADV;WRB;advmod;[26, 29];how;monica_geller;;;Friends.Season01.Episode21;2;8
21;much;;ADV;RB;dobj;[30, 34];much;monica_geller;;;Friends.Season01.Episode21;2;9
22;they;;PRON;PRP;nsubj;[35, 39];they;monica_geller;;;Friends.Season01.Episode21;2;10
23;spent;;VERB;VBD;ccomp;[40, 45];spent;monica_geller;;;Friends.Season01.Episode21;2;11
24;!;;PUNCT;.;punct;[46, 47];!;monica_geller;;;Friends.Season01.Episode21;2;12
25;;;;;;;;;;;;;
26;rachel_green Monica;fake_monica;PROPN;NNP;npadvmod;[0, 6];Monica;rachel_green;;2;Friends.Season01.Episode21;3;1
27;,;;PUNCT;,;punct;[7, 8];,;rachel_green;;;Friends.Season01.Episode21;3;2
28;would;;VERB;MD;aux;[9, 14];would;rachel_green;;;Friends.Season01.Episode21;3;3
29;you;monica_geller;PRON;PRP;nsubj;[15, 18];you;rachel_green;;3;Friends.Season01.Episode21;3;4
30;calm;;VERB;VB;ROOT;[19, 23];calm;rachel_green;;;Friends.Season01.Episode21;3;5
31;down;;ADP;RP;prt;[24, 28];down;rachel_green;;;Friends.Season01.Episode21;3;6
32;?;;PUNCT;.;punct;[29, 30];?;rachel_green;;;Friends.Season01.Episode21;3;7
33;The;;DET;DT;det;[31, 34];The;rachel_green;;;Friends.Season01.Episode21;3;8
34;credit;;NOUN;NN;compound;[35, 41];credit;rachel_green;;;Friends.Season01.Episode21;3;9
35;card;;NOUN;NN;compound;[42, 46];card;rachel_green;;;Friends.Season01.Episode21;3;10
36;people;;NOUN;NNS;nsubj;[47, 53];people;rachel_green;;;Friends.Season01.Episode21;3;11
37;said;;VERB;VBD;ROOT;[54, 58];said;rachel_green;;;Friends.Season01.Episode21;3;12
38;that;;SCONJ;IN;mark;[59, 63];that;rachel_green;;;Friends.Season01.Episode21;3;13
39;you;monica_geller;PRON;PRP;nsubj;[64, 67];you;rachel_green;;4;Friends.Season01.Episode21;3;14
40;only;;ADV;RB;advmod;[68, 72];only;rachel_green;;;Friends.Season01.Episode21;3;15
41;have;;AUX;VBP;ccomp;[73, 77];have;rachel_green;;;Friends.Season01.Episode21;3;16
42;to;;PART;TO;aux;[78, 80];to;rachel_green;;;Friends.Season01.Episode21;3;17
43;pay;;VERB;VB;xcomp;[81, 84];pay;rachel_green;;;Friends.Season01.Episode21;3;18
44;for;;ADP;IN;prep;[85, 88];for;rachel_green;;;Friends.Season01.Episode21;3;19
45;the;;DET;DT;det;[89, 92];the;rachel_green;;;Friends.Season01.Episode21;3;20
46;stuff;;NOUN;NN;pobj;[93, 98];stuff;rachel_green;;;Friends.Season01.Episode21;3;21
47;that;;DET;WDT;dobj;[99, 103];that;rachel_green;;;Friends.Season01.Episode21;3;22
48;you;monica_geller;PRON;PRP;nsubj;[104, 107];you;rachel_green;;5;Friends.Season01.Episode21;3;23
49;bought;;VERB;VBD;relcl;[108, 114];bought;rachel_green;;;Friends.Season01.Episode21;3;24
50;.;;PUNCT;.;punct;[115, 116];.;rachel_green;;;Friends.Season01.Episode21;3;25
51;;;;;;;;;;;;;
52;monica_geller I;monica_geller;PRON;PRP;nsubj;[0, 1];I;monica_geller;;6;Friends.Season01.Episode21;4;1
53;know;;VERB;VBP;relcl;[2, 6];know;monica_geller;;;Friends.Season01.Episode21;4;2
54;.;;PUNCT;.;punct;[7, 8];.;monica_geller;;;Friends.Season01.Episode21;4;3
55;It;;PRON;PRP;nsubj;[9, 11];It;monica_geller;;;Friends.Season01.Episode21;4;4
56;'s;;AUX;VBZ;ROOT;[12, 14];'s;monica_geller;;;Friends.Season01.Episode21;4;5
57;just;;ADV;RB;advmod;[15, 19];just;monica_geller;;;Friends.Season01.Episode21;4;6
