;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;lt_felix_gaeta Reveille;;PROPN;NNP;dep;[0, 8];Reveille;lt_felix_gaeta;PERSON;;BattlestarGalactica.Season01.Episode03;1;1
1;,;;PUNCT;,;punct;[9, 10];,;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;2
2;reveille;;NOUN;NN;appos;[11, 19];reveille;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;3
3;,;;PUNCT;,;punct;[20, 21];,;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;4
4;morning;;NOUN;NN;compound;[22, 29];morning;lt_felix_gaeta;TIME;;BattlestarGalactica.Season01.Episode03;1;5
5;stations;;NOUN;NNS;appos;[30, 38];station;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;6
6;aboard;;ADP;IN;prep;[39, 45];aboard;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;7
7;Battlestar;;PROPN;NNP;compound;[46, 56];Battlestar;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;8
8;Galactica;;PROPN;NNP;pobj;[57, 66];Galactica;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;9
9;,;;PUNCT;,;punct;[67, 68];,;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;10
10;all;;DET;DT;det;[69, 72];all;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;11
11;hands;;NOUN;NNS;nsubj;[73, 78];hand;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;12
12;report;;VERB;VBP;ROOT;[79, 85];report;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;13
13;to;;ADP;IN;prep;[86, 88];to;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;14
14;your;;DET;PRP$;poss;[89, 93];your;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;15
15;stations;;NOUN;NNS;pobj;[94, 102];station;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;16
16;.;;PUNCT;.;punct;[103, 104];.;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode03;1;17
17;;;;;;;;;;;;;
18;colonel_saul_tigh So;;ADV;RB;advmod;[0, 2];So;colonel_saul_tigh;;;BattlestarGalactica.Season01.Episode03;2;1
