;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;lt_felix_gaeta Commander;;PROPN;NNP;dobj;[0, 9];Commander;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;1
1;?;;PUNCT;.;punct;[10, 11];?;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;2
2;Heres;;PROPN;NNP;compound;[12, 17];Heres;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;3
3;Doctor;;PROPN;NNP;compound;[18, 24];Doctor;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;4
4;Baltars;;PROPN;NNP;compound;[25, 32];Baltars;lt_felix_gaeta;PERSON;;BattlestarGalactica.Season01.Episode09;1;5
5;report;;NOUN;NN;ROOT;[33, 39];report;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;6
6;.;;PUNCT;.;punct;[40, 41];.;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;7
7;And;;CCONJ;CC;cc;[42, 45];And;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;8
8;the;;DET;DT;det;[46, 49];the;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;9
9;President;president_laura_roslin;PROPN;NNP;nsubj;[50, 59];President;lt_felix_gaeta;;1;BattlestarGalactica.Season01.Episode09;1;10
10;is;;AUX;VBZ;aux;[60, 62];is;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;11
11;waiting;;VERB;VBG;ROOT;[63, 70];waiting;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;12
12;for;;ADP;IN;prep;[71, 74];for;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;13
13;you;;PRON;PRP;pobj;[75, 78];you;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;14
14;up;;ADP;RP;prt;[79, 81];up;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;15
15;in;;ADP;IN;prep;[82, 84];in;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;16
16;the;;DET;DT;det;[85, 88];the;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;17
17;core;;NOUN;NN;pobj;[89, 93];core;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;18
18;.;;PUNCT;.;punct;[94, 95];.;lt_felix_gaeta;;;BattlestarGalactica.Season01.Episode09;1;19
19;;;;;;;;;;;;;
20;admiral_william_adama Thank;;VERB;VBP;ROOT;[0, 5];Thank;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;2;1
21;you;president_laura_roslin;PRON;PRP;dobj;[6, 9];you;admiral_william_adama;;2;BattlestarGalactica.Season01.Episode09;2;2
22;.;;PUNCT;.;punct;[10, 11];.;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;2;3
23;;;;;;;;;;;;;
24;admiral_william_adama Clear;;ADJ;JJ;ROOT;[0, 5];Clear;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;1
25;the;;DET;DT;det;[6, 9];the;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;2
26;deck;;NOUN;NN;dobj;[10, 14];deck;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;3
27;.;;PUNCT;.;punct;[15, 16];.;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;4
28;Madame;;PROPN;NNP;compound;[17, 23];Madame;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;5
29;President;president_laura_roslin;PROPN;NNP;npadvmod;[24, 33];President;admiral_william_adama;;3;BattlestarGalactica.Season01.Episode09;3;6
30;,;;PUNCT;,;punct;[34, 35];,;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;7
31;we;multiple_persons;PRON;PRP;nsubj;[36, 38];we;admiral_william_adama;;4;BattlestarGalactica.Season01.Episode09;3;8
32;are;;AUX;VBP;ROOT;[39, 42];are;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;9
33;the;;DET;DT;det;[43, 46];the;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;10
34;proud;;ADJ;JJ;amod;[47, 52];proud;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;11
35;owners;;NOUN;NNS;attr;[53, 59];owner;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;12
36;of;;ADP;IN;prep;[60, 62];of;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;13
37;the;;DET;DT;det;[63, 66];the;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;14
38;universes;;ADJ;JJ;intj;[67, 76];universe;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;15
39;first;;ADJ;JJ;amod;[77, 82];first;admiral_william_adama;ORDINAL;;BattlestarGalactica.Season01.Episode09;3;16
40;bona;;NOUN;NN;compound;[83, 87];bona;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;17
41;fide;;ADJ;JJ;amod;[88, 92];fide;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;18
42;Cylon;;ADJ;JJ;compound;[93, 98];Cylon;admiral_william_adama;PERSON;;BattlestarGalactica.Season01.Episode09;3;19
43;detector;;NOUN;NN;pobj;[99, 107];detector;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;20
44;.;;PUNCT;.;punct;[108, 109];.;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;3;21
45;;;;;;;;;;;;;
46;president_laura_roslin Well;;INTJ;UH;intj;[0, 4];Well;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;4;1
47;,;;PUNCT;,;punct;[5, 6];,;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;4;2
48;that;;DET;DT;nsubj;[7, 11];that;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;4;3
49;is;;AUX;VBZ;ROOT;[12, 14];is;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;4;4
50;great;;ADJ;JJ;amod;[15, 20];great;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;4;5
51;news;;NOUN;NN;attr;[21, 25];news;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;4;6
52;.;;PUNCT;.;punct;[26, 27];.;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;4;7
53;;;;;;;;;;;;;
54;admiral_william_adama Yeah;;INTJ;UH;ROOT;[0, 4];Yeah;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;5;1
55;.;;PUNCT;.;punct;[5, 6];.;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;5;2
56;;;;;;;;;;;;;
57;president_laura_roslin So;;ADV;RB;advmod;[0, 2];So;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;6;1
58;,;;PUNCT;,;punct;[3, 4];,;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;6;2
59;when;;ADV;WRB;advmod;[5, 9];when;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;6;3
60;do;;AUX;VBP;aux;[10, 12];do;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;6;4
61;we;multiple_persons;PRON;PRP;nsubj;[13, 15];we;president_laura_roslin;;5;BattlestarGalactica.Season01.Episode09;6;5
62;begin;;VERB;VB;ROOT;[16, 21];begin;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;6;6
63;?;;PUNCT;.;punct;[22, 23];?;president_laura_roslin;;;BattlestarGalactica.Season01.Episode09;6;7
64;;;;;;;;;;;;;
65;admiral_william_adama Doctor;;PROPN;NNP;compound;[0, 6];Doctor;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;1
66;Baltar;;PROPN;NNP;nsubj;[7, 13];Baltar;admiral_william_adama;PERSON;;BattlestarGalactica.Season01.Episode09;7;2
67;would;;VERB;MD;aux;[14, 19];would;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;3
68;like;;VERB;VB;ROOT;[20, 24];like;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;4
69;to;;PART;TO;aux;[25, 27];to;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;5
70;start;;VERB;VB;xcomp;[28, 33];start;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;6
71;widespread;;ADJ;JJ;amod;[34, 44];widespread;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;7
72;testing;;NOUN;NN;dobj;[45, 52];testing;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;8
73;as;;ADV;RB;advmod;[53, 55];a;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;9
74;soon;;ADV;RB;advmod;[56, 60];soon;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;10
75;as;;SCONJ;IN;prep;[61, 63];a;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;11
76;possible;;ADJ;JJ;amod;[64, 72];possible;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;12
77;,;;PUNCT;,;punct;[73, 74];,;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;13
78;but;;CCONJ;CC;cc;[75, 78];but;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;14
79;there;;PRON;EX;expl;[79, 84];there;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;15
80;are;;AUX;VBP;conj;[85, 88];are;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;16
81;some;;DET;DT;det;[89, 93];some;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;17
82;serious;;ADJ;JJ;amod;[94, 101];serious;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;18
83;limitations;;NOUN;NNS;attr;[102, 113];limitation;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;19
84;.;;PUNCT;.;punct;[114, 115];.;admiral_william_adama;;;BattlestarGalactica.Season01.Episode09;7;20
