;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;Man_on_loudspeaker Attention;;PROPN;NNP;ROOT;[0, 9];Attention;Man_on_loudspeaker;PERSON;;BattlestarGalactica.Season01.Episode06;1;1
1;.;;PUNCT;.;punct;[10, 11];.;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;2
2;The;;DET;DT;det;[12, 15];The;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;3
3;Scorpia;;PROPN;NNP;compound;[16, 23];Scorpia;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;4
4;Traveler;;PROPN;NNP;nsubj;[24, 32];Traveler;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;5
5;has;;AUX;VBZ;aux;[33, 36];ha;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;6
6;docked;;VERB;VBN;ROOT;[37, 43];docked;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;7
7;.;;PUNCT;.;punct;[44, 45];.;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;8
8;Civilians;;NOUN;NNS;nsubj;[46, 55];Civilians;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;9
9;currently;;ADV;RB;advmod;[56, 65];currently;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;10
10;boarding;;VERB;VBG;acl;[66, 74];boarding;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;11
11;Galactica;;PROPN;NNP;dobj;[75, 84];Galactica;Man_on_loudspeaker;ORG;;BattlestarGalactica.Season01.Episode06;1;12
12;,;;PUNCT;,;punct;[85, 86];,;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;13
13;please;;INTJ;UH;intj;[87, 93];please;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;14
14;proceed;;VERB;VB;ROOT;[94, 101];proceed;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;15
15;to;;ADP;IN;prep;[102, 104];to;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;16
16;security;;NOUN;NN;compound;[105, 113];security;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;17
17;checkpoints;;NOUN;NNS;pobj;[114, 125];checkpoint;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;18
18;.;;PUNCT;.;punct;[126, 127];.;Man_on_loudspeaker;;;BattlestarGalactica.Season01.Episode06;1;19
19;;;;;;;;;;;;;
20;Marine Next;;PROPN;NNP;ROOT;[0, 4];Next;Marine;;;BattlestarGalactica.Season01.Episode06;2;1
21;.;;PUNCT;.;punct;[5, 6];.;Marine;;;BattlestarGalactica.Season01.Episode06;2;2
22;Next;;ADV;RB;ROOT;[7, 11];Next;Marine;;;BattlestarGalactica.Season01.Episode06;2;3
