;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;crashdown Everyone;;PRON;NN;dobj;[0, 8];Everyone;crashdown;;;BattlestarGalactica.Season01.Episode13;1;1
1;!;;PUNCT;.;punct;[9, 10];!;crashdown;;;BattlestarGalactica.Season01.Episode13;1;2
2;Come;;VERB;VB;ROOT;[11, 15];Come;crashdown;;;BattlestarGalactica.Season01.Episode13;1;3
3;on;;ADP;RP;prt;[16, 18];on;crashdown;;;BattlestarGalactica.Season01.Episode13;1;4
4;!;;PUNCT;.;punct;[19, 20];!;crashdown;;;BattlestarGalactica.Season01.Episode13;1;5
5;Come;;VERB;VB;ROOT;[21, 25];Come;crashdown;;;BattlestarGalactica.Season01.Episode13;1;6
6;on;;ADP;RP;prt;[26, 28];on;crashdown;;;BattlestarGalactica.Season01.Episode13;1;7
7;,;;PUNCT;,;punct;[29, 30];,;crashdown;;;BattlestarGalactica.Season01.Episode13;1;8
8;move;;VERB;VB;dep;[31, 35];move;crashdown;;;BattlestarGalactica.Season01.Episode13;1;9
9;!;;PUNCT;.;punct;[36, 37];!;crashdown;;;BattlestarGalactica.Season01.Episode13;1;10
10;;;;;;;;;;;;;
11;chief_galen_tyrol Everybody;;PRON;NN;dobj;[0, 9];Everybody;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;1
12;up;;ADP;RP;prt;[10, 12];up;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;2
13;!;;PUNCT;.;punct;[13, 14];!;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;3
14;Cally;;ADV;RB;advmod;[15, 20];Cally;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;4
15;,;;PUNCT;,;punct;[21, 22];,;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;5
16;up;;ADV;RB;advmod;[23, 25];up;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;6
17;,;;PUNCT;,;punct;[26, 27];,;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;7
18;up;;ADV;RB;advmod;[28, 30];up;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;8
19;,;;PUNCT;,;punct;[31, 32];,;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;9
20;move;;VERB;VB;ROOT;[33, 37];move;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;10
21;!;;PUNCT;.;punct;[38, 39];!;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;2;11
22;;;;;;;;;;;;;
23;crashdown Come;;VERB;VBP;ROOT;[0, 4];Come;crashdown;;;BattlestarGalactica.Season01.Episode13;3;1
24;on;;ADP;RP;prt;[5, 7];on;crashdown;;;BattlestarGalactica.Season01.Episode13;3;2
25;,;;PUNCT;,;punct;[8, 9];,;crashdown;;;BattlestarGalactica.Season01.Episode13;3;3
26;go;;VERB;VB;conj;[10, 12];go;crashdown;;;BattlestarGalactica.Season01.Episode13;3;4
27;,;;PUNCT;,;punct;[13, 14];,;crashdown;;;BattlestarGalactica.Season01.Episode13;3;5
28;go;;VERB;VB;conj;[15, 17];go;crashdown;;;BattlestarGalactica.Season01.Episode13;3;6
29;,;;PUNCT;,;punct;[18, 19];,;crashdown;;;BattlestarGalactica.Season01.Episode13;3;7
30;go;;VERB;VB;conj;[20, 22];go;crashdown;;;BattlestarGalactica.Season01.Episode13;3;8
31;!;;PUNCT;.;punct;[23, 24];!;crashdown;;;BattlestarGalactica.Season01.Episode13;3;9
32;Come;;VERB;VB;ROOT;[25, 29];Come;crashdown;;;BattlestarGalactica.Season01.Episode13;3;10
33;on;;ADP;RP;prt;[30, 32];on;crashdown;;;BattlestarGalactica.Season01.Episode13;3;11
34;,;;PUNCT;,;punct;[33, 34];,;crashdown;;;BattlestarGalactica.Season01.Episode13;3;12
35;move;;VERB;VB;dep;[35, 39];move;crashdown;;;BattlestarGalactica.Season01.Episode13;3;13
36;!;;PUNCT;.;punct;[40, 41];!;crashdown;;;BattlestarGalactica.Season01.Episode13;3;14
37;Out;;ADV;RB;advmod;[42, 45];Out;crashdown;;;BattlestarGalactica.Season01.Episode13;3;15
38;,;;PUNCT;,;punct;[46, 47];,;crashdown;;;BattlestarGalactica.Season01.Episode13;3;16
39;come;;VERB;VB;ROOT;[48, 52];come;crashdown;;;BattlestarGalactica.Season01.Episode13;3;17
40;on;;ADP;RP;prt;[53, 55];on;crashdown;;;BattlestarGalactica.Season01.Episode13;3;18
41;!;;PUNCT;.;punct;[56, 57];!;crashdown;;;BattlestarGalactica.Season01.Episode13;3;19
42;;;;;;;;;;;;;
43;chief_galen_tyrol Get;;AUX;VB;advcl;[0, 3];Get;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;1
44;them;;PRON;PRP;dobj;[4, 8];them;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;2
45;out;;SCONJ;IN;prep;[9, 12];out;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;3
46;of;;ADP;IN;prep;[13, 15];of;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;4
47;the;;DET;DT;det;[16, 19];the;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;5
48;chairs;;NOUN;NNS;pobj;[20, 26];chair;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;6
49;,;;PUNCT;,;punct;[27, 28];,;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;7
50;drag;;VERB;VB;ROOT;[29, 33];drag;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;8
51;them;;PRON;PRP;dobj;[34, 38];them;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;9
52;out;;ADP;RP;prt;[39, 42];out;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;10
53;!;;PUNCT;.;punct;[43, 44];!;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;4;11
54;;;;;;;;;;;;;
55;crashdown Come;;VERB;VB;ROOT;[0, 4];Come;crashdown;;;BattlestarGalactica.Season01.Episode13;5;1
56;on;;ADP;RP;prt;[5, 7];on;crashdown;;;BattlestarGalactica.Season01.Episode13;5;2
57;!;;PUNCT;.;punct;[8, 9];!;crashdown;;;BattlestarGalactica.Season01.Episode13;5;3
58;I;crashdown;PRON;PRP;nsubj;[10, 11];I;crashdown;;1;BattlestarGalactica.Season01.Episode13;5;4
59;got;;VERB;VBD;ccomp;[12, 15];got;crashdown;;;BattlestarGalactica.Season01.Episode13;5;5
60;him;UNKNOWN;PRON;PRP;dobj;[16, 19];him;crashdown;;2;BattlestarGalactica.Season01.Episode13;5;6
61;,;;PUNCT;,;punct;[20, 21];,;crashdown;;;BattlestarGalactica.Season01.Episode13;5;7
62;I;crashdown;PRON;PRP;nsubj;[22, 23];I;crashdown;;3;BattlestarGalactica.Season01.Episode13;5;8
63;got;;VERB;VBD;ROOT;[24, 27];got;crashdown;;;BattlestarGalactica.Season01.Episode13;5;9
64;him;UNKNOWN;PRON;PRP;dobj;[28, 31];him;crashdown;;4;BattlestarGalactica.Season01.Episode13;5;10
65;!;;PUNCT;.;punct;[32, 33];!;crashdown;;;BattlestarGalactica.Season01.Episode13;5;11
66;;;;;;;;;;;;;
67;chief_galen_tyrol Oh;;INTJ;UH;ROOT;[0, 2];Oh;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;6;1
68;,;;PUNCT;,;punct;[3, 4];,;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;6;2
69;for;;ADP;IN;prep;[5, 8];for;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;6;3
70;gods;;NOUN;NNS;compound;[9, 13];god;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;6;4
71;sakes;;PROPN;NNP;pobj;[14, 19];sake;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;6;5
72;...;;PUNCT;:;punct;[20, 23];...;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;6;6
73;.;;PUNCT;.;punct;[24, 25];.;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;6;7
74;;;;;;;;;;;;;
75;crashdown I;crashdown;PRON;PRP;nsubj;[0, 1];I;crashdown;;5;BattlestarGalactica.Season01.Episode13;7;1
76;got;;VERB;VBD;ccomp;[2, 5];got;crashdown;;;BattlestarGalactica.Season01.Episode13;7;2
77;his;UNKNOWN;DET;PRP$;poss;[6, 9];his;crashdown;;6;BattlestarGalactica.Season01.Episode13;7;3
78;legs;;NOUN;NNS;dobj;[10, 14];leg;crashdown;;;BattlestarGalactica.Season01.Episode13;7;4
79;,;;PUNCT;,;punct;[15, 16];,;crashdown;;;BattlestarGalactica.Season01.Episode13;7;5
80;I;crashdown;PRON;PRP;nsubj;[17, 18];I;crashdown;;7;BattlestarGalactica.Season01.Episode13;7;6
81;got;;VERB;VBD;ROOT;[19, 22];got;crashdown;;;BattlestarGalactica.Season01.Episode13;7;7
82;his;UNKNOWN;DET;PRP$;poss;[23, 26];his;crashdown;;8;BattlestarGalactica.Season01.Episode13;7;8
83;legs;;NOUN;NNS;dobj;[27, 31];leg;crashdown;;;BattlestarGalactica.Season01.Episode13;7;9
84;!;;PUNCT;.;punct;[32, 33];!;crashdown;;;BattlestarGalactica.Season01.Episode13;7;10
85;;;;;;;;;;;;;
86;chief_galen_tyrol I;chief_galen_tyrol;PRON;PRP;nsubj;[0, 1];I;chief_galen_tyrol;;9;BattlestarGalactica.Season01.Episode13;8;1
87;got;;VERB;VBD;ROOT;[2, 5];got;chief_galen_tyrol;;;BattlestarGalactica.Season01.Episode13;8;2
88;him;UNKNOWN;PRON;PRP;dobj;[6, 9];him;chief_galen_tyrol;;10;BattlestarGalactica.Season01.Episode13;8;3
