;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;cpt_lee_adama And;;CCONJ;CC;cc;[0, 3];And;cpt_lee_adama;;;BattlestarGalactica.Season01.Episode01;1;1
1;one;;NUM;CD;nummod;[4, 7];one;cpt_lee_adama;;;BattlestarGalactica.Season01.Episode01;1;2
2;minute;;NOUN;NN;conj;[8, 14];minute;cpt_lee_adama;;;BattlestarGalactica.Season01.Episode01;1;3
3;to;;PART;TO;aux;[15, 17];to;cpt_lee_adama;;;BattlestarGalactica.Season01.Episode01;1;4
4;mark;;VERB;VB;relcl;[18, 22];mark;cpt_lee_adama;;;BattlestarGalactica.Season01.Episode01;1;5
5;.;;PUNCT;.;punct;[23, 24];.;cpt_lee_adama;;;BattlestarGalactica.Season01.Episode01;1;6
6;;;;;;;;;;;;;
7;number_six God;;PROPN;NNP;nsubj;[0, 3];God;number_six;;;BattlestarGalactica.Season01.Episode01;2;1
8;has;;AUX;VBZ;ROOT;[4, 7];ha;number_six;;;BattlestarGalactica.Season01.Episode01;2;2
9;a;;DET;DT;det;[8, 9];a;number_six;;;BattlestarGalactica.Season01.Episode01;2;3
10;plan;;NOUN;NN;dobj;[10, 14];plan;number_six;;;BattlestarGalactica.Season01.Episode01;2;4
11;for;;ADP;IN;prep;[15, 18];for;number_six;;;BattlestarGalactica.Season01.Episode01;2;5
12;you;cpt_lee_adama;PRON;PRP;pobj;[19, 22];you;number_six;;1;BattlestarGalactica.Season01.Episode01;2;6
13;,;;PUNCT;,;punct;[23, 24];,;number_six;;;BattlestarGalactica.Season01.Episode01;2;7
14;Gaius;dr_gaius_baltar;PROPN;NNP;appos;[25, 30];Gaius;number_six;PERSON;2;BattlestarGalactica.Season01.Episode01;2;8
15;.;;PUNCT;.;punct;[31, 32];.;number_six;;;BattlestarGalactica.Season01.Episode01;2;9
16;He;UNKNOWN;PRON;PRP;nsubj;[33, 35];He;number_six;;3;BattlestarGalactica.Season01.Episode01;2;10
17;has;;AUX;VBZ;ROOT;[36, 39];ha;number_six;;;BattlestarGalactica.Season01.Episode01;2;11
18;a;;DET;DT;det;[40, 41];a;number_six;;;BattlestarGalactica.Season01.Episode01;2;12
19;plan;;NOUN;NN;dobj;[42, 46];plan;number_six;;;BattlestarGalactica.Season01.Episode01;2;13
20;for;;ADP;IN;prep;[47, 50];for;number_six;;;BattlestarGalactica.Season01.Episode01;2;14
21;everything;;PRON;NN;pobj;[51, 61];everything;number_six;;;BattlestarGalactica.Season01.Episode01;2;15
22;and;;CCONJ;CC;cc;[62, 65];and;number_six;;;BattlestarGalactica.Season01.Episode01;2;16
23;everyone;;PRON;NN;conj;[66, 74];everyone;number_six;;;BattlestarGalactica.Season01.Episode01;2;17
24;.;;PUNCT;.;punct;[75, 76];.;number_six;;;BattlestarGalactica.Season01.Episode01;2;18
25;Gaius;dr_gaius_baltar;PROPN;NNP;npadvmod;[77, 82];Gaius;number_six;PERSON;4;BattlestarGalactica.Season01.Episode01;2;19
26;,;;PUNCT;,;punct;[83, 84];,;number_six;;;BattlestarGalactica.Season01.Episode01;2;20
27;are;;AUX;VBP;aux;[85, 88];are;number_six;;;BattlestarGalactica.Season01.Episode01;2;21
28;you;cpt_lee_adama;PRON;PRP;nsubj;[89, 92];you;number_six;;5;BattlestarGalactica.Season01.Episode01;2;22
29;even;;ADV;RB;advmod;[93, 97];even;number_six;;;BattlestarGalactica.Season01.Episode01;2;23
30;listening;;VERB;VBG;ROOT;[98, 107];listening;number_six;;;BattlestarGalactica.Season01.Episode01;2;24
31;to;;ADP;IN;prep;[108, 110];to;number_six;;;BattlestarGalactica.Season01.Episode01;2;25
32;me;number_six;PRON;PRP;pobj;[111, 113];me;number_six;;6;BattlestarGalactica.Season01.Episode01;2;26
33;?;;PUNCT;.;punct;[114, 115];?;number_six;;;BattlestarGalactica.Season01.Episode01;2;27
34;;;;;;;;;;;;;
35;Pilot Attention;;NOUN;NN;compound;[0, 9];Attention;Pilot;;;BattlestarGalactica.Season01.Episode01;3;1
36;passengers;;NOUN;NNS;ROOT;[10, 20];passenger;Pilot;;;BattlestarGalactica.Season01.Episode01;3;2
37;,;;PUNCT;,;punct;[21, 22];,;Pilot;;;BattlestarGalactica.Season01.Episode01;3;3
38;thirty;;NUM;CD;nummod;[23, 29];thirty;Pilot;;;BattlestarGalactica.Season01.Episode01;3;4
39;seconds;;NOUN;NNS;appos;[30, 37];second;Pilot;;;BattlestarGalactica.Season01.Episode01;3;5
40;to;;PART;TO;prep;[38, 40];to;Pilot;;;BattlestarGalactica.Season01.Episode01;3;6
41;mark;;VERB;VB;pobj;[41, 45];mark;Pilot;;;BattlestarGalactica.Season01.Episode01;3;7
42;.;;PUNCT;.;punct;[46, 47];.;Pilot;;;BattlestarGalactica.Season01.Episode01;3;8
43;;;;;;;;;;;;;
44;president_laura_roslin ...;;PUNCT;:;punct;[0, 3];...;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;1
45;planet;;NOUN;NN;npadvmod;[4, 10];planet;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;2
46;,;;PUNCT;,;punct;[11, 12];,;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;3
47;men;;NOUN;NNS;conj;[13, 16];men;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;4
48;,;;PUNCT;,;punct;[17, 18];,;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;5
49;women;;NOUN;NNS;conj;[19, 24];woman;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;6
50;,;;PUNCT;,;punct;[25, 26];,;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;7
51;age;;NOUN;NN;conj;[27, 30];age;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;8
52;.;;PUNCT;.;punct;[31, 32];.;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;9
53;You;Pilot;PRON;PRP;nsubj;[33, 36];You;president_laura_roslin;;7;BattlestarGalactica.Season01.Episode01;4;10
54;know;;VERB;VBP;parataxis;[37, 41];know;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;11
55;what;;PRON;WP;nsubj;[42, 46];what;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;12
56;,;;PUNCT;,;punct;[47, 48];,;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;13
57;do;;AUX;VB;ROOT;[49, 51];do;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;14
58;this;;DET;DT;dobj;[52, 56];this;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;15
59;after;;ADP;IN;prep;[57, 62];after;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;16
60;the;;DET;DT;det;[63, 66];the;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;17
61;jump;;NOUN;NN;pobj;[67, 71];jump;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;18
62;.;;PUNCT;.;punct;[72, 73];.;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;19
63;Its;;DET;PRP$;poss;[74, 77];Its;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;20
64;all;;DET;DT;advmod;[78, 81];all;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;21
65;right;;ADJ;JJ;ROOT;[82, 87];right;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;22
66;.;;PUNCT;.;punct;[88, 89];.;president_laura_roslin;;;BattlestarGalactica.Season01.Episode01;4;23
67;;;;;;;;;;;;;
68;Man Yes;;INTJ;UH;ROOT;[0, 3];Yes;Man;;;BattlestarGalactica.Season01.Episode01;5;1
69;,;;PUNCT;,;punct;[4, 5];,;Man;;;BattlestarGalactica.Season01.Episode01;5;2
70;Madame;;PROPN;NNP;compound;[6, 12];Madame;Man;;;BattlestarGalactica.Season01.Episode01;5;3
71;President;president_laura_roslin;PROPN;NNP;npadvmod;[13, 22];President;Man;;8;BattlestarGalactica.Season01.Episode01;5;4
72;.;;PUNCT;.;punct;[23, 24];.;Man;;;BattlestarGalactica.Season01.Episode01;5;5
73;;;;;;;;;;;;;
74;number_six You;Man;PRON;PRP;nsubj;[0, 3];You;number_six;;9;BattlestarGalactica.Season01.Episode01;6;1
75;have;;AUX;VBP;ROOT;[4, 8];have;number_six;;;BattlestarGalactica.Season01.Episode01;6;2
76;to;;PART;TO;aux;[9, 11];to;number_six;;;BattlestarGalactica.Season01.Episode01;6;3
77;believe;;VERB;VB;xcomp;[12, 19];believe;number_six;;;BattlestarGalactica.Season01.Episode01;6;4
78;in;;ADP;IN;prep;[20, 22];in;number_six;;;BattlestarGalactica.Season01.Episode01;6;5
79;something;;PRON;NN;pobj;[23, 32];something;number_six;;;BattlestarGalactica.Season01.Episode01;6;6
80;.;;PUNCT;.;punct;[33, 34];.;number_six;;;BattlestarGalactica.Season01.Episode01;6;7
81;;;;;;;;;;;;;
82;dr_gaius_baltar I;dr_gaius_baltar;PRON;PRP;nsubj;[0, 1];I;dr_gaius_baltar;;10;BattlestarGalactica.Season01.Episode01;7;1
83;believe;;VERB;VBP;ROOT;[2, 9];believe;dr_gaius_baltar;;;BattlestarGalactica.Season01.Episode01;7;2
84;in;;ADP;IN;prep;[10, 12];in;dr_gaius_baltar;;;BattlestarGalactica.Season01.Episode01;7;3
