	idSent	idChar	label
0	1	[0, 1]	andrea_harrison
1	2	[62, 64]	multiple_persons
2	2	[81, 84]	andrea_harrison
3	2	[41, 48]	randall_culver
4	3	[0, 4]	rick_grimes
5	3	[9, 14]	shane_walsh
6	4		
7	5	[0, 2]	multiple_persons
8	6	[17, 24]	randall_culver
9	7	[0, 2]	multiple_persons
10	7	[9, 12]	randall_culver
11	8	[3, 5]	randall_culver
12	9	[0, 2]	randall_culver
13	10	[33, 36]	randall_culver
14	10	[4, 7]	multiple_persons
15	11	[24, 26]	randall_culver
16	12	[0, 3]	randall_culver
17	13	[3, 5]	randall_culver
18	14	[15, 20]	shane_walsh
19	14	[25, 32]	randall_culver
20	14	[81, 86]	shane_walsh
21	14	[110, 112]	shane_walsh
22	14	[136, 139]	randall_culver
23	15	[6, 9]	daryl_dixon
24	15	[43, 47]	rick_grimes
25	15	[52, 57]	shane_walsh
26	16	[0, 3]	lori_grimes
27	17		
28	18	[0, 3]	rick_grimes
29	19		
30	20	[0, 5]	shane_walsh
31	21	[13, 18]	shane_walsh
32	21	[21, 24]	carl_grimes
33	22	[49, 50]	carl_grimes
34	22	[58, 59]	carl_grimes
35	22	[63, 64]	carl_grimes
36	22	[87, 88]	carl_grimes
37	22	[29, 32]	multiple_persons
38	22	[33, 37]	multiple_persons
39	22	[130, 135]	shane_walsh
40	23	[3, 5]	rick_grimes
41	24	[0, 2]	multiple_persons
42	24	[6, 8]	multiple_persons
43	25	[0, 2]	multiple_persons
44	25	[51, 55]	carl_grimes
45	26	[0, 8]	patricia
46	27	[0, 1]	andrea_harrison
47	28	[68, 70]	multiple_persons
48	29	[40, 41]	daryl_dixon
49	30	[0, 4]	carl_grimes
50	31		
51	32	[24, 25]	lori_grimes
52	32	[0, 2]	carl_grimes
53	32	[6, 8]	carl_grimes
54	32	[38, 41]	carl_grimes
55	33	[6, 8]	carl_grimes
56	34	[32, 33]	lori_grimes
57	34	[57, 59]	lori_grimes
58	34	[0, 2]	carl_grimes
59	35	[0, 2]	multiple_persons
60	35	[13, 15]	multiple_persons
61	35	[40, 42]	multiple_persons
62	35	[59, 62]	carl_grimes
63	36	[0, 6]	maggie_greene
64	37	[0, 3]	multiple_persons
65	37	[22, 25]	multiple_persons
66	38	[0, 1]	daryl_dixon
67	39	[0, 3]	multiple_persons
68	39	[14, 17]	multiple_persons
69	40	[0, 3]	hershel_greene
70	41	[0, 2]	multiple_persons
71	41	[15, 17]	multiple_persons
72	42	[16, 18]	multiple_persons
73	42	[29, 31]	multiple_persons
74	43	[4, 7]	hershel_greene
75	44	[8, 10]	hershel_greene
76	44	[18, 19]	hershel_greene
77	45		
78	46	[17, 19]	multiple_persons
79	47	[18, 21]	rick_grimes
80	48	[0, 1]	rick_grimes
81	48	[44, 45]	rick_grimes
82	48	[52, 54]	multiple_persons
83	48	[139, 141]	multiple_persons
84	48	[184, 186]	rick_grimes
85	48	[189, 192]	carl_grimes
86	48	[207, 211]	carl_grimes
87	48	[214, 215]	rick_grimes
88	48	[221, 224]	carl_grimes
89	48	[262, 265]	carl_grimes
90	48	[384, 388]	carl_grimes
91	49		
92	50	[0, 1]	maggie_greene
93	51		
94	52		
95	53	[31, 35]	rick_grimes
96	54	[0, 1]	lori_grimes
97	54	[14, 17]	carl_grimes
98	55	[9, 11]	carl_grimes
99	56	[8, 9]	lori_grimes
100	57	[54, 58]	rick_grimes
101	57	[0, 2]	carl_grimes
102	57	[14, 16]	carl_grimes
103	57	[73, 80]	randall_culver
104	57	[81, 88]	carl_grimes
105	58	[6, 8]	carl_grimes
106	59	[19, 23]	rick_grimes
107	59	[27, 32]	shane_walsh
108	59	[108, 111]	jimmy
109	60		
110	61		
111	62		
112	63	[0, 4]	carl_grimes
113	64		
114	65	[60, 62]	multiple_persons
115	65	[97, 99]	multiple_persons
116	66	[0, 2]	multiple_persons
117	67	[44, 47]	multiple_persons
118	67	[48, 52]	multiple_persons
119	68		
120	69	[0, 1]	lori_grimes
121	69	[21, 22]	lori_grimes
122	69	[35, 38]	carl_grimes
123	70		
124	71	[11, 13]	carl_grimes
125	71	[47, 49]	carl_grimes
126	71	[59, 62]	carl_grimes
127	71	[63, 68]	rick_grimes
128	71	[71, 73]	carl_grimes
129	72	[5, 8]	lori_grimes
130	72	[37, 39]	multiple_persons
131	72	[31, 34]	carl_grimes
