	idSent	idChar	label
0	1	[0, 4]	rick_grimes
1	2	[0, 4]	lori_grimes
2	2	[11, 14]	lori_grimes
3	2	[17, 18]	rick_grimes
4	2	[49, 52]	lori_grimes
5	2	[78, 83]	shane_walsh
6	3		
7	4	[245, 248]	rick_grimes
8	4	[419, 424]	shane_walsh
9	4	[85, 90]	shane_walsh
10	4	[284, 286]	shane_walsh
11	4	[427, 429]	shane_walsh
12	4	[501, 503]	shane_walsh
13	4	[200, 205]	UNKNOWN
14	4	[649, 651]	shane_walsh
15	4	[678, 681]	shane_walsh
16	4	[342, 344]	shane_walsh
17	5		
18	6	[0, 5]	shane_walsh
19	6	[23, 25]	shane_walsh
20	6	[60, 62]	shane_walsh
21	6	[121, 125]	UNKNOWN
22	7		
23	8	[0, 1]	lori_grimes
24	8	[9, 13]	rick_grimes
25	8	[24, 27]	rick_grimes
26	8	[33, 36]	rick_grimes
27	8	[76, 79]	rick_grimes
28	8	[94, 97]	rick_grimes
29	8	[110, 115]	shane_walsh
30	8	[168, 170]	shane_walsh
31	9	[0, 7]	hershel_greene
32	9	[13, 16]	rick_grimes
33	10	[0, 4]	carl_grimes
34	11	[13, 15]	lori_grimes
35	11	[18, 21]	rick_grimes
36	11	[38, 42]	rick_grimes
37	12	[0, 1]	daryl_dixon
38	12	[7, 9]	daryl_dixon
39	12	[21, 22]	daryl_dixon
40	13		
41	14	[0, 1]	andrea_harrison
42	15	[0, 1]	daryl_dixon
43	15	[60, 63]	sophia
44	15	[84, 87]	sophia
45	16	[0, 3]	daryl_dixon
46	17	[0, 4]	dale_horvath
47	18		
48	19	[43, 46]	shane_walsh
49	20	[0, 2]	multiple_persons
50	20	[27, 29]	multiple_persons
51	20	[52, 54]	multiple_persons
52	21	[4, 6]	otis
53	21	[15, 18]	shane_walsh
54	22		
55	23	[24, 26]	otis
56	23	[29, 32]	shane_walsh
57	23	[46, 47]	otis
58	23	[115, 117]	multiple_persons
59	23	[127, 129]	multiple_persons
60	23	[171, 174]	shane_walsh
61	23	[187, 188]	otis
62	23	[230, 233]	shane_walsh
63	23	[10, 13]	shane_walsh
